%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603443687202906179,11003,1603443687188282059,,183.950775146,101.177604675,-0.628410458565,408.161010742,215.722671509,101.642456055
1603443687233903928,11004,1603443687220144636,,181.245941162,108.949317932,-0.71505022049,405.648895264,212.970291138,101.986427307
1603443687266447241,11005,1603443687252227643,,183.651824951,108.610374451,-0.807432293892,403.576843262,210.907241821,102.289108276
1603443687303226801,11006,1603443687288614705,,184.506988525,107.222862244,-0.846637845039,403.05178833,209.39465332,102.457214355
1603443687335765207,11007,1603443687320510201,,184.609283447,104.717529297,-0.926835477352,401.00579834,208.396575928,102.478775024
1603443687370177893,11008,1603443687352516349,,185.480209351,105.530181885,-1.00512683392,399.679046631,206.357772827,102.685371399
1603443687405923169,11009,1603443687389403274,,186.346221924,105.818099976,-1.0382938385,399.162445068,205.475265503,103.119033813
1603443687434700004,11010,1603443687420655322,,184.411941528,107.208274841,-1.11244761944,396.978149414,203.912704468,103.437644958
1603443687472177678,11011,1603443687457657299,,183.910354614,109.763320923,-1.18221759796,393.696411133,203.280197144,103.940391541
1603443687509176131,11012,1603443687494174119,,184.126403809,111.703849792,-1.21331441402,392.039764404,203.081481934,104.471733093
1603443687536691428,11013,1603443687521165097,,184.581008911,110.494018555,-1.34357738495,390.367218018,200.797210693,105.051101685
1603443687573710866,11014,1603443687558459734,,183.484481812,111.457252502,-1.4418412447,387.953399658,199.987258911,105.696083069
1603443687610686948,11015,1603443687594617896,,182.260955811,111.606742859,-1.48444199562,387.739898682,198.670944214,106.509437561
1603443687634150185,11016,1603443687620343299,,183.959884644,110.675117493,-1.56734347343,385.846038818,198.060470581,106.922164917
1603443687677180661,11017,1603443687662057356,,182.622085571,111.146080017,1.51682150364,383.554901123,198.00944519,107.237594604
1603443687709184558,11018,1603443687693972932,,187.224380493,107.049499512,1.48709046841,381.408477783,198.022293091,107.188926697
1603443687744297045,11019,1603443687726646772,,188.520767212,102.745346069,1.41141915321,378.439422607,199.472717285,107.09740448
1603443687776716174,11020,1603443687762080583,,185.386276245,108.30078125,1.41441571712,374.07043457,204.326019287,107.285591125
1603443687808837359,11021,1603443687793999178,,190.876525879,111.044372559,1.45349526405,372.196624756,208.4115448,107.83140564
1603443687841292272,11022,1603443687826064684,,186.171173096,116.828140259,1.41454172134,370.02255249,209.516159058,108.60243988
1603443687879167034,11023,1603443687862031478,,182.2603302,117.910667419,1.36901342869,367.660308838,211.107894897,109.439094543
1603443687911164244,11024,1603443687894121114,,181.702514648,118.169410706,1.29744195938,366.763214111,212.159133911,109.900093079
1603443687940487446,11025,1603443687926362896,,178.704681396,119.694984436,1.21578764915,365.309417725,212.926361084,110.454330444
1603443687980399765,11026,1603443687962109552,,177.159713745,120.515274048,1.14328837395,362.954986572,212.754776001,111.11894989
1603443688009592301,11027,1603443687994100319,,178.243286133,118.518379211,1.07374739647,362.725769043,214.612213135,111.808990479
1603443688040515744,11028,1603443688026641192,,174.559661865,116.923339844,0.990369975567,360.3699646,214.247741699,112.378646851
1603443688074527994,11029,1603443688056134844,,177.031723022,113.884628296,0.885912775993,359.110290527,217.154632568,112.781974792
1603443688103076977,11030,1603443688088527360,,171.162185669,117.487838745,0.75198161602,356.564605713,217.564559937,113.295951843
1603443688134839845,11031,1603443688120445642,,170.292938232,116.664123535,0.72290790081,356.4246521,216.645828247,113.640991211
1603443688175599733,11032,1603443688158542727,,168.409133911,115.151939392,0.603586554527,354.935699463,218.169616699,113.813400269
1603443688204100796,11033,1603443688189080449,,171.951812744,101.561332703,0.453706115484,354.611785889,215.369644165,113.366760254
1603443688241216501,11034,1603443688226453421,,174.583374023,97.3530197144,0.428922593594,353.842681885,216.679168701,112.661552429
1603443688270241662,11035,1603443688256199700,,174.388183594,97.6276626587,0.344206660986,352.892364502,220.184524536,111.962600708
1603443688308545394,11036,1603443688293554484,,172.955383301,100.409431458,0.250641822815,351.694580078,224.32182312,111.449310303
1603443688340644072,11037,1603443688325564846,,171.381393433,103.463813782,0.208918467164,351.43157959,225.437316895,111.065200806
1603443688382551226,11038,1603443688361541072,,170.898727417,103.138816833,0.0693519115448,352.328491211,229.629760742,110.869667053
1603443688407993551,11039,1603443688393672546,,171.538787842,103.562438965,0.0173993632197,351.185119629,232.095031738,110.910522461
1603443688441044982,11040,1603443688425535089,,172.155792236,102.945861816,-0.0452174134552,351.12802124,234.411758423,110.642776489
1603443688476514722,11041,1603443688461527050,,170.256317139,102.051147461,-0.10585745424,352.53717041,235.601837158,110.193115234
1603443688507832913,11042,1603443688493541636,,168.356674194,102.666656494,-0.156930759549,352.47958374,236.288009644,109.485038757
1603443688539542280,11043,1603443688525534998,,167.359237671,101.928764343,-0.179185599089,352.441009521,236.208618164,108.685943604
1603443688575897123,11044,1603443688561581050,,167.344711304,100.774742126,-0.240375190973,351.306976318,237.350997925,107.816207886
1603443688608252252,11045,1603443688593830338,,165.910675049,98.7280197144,-0.299179911613,351.245819092,240.282226562,106.767860413
1603443688641409664,11046,1603443688625688139,,168.502105713,96.9423522949,-0.347283661366,351.653533936,242.594970703,105.58921814
1603443688678254566,11047,1603443688662293028,,168.768859863,94.8419570923,-0.415664464235,352.725006104,244.602813721,104.405395508
1603443688709843873,11048,1603443688695022899,,167.643981934,97.5868148804,-0.495700508356,354.080474854,247.66015625,103.438568115
1603443688741848430,11049,1603443688726579217,,165.874099731,97.4406280518,-0.580117225647,355.888275146,248.158294678,102.616371155
1603443688777988795,11050,1603443688762750457,,162.87713623,98.8885269165,-0.686081826687,358.39642334,250.453460693,101.686401367
1603443688809664157,11051,1603443688794755848,,163.540161133,97.0263442993,-0.780782580376,358.628509521,250.872573853,100.70451355
1603443688843722161,11052,1603443688826533035,,164.954330444,96.1649398804,-0.83130967617,358.823242188,252.181381226,99.7551651001
1603443688877124774,11053,1603443688862574655,,159.486022949,109.123779297,-0.795269489288,362.968566895,254.714035034,100.133285522
1603443688910363754,11054,1603443688894474002,,159.358306885,102.820625305,-1.02030336857,362.511108398,255.201538086,100.406669617
1603443688940780751,11055,1603443688925872669,,165.064422607,98.6192398071,-1.05712246895,360.886749268,255.213470459,100.456245422
1603443688974827683,11056,1603443688961279664,,165.930206299,108.731185913,-0.943595945835,369.626098633,255.961410522,100.872329712
1603443689008889914,11057,1603443688993304358,,163.1771698,114.603057861,-0.96110445261,374.140808105,256.606567383,101.429298401
1603443689039553028,11058,1603443689025423729,,163.866378784,113.350830078,-0.989361643791,373.864349365,256.224578857,101.93989563
1603443689072351868,11059,1603443689057364683,,161.912658691,117.599067688,-0.998599231243,376.726013184,257.735443115,102.641723633
1603443689102447667,11060,1603443689089354287,,156.54208374,117.276649475,-1.24599945545,375.471008301,260.187011719,103.358268738
1603443689140899421,11061,1603443689124294191,,165.588470459,100.377929688,-1.42013704777,370.07019043,261.226104736,103.274604797
1603443689170450681,11062,1603443689156602061,,162.002639771,102.382904053,-1.45493257046,372.287994385,261.455535889,103.260421753
1603443689212035359,11063,1603443689194373340,,163.653930664,105.742050171,-1.56698012352,375.001068115,263.273590088,103.451080322
1603443689245263835,11064,1603443689230254519,,164.722946167,108.42275238,-1.56494820118,376.362121582,264.197814941,103.833480835
1603443689277097409,11065,1603443689262525923,,164.915435791,107.583122253,1.50264573097,378.914703369,264.957611084,104.276237488
1603443689308968287,11066,1603443689293863609,,165.504608154,106.746307373,1.45164966583,384.613098145,262.603393555,104.766433716
1603443689344045100,11067,1603443689330040752,,164.533447266,104.853935242,1.39241564274,385.894470215,262.529296875,105.267036438
1603443689377382033,11068,1603443689361652606,,166.352142334,99.6549301147,1.2868168354,387.783508301,262.339752197,105.370437622
1603443689407401314,11069,1603443689393681115,,167.687698364,98.4134902954,1.20392596722,389.676727295,261.291046143,105.419082642
1603443689445013878,11070,1603443689429695416,,168.318161011,99.016166687,1.1584635973,391.383056641,260.804779053,105.425468445
1603443689478550248,11071,1603443689462365721,,168.733016968,99.8956680298,1.01325345039,394.106292725,257.938781738,105.56893158
1603443689508355198,11072,1603443689494200587,,170.570678711,101.025741577,0.904870212078,397.36227417,257.560180664,105.811973572
1603443689543659733,11073,1603443689529581408,,169.559555054,101.997558594,0.843839645386,399.065307617,257.457733154,105.455657959
1603443689576863758,11074,1603443689562104570,,169.117431641,104.60243988,0.759344696999,402.442169189,256.302276611,105.544754028
1603443689609666262,11075,1603443689593978105,,169.473022461,104.721084595,0.665907204151,404.704956055,253.999526978,105.849845886
1603443689645203044,11076,1603443689629735090,,171.028884888,104.364868164,0.610753893852,406.029876709,252.856369019,105.631530762
1603443689676013943,11077,1603443689661608541,,174.494247437,101.596839905,0.568916976452,407.947296143,251.173309326,104.981216431
1603443689708016861,11078,1603443689693539569,,175.102218628,100.906616211,0.45045158267,408.504394531,247.917785645,104.359008789
1603443689743369224,11079,1603443689729631358,,174.221221924,100.986907959,0.412994772196,408.981079102,246.74105835,103.528396606
1603443689775887373,11080,1603443689761728886,,171.231903076,101.072273254,0.31887704134,410.582763672,244.289199829,102.718177795
1603443689808752380,11081,1603443689793936570,,169.544448853,102.166374207,0.212234228849,412.643768311,242.246841431,102.807601929
1603443689846143346,11082,1603443689829952742,,168.473602295,104.964561462,0.174321606755,413.62197876,240.8387146,102.936683655
1603443689870814621,11083,1603443689857022591,,171.451583862,97.6142349243,0.0590649172664,414.032562256,235.959762573,102.530296326
1603443689909016116,11084,1603443689893977753,,172.043701172,95.3648605347,-0.0303063746542,413.696868896,232.591873169,101.87739563
1603443689946369564,11085,1603443689929928275,,170.93536377,96.9005584717,-0.0601347088814,413.530975342,232.237045288,101.343269348
1603443689977264091,11086,1603443689961777228,,173.745910645,96.5021820068,-0.126699358225,412.993560791,230.13168335,100.831062317
1603443690005907065,11087,1603443689989500566,,172.184432983,97.3410263062,-0.180989086628,413.110839844,228.828170776,100.455421448
1603443690045036359,11088,1603443690029945626,,171.289901733,98.2116165161,-0.183581009507,413.378448486,228.868942261,100.383255005
1603443690075973850,11089,1603443690061798468,,179.826171875,100.30947113,-0.142416134477,415.127532959,229.773269653,100.478050232
1603443690109824899,11090,1603443690094247821,,170.30506897,98.9310836792,-0.0363577418029,409.35647583,233.178344727,100.473800659
1603443690144863310,11091,1603443690130276448,,165.618835449,102.640655518,-0.0687750726938,409.846710205,233.09602356,100.611045837
1603443690169808602,11092,1603443690155946516,,160.32321167,105.775718689,-0.0964060351253,407.989227295,232.270324707,100.848548889
1603443690202441519,11093,1603443690188298642,,165.979705811,108.86832428,-0.324323356152,409.487701416,225.282119751,101.192085266
1603443690240949263,11094,1603443690224460012,,165.169448853,105.151443481,-0.428896099329,407.941680908,223.194946289,101.219535828
1603443690271979581,11095,1603443690256300861,,180.904800415,100.25239563,-0.465141862631,411.519500732,220.665802002,100.996101379
1603443690304096725,11096,1603443690288588587,,182.739639282,100.69883728,-0.531335949898,410.085113525,219.274215698,100.812797546
1603443690342046135,11097,1603443690326574441,,183.336914062,99.3059539795,-0.583123087883,409.478210449,218.406066895,100.698257446
1603443690377633753,11098,1603443690362422392,,182.946990967,102.128005981,-0.629924237728,407.799377441,216.178695679,100.75932312
1603443690412190823,11099,1603443690394533170,,180.761306763,108.384597778,-0.714060008526,405.994873047,212.758544922,101.129211426
1603443690447939826,11100,1603443690430402504,,180.116638184,111.650840759,-0.761136054993,405.532653809,211.198684692,101.65813446
1603443690479935589,11101,1603443690462348316,,183.972366333,106.881767273,-0.858249306679,404.136047363,209.759750366,101.89390564
1603443690511690516,11102,1603443690494371687,,185.58039856,104.743469238,-0.916260302067,401.893157959,208.059402466,101.882850647
1603443690545445452,11103,1603443690530479097,,186.095016479,106.39667511,-0.95841050148,400.78793335,206.772994995,102.321975708
1603443690573234783,11104,1603443690557460816,,186.07119751,106.359207153,-1.02410590649,398.711486816,205.360794067,102.871688843
1603443690609663124,11105,1603443690592962281,,186.041809082,107.662185669,-1.09121000767,396.936553955,204.912536621,103.40977478
1603443690642118617,11106,1603443690625413364,,185.309280396,109.09588623,-1.13553607464,394.954559326,204.619537354,104.039459229
1603443690672384155,11107,1603443690656570455,,184.56803894,111.589538574,-1.23011362553,391.940917969,203.004470825,104.75188446
1603443690706474683,11108,1603443690692451512,,184.457626343,110.467224121,-1.34087467194,390.380584717,201.078948975,105.36466217
1603443690744426037,11109,1603443690730424382,,181.868377686,113.019790649,-1.3705483675,388.953796387,200.839706421,106.000183105
1603443690776508530,11110,1603443690761916528,,183.045150757,112.470916748,-1.46533608437,387.30569458,199.20640564,106.6771698
1603443690813349041,11111,1603443690798069144,,184.483169556,110.364280701,-1.55275654793,385.285766602,198.225509644,107.063354492
1603443690843399488,11112,1603443690829593330,,181.983718872,112.100654602,1.54675149918,383.70602417,198.857223511,107.379600525
1603443690880990526,11113,1603443690861616786,,185.535049438,108.075424194,1.4963196516,381.270965576,198.40272522,107.339958191
1603443690911869440,11114,1603443690897654636,,189.590087891,102.879135132,1.43257904053,378.496520996,198.316101074,107.226341248
1603443690938149688,11115,1603443690923989950,,187.891342163,103.092948914,1.39500510693,376.979553223,201.717758179,107.368370056
1603443690977603536,11116,1603443690962455092,,188.235336304,111.750259399,1.44467115402,372.514221191,207.86605835,107.920936584
1603443691013742420,11117,1603443690997574029,,185.345169067,116.755477905,1.40569365025,369.949859619,208.425827026,108.793411255
1603443691041318854,11118,1603443691024070345,,182.341567993,118.654472351,1.39229238033,368.80581665,209.658340454,109.619735718
1603443691076281410,11119,1603443691061700504,,180.879318237,118.008171082,1.28970789909,366.793395996,211.975540161,110.100914001
1603443691111352876,11120,1603443691097123300,,177.875274658,119.953559875,1.2288608551,364.621307373,212.938858032,110.516052246
1603443691146144625,11121,1603443691129159819,,177.973220825,123.701034546,1.15719377995,362.638427734,213.636642456,111.357017517
1603443691178396218,11122,1603443691161256333,,178.514587402,115.950942993,1.10737085342,364.062805176,213.337127686,111.917388916
1603443691212106900,11123,1603443691197854835,,176.881286621,120.88507843,1.03335285187,361.044952393,214.450195312,112.641807556
1603443691244692521,11124,1603443691229751629,,175.011383057,118.097938538,0.942450344563,359.625366211,215.306625366,113.228744507
1603443691277548489,11125,1603443691262353536,,174.83493042,117.181663513,0.831745147705,357.115020752,217.937606812,113.704719543
1603443691313341458,11126,1603443691298577371,,169.745285034,117.734954834,0.720504939556,356.360046387,217.31137085,114.136672974
1603443691344528251,11127,1603443691330348248,,169.659988403,116.459106445,0.661381304264,355.490844727,218.074905396,114.380149841
1603443691376506271,11128,1603443691362011998,,169.816070557,107.178543091,0.505608618259,354.15725708,215.823822021,114.21572113
1603443691407288868,11129,1603443691392482665,,175.731384277,96.0938796997,0.417078316212,354.006958008,217.456344604,113.369422913
1603443691438964860,11130,1603443691424254703,,176.225372314,95.8488616943,0.397616475821,352.842346191,218.884399414,112.538322449
1603443691471199855,11131,1603443691456251937,,175.590591431,98.1446456909,0.283111214638,351.81918335,222.372299194,111.927337646
1603443691507630367,11132,1603443691492479836,,172.653579712,99.9265823364,0.193496763706,351.391601562,226.244644165,111.318634033
1603443691546046268,11133,1603443691530855714,,172.489807129,100.875579834,0.113779962063,352.686676025,228.41784668,110.958641052
1603443691578207751,11134,1603443691562549841,,170.700363159,104.689430237,0.0222998466343,352.254119873,230.863006592,111.049156189
1603443691612488337,11135,1603443691598568382,,169.370223999,104.654251099,-0.0365429632366,350.341156006,234.979797363,111.127220154
1603443691646230945,11136,1603443691630610647,,169.64642334,103.672775269,-0.0535007752478,350.465148926,235.391220093,110.723350525
1603443691675387865,11137,1603443691661714494,,168.139801025,101.786102295,-0.159373939037,352.804504395,236.845855713,109.974876404
1603443691716082449,11138,1603443691697492453,,168.970504761,100.708557129,-0.183219224215,352.430908203,237.028579712,109.077583313
1603443691744635981,11139,1603443691729650170,,168.625747681,101.46572876,-0.214738935232,352.280212402,236.775222778,108.250457764
1603443691773483438,11140,1603443691759049729,,168.693328857,98.9956359863,-0.279153198004,352.056945801,239.232543945,107.202568054
1603443691813305734,11141,1603443691798116190,,167.326797485,95.7078018188,-0.342872679234,352.140686035,243.0912323,105.802902222
1603443691838905483,11142,1603443691823989523,,168.416320801,95.260345459,-0.385553568602,352.82723999,244.547424316,104.768371582
1603443691870639507,11143,1603443691856592515,,168.742889404,96.3560638428,-0.49268579483,353.790771484,246.936523438,103.541923523
1603443691909482791,11144,1603443691892354446,,164.461990356,98.7116088867,-0.5828358531,356.258117676,248.902923584,102.572608948
1603443691942204124,11145,1603443691927457704,,162.155899048,98.6222839355,-0.646367251873,356.59664917,249.825531006,101.644638062
1603443691976408677,11146,1603443691961929558,,162.719650269,99.2679901123,-0.776813149452,358.361175537,251.806884766,100.721290588
1603443692014620581,11147,1603443691998031133,,162.482406616,97.0920333862,-0.837838292122,358.56842041,252.813354492,99.7529373169
1603443692046291504,11148,1603443692030061392,,166.677734375,94.0696182251,-0.870505392551,358.57409668,254.647567749,99.0974884033
1603443692081264229,11149,1603443692066241950,,161.411773682,96.543548584,-0.954352915287,359.894439697,253.951278687,99.119972229
1603443692113051106,11150,1603443692098178165,,166.000305176,94.9294281006,-1.03729939461,360.587402344,256.371276855,99.0739974976
1603443692144414709,11151,1603443692130152990,,168.014373779,94.3559265137,-1.07585048676,361.283172607,256.267333984,98.8845672607
1603443692181079007,11152,1603443692166342495,,159.32383728,110.03049469,-1.00400614738,370.4637146,257.111175537,99.3897628784
1603443692209006569,11153,1603443692193426379,,168.124099731,111.200492859,-0.991226673126,373.960205078,254.870391846,99.9060058594
1603443692239492083,11154,1603443692225351482,,163.345672607,114.971725464,-1.01189887524,374.288543701,256.988494873,100.420120239
