%time,field.header.seq,field.header.stamp,field.header.frame_id,field.X,field.Y,field.Z,field.A,field.B,field.C
1637084852371673830,170165,0,,23.9930992126,5.84770011902,2.10809993744,179.991592407,-0.568000018597,178.119400024
1637084852375704565,170166,0,,23.994600296,5.94540023804,2.10560011864,179.992095947,-0.567900002003,178.119400024
1637084852379602515,170167,0,,23.9965000153,6.04120016098,2.10419988632,179.992797852,-0.567799985409,178.119400024
1637084852383562433,170168,0,,23.9990997314,6.13500022888,2.10290002823,179.993392944,-0.567700028419,178.119400024
1637084852387716927,170169,0,,24.0009002686,6.23029994965,2.1017999649,179.993896484,-0.567700028419,178.119293213
1637084852391699061,170170,0,,24.0025997162,6.32819986343,2.10130000114,179.994293213,-0.567700028419,178.119400024
1637084852395568057,170171,0,,24.0053005219,6.42740011215,2.0992000103,179.994400024,-0.567600011826,178.119293213
1637084852399724273,170172,0,,24.0083999634,6.52839994431,2.09599995613,179.994506836,-0.567499995232,178.119293213
1637084852403580133,170173,0,,24.0095996857,6.63030004501,2.09389996529,179.994506836,-0.567399978638,178.119293213
1637084852407568233,170174,0,,24.0091991425,6.73199987411,2.09409999847,179.994506836,-0.567399978638,178.119293213
1637084852411633529,170175,0,,24.0091991425,6.83260011673,2.09489989281,179.994598389,-0.567499995232,178.119293213
1637084852415686830,170176,0,,24.008600235,6.93289995193,2.09640002251,179.994598389,-0.567600011826,178.119293213
1637084852419620334,170177,0,,24.0083999634,7.03329992294,2.09809994698,179.994796753,-0.567700028419,178.119293213
1637084852423738811,170178,0,,24.0088996887,7.13229990005,2.09899997711,179.994903564,-0.567700028419,178.119400024
1637084852427615920,170179,0,,24.0109996796,7.23000001907,2.09899997711,179.994995117,-0.567700028419,178.119400024
1637084852431566229,170180,0,,24.0128002167,7.32399988174,2.09960007668,179.995101929,-0.567799985409,178.119400024
1637084852435646733,170181,0,,24.01720047,7.41400003433,2.09870004654,179.995407104,-0.567700028419,178.119400024
1637084852439581796,170182,0,,24.0217990875,7.49730014801,2.09750008583,179.995605469,-0.567700028419,178.119400024
1637084852443568435,170183,0,,24.0259990692,7.57810020447,2.09710001945,179.995895386,-0.567700028419,178.119400024
1637084852447698722,170184,0,,24.0293006897,7.65840005875,2.09710001945,179.99609375,-0.567700028419,178.119400024
1637084852451677755,170185,0,,24.0310001373,7.73950004578,2.09699988365,179.996200562,-0.567799985409,178.119400024
1637084852455661009,170186,0,,24.0317001343,7.81850004196,2.09829998016,179.996307373,-0.567900002003,178.119400024
1637084852459691406,170187,0,,24.0317993164,7.89659976959,2.09870004654,179.996307373,-0.567900002003,178.119400024
1637084852463665549,170188,0,,24.0321006775,7.97279977798,2.09730005264,179.996398926,-0.567900002003,178.119506836
1637084852467621375,170189,0,,24.0326004028,8.04590034485,2.09750008583,179.996704102,-0.567900002003,178.119400024
1637084852471683123,170190,0,,24.0328998566,8.11480045319,2.09870004654,179.996994019,-0.567900002003,178.119506836
1637084852475674915,170191,0,,24.0328006744,8.18010044098,2.09969997406,179.997406006,-0.568000018597,178.119400024
1637084852479673509,170192,0,,24.0317993164,8.24260044098,2.10089993477,179.997894287,-0.568099975586,178.119506836
1637084852483707900,170193,0,,24.0308990479,8.30350017548,2.10130000114,179.998397827,-0.568099975586,178.119506836
1637084852487691270,170194,0,,24.0293998718,8.36209964752,2.10190010071,179.998794556,-0.568099975586,178.119506836
1637084852491666904,170195,0,,24.0266990662,8.41699981689,2.10299992561,179.999206543,-0.56819999218,178.119506836
1637084852495707444,170196,0,,24.0252990723,8.46860027313,2.1033000946,179.999603271,-0.56819999218,178.119506836
1637084852499712491,170197,0,,24.0237007141,8.51720046997,2.10360002518,179.999893188,-0.568300008774,178.119598389
1637084852503627935,170198,0,,24.0214996338,8.56330013275,2.1045999527,-179.999801636,-0.568400025368,178.119598389
1637084852507771931,170199,0,,24.0193004608,8.6076002121,2.10479998589,-179.999603271,-0.568400025368,178.119598389
1637084852511670453,170200,0,,24.0174007416,8.64879989624,2.10579991341,-179.99949646,-0.568499982357,178.119598389
1637084852515665131,170201,0,,24.0149002075,8.6873998642,2.10730004311,-179.99949646,-0.568599998951,178.119598389
1637084852519733344,170202,0,,24.0128002167,8.72220039368,2.1085999012,-179.999404907,-0.568700015545,178.1197052
1637084852523716159,170203,0,,24.0104007721,8.7544002533,2.11089992523,-179.999404907,-0.568799972534,178.1197052
1637084852527678332,170204,0,,24.0088005066,8.78390026093,2.11240005493,-179.999298096,-0.568799972534,178.1197052
1637084852531810098,170205,0,,24.0062007904,8.81070041656,2.11479997635,-179.999298096,-0.569000005722,178.119796753
1637084852535698311,170206,0,,24.0044002533,8.8341999054,2.11680006981,-179.999298096,-0.569100022316,178.119796753
1637084852539616221,170207,0,,24.002199173,8.85509967804,2.11879992485,-179.999298096,-0.569299995899,178.119796753
1637084852543666300,170208,0,,24.0007991791,8.87290000916,2.12059998512,-179.999206543,-0.569400012493,178.119903564
1637084852547695638,170209,0,,24.0000991821,8.88650035858,2.12159991264,-179.999099731,-0.569400012493,178.119903564
1637084852551631510,170210,0,,23.9993000031,8.89700031281,2.12319993973,-179.998901367,-0.569500029087,178.119903564
1637084852555660996,170211,0,,23.9988994598,8.90489959717,2.12439990044,-179.998794556,-0.569599986076,178.119903564
1637084852559653923,170212,0,,23.9979991913,8.91110038757,2.12590003014,-179.998703003,-0.56970000267,178.119903564
1637084852563676733,170213,0,,23.9967002869,8.91829967499,2.12759995461,-179.998794556,-0.569800019264,178.119995117
1637084852567700277,170214,0,,23.9946994781,8.92910003662,2.13030004501,-179.99899292,-0.569899976254,178.119995117
1637084852571634530,170215,0,,23.9916000366,8.94130039215,2.13380002975,-179.999298096,-0.570100009441,178.119995117
1637084852575599178,170216,0,,23.9895000458,8.95359992981,2.1343998909,-179.999694824,-0.570100009441,178.120101929
1637084852579608930,170217,0,,23.9878005981,8.96319961548,2.13429999352,-180.0,-0.570100009441,178.119995117
1637084852583662414,170218,0,,23.9869003296,8.97000026703,2.13470005989,179.999801636,-0.570100009441,178.119995117
1637084852587543974,170219,0,,23.9864997864,8.9736995697,2.1345000267,179.999694824,-0.570200026035,178.120101929
1637084852591579493,170220,0,,23.986700058,8.97620010376,2.13380002975,179.999694824,-0.570100009441,178.120101929
1637084852595582723,170221,0,,23.9869995117,8.97640037537,2.13389992714,179.999694824,-0.570200026035,178.120101929
1637084852599613305,170222,0,,23.9874000549,8.97770023346,2.13350009918,179.999694824,-0.570200026035,178.120101929
1637084852603757628,170223,0,,23.9871997833,8.97939968109,2.13289999962,179.999603271,-0.570200026035,178.120101929
1637084852607743666,170224,0,,23.9867992401,8.9812002182,2.13330006599,179.999603271,-0.570200026035,178.120101929
1637084852611547580,170225,0,,23.9874000549,8.98250007629,2.13280010223,179.99949646,-0.570200026035,178.120101929
