%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1582871946084293870,200,1582871946057599346,,189.969177246,162.152297974,1.28399729729,381.768676758,254.626678467
1582871946107922133,201,1582871946091011366,,196.305847168,172.900177002,1.21623373032,383.910949707,252.849746704
1582871946142936007,202,1582871946121007203,,196.668655396,180.638244629,-1.34868943691,381.929229736,252.231719971
1582871946177079983,203,1582871946157763599,,194.774490356,180.307922363,1.21747851372,381.424255371,255.704284668
1582871946207425243,204,1582871946191033168,,194.432312012,176.948760986,1.24015259743,379.302032471,256.946838379
1582871946244991967,205,1582871946226191753,,197.359039307,169.006774902,1.13633406162,381.438018799,259.66027832
1582871946275559019,206,1582871946257143553,,204.115570068,153.856063843,1.1614998579,383.560211182,260.360748291
1582871946311769195,207,1582871946289278833,,178.649093628,137.628555298,0.811662495136,384.019256592,258.294128418
1582871946341249605,208,1582871946320937459,,191.558563232,145.66708374,0.610899448395,384.428314209,260.002105713
1582871946378405559,209,1582871946358168697,,198.331939697,149.192428589,0.685295283794,387.746429443,260.838195801
1582871946414108714,210,1582871946388782437,,206.525466919,152.252624512,0.426999121904,394.500305176,257.361480713
1582871946447361985,211,1582871946423380211,,204.270019531,151.165618896,0.248991042376,399.211730957,253.289123535
1582871946480475941,212,1582871946458392646,,203.64465332,153.23286438,0.102431833744,398.887298584,252.350234985
1582871946520060917,213,1582871946489222404,,212.769378662,146.560653687,-0.0774170309305,397.001190186,253.863601685
1582871946548132983,214,1582871946524337834,,213.662414551,142.388977051,-0.13867919147,395.30770874,253.175201416
1582871946578628773,215,1582871946559251926,,211.819015503,140.317840576,-0.19449518621,394.076263428,252.846755981
1582871946607627041,216,1582871946591243578,,203.504776001,166.065216064,-0.283903092146,391.005645752,245.889068604
1582871946653802885,217,1582871946625707288,,198.189971924,131.797546387,-0.208958536386,397.776855469,256.274169922
1582871946679949134,218,1582871946662453552,,178.717346191,169.863571167,0.485431551933,399.251953125,242.274017334
1582871946716367479,219,1582871946695240383,,186.599014282,171.446792603,-0.0404150672257,396.889038086,241.286010742
1582871946758583535,220,1582871946727902799,,183.557662964,171.745727539,-0.125329822302,401.309997559,239.670532227
1582871946788058418,221,1582871946769559851,,200.927581787,167.750793457,-0.146091297269,395.997558594,240.351455688
1582871946829194214,222,1582871946808609174,,207.282669067,156.451828003,-0.228670060635,390.470581055,248.825149536
1582871946857560126,223,1582871946835847338,,208.402618408,136.349655151,-0.159159824252,393.455963135,255.201950073
1582871946897657820,224,1582871946865040648,,207.831680298,138.377563477,-0.155082657933,395.657775879,255.380599976
1582871946915680820,225,1582871946890184375,,205.774032593,135.90562439,-0.15991923213,398.433898926,255.472412109
1582871946967407620,226,1582871946932888713,,202.235443115,142.962051392,-0.179551258683,400.640594482,254.375244141
1582871946990494338,227,1582871946966280646,,208.18977356,145.126220703,-0.0443233884871,398.023529053,252.631057739
1582871947018736583,228,1582871946992415232,,208.052459717,151.090286255,-0.0964576974511,397.039459229,253.046844482
1582871947062195462,229,1582871947029608657,,209.104019165,146.228164673,-0.0903964787722,396.890380859,253.869415283
1582871947085822493,230,1582871947066945766,,207.306594849,146.808776855,-0.0832440257072,397.413116455,254.698562622
1582871947107317508,231,1582871947090072213,,203.0546875,149.133773804,-0.118937171996,398.987243652,254.077102661
1582871947141629307,232,1582871947125651258,,206.403320312,146.975494385,-0.128003641963,399.162506104,254.121795654
1582871947180824243,233,1582871947159812855,,204.601425171,150.518539429,-0.160093665123,398.433227539,253.012664795
1582871947235921003,234,1582871947201122881,,200.937164307,151.186798096,-0.213994309306,400.29119873,253.978683472
1582871947259737367,235,1582871947239513546,,202.205993652,155.750946045,-0.127112671733,399.350738525,251.33706665
1582871947297547962,236,1582871947269829747,,206.106735229,156.450561523,-0.182263553143,398.058807373,251.706985474
1582871947317563704,237,1582871947298250099,,205.871627808,152.462631226,-0.145675584674,397.169281006,252.325302124
1582871947365397315,238,1582871947329739858,,200.760253906,153.460479736,-0.160201519728,398.138916016,251.799102783
