%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1582853931329850639,1833,1582853931297243866,,174.867492676,130.01524353,-1.51682674885,387.737884521,262.202270508
1582853931369027261,1834,1582853931322901749,,176.369949341,141.346557617,-1.40397310257,387.707885742,264.514923096
1582853931396938341,1835,1582853931354285525,,175.084655762,142.514846802,-1.39710819721,388.276916504,266.680145264
1582853931441324837,1836,1582853931400984388,,168.875228882,141.396606445,-1.43286406994,385.829620361,268.240722656
1582853931464675296,1837,1582853931424725075,,186.512054443,140.715087891,-1.51019847393,385.956512451,274.125549316
1582853931501040487,1838,1582853931465525675,,183.510971069,141.930419922,-1.45109283924,385.908874512,276.781707764
1582853931528489331,1839,1582853931486415766,,179.474243164,144.110824585,-1.43244218826,387.683624268,278.506317139
1582853931563002162,1840,1582853931517683356,,181.594924927,146.69078064,-1.44796764851,387.125915527,276.979095459
1582853931593126011,1841,1582853931544563784,,189.623916626,147.4349823,-1.34899950027,387.554779053,275.548675537
1582853931607470095,1842,1582853931583361657,,194.442398071,157.316253662,-1.34762597084,389.198486328,271.622833252
1582853931656225907,1843,1582853931618137230,,200.358444214,155.378051758,1.3369910717,391.921142578,272.395904541
1582853931666151462,1844,1582853931646639488,,199.40486145,151.793823242,1.18177485466,392.024810791,271.40536499
1582853931713344369,1845,1582853931692075663,,204.232437134,142.882080078,0.961679458618,395.883850098,268.909179688
1582853931735331265,1846,1582853931718618551,,199.502044678,146.752212524,0.74651068449,404.183319092,266.866699219
1582853931766984951,1847,1582853931751002973,,200.113830566,156.350250244,0.536382496357,404.245788574,262.996673584
1582853931815946046,1848,1582853931787965643,,212.965362549,154.700668335,0.348742395639,404.68838501,260.960296631
1582853931859534457,1849,1582853931820316525,,211.435165405,146.61529541,0.19405323267,406.520294189,261.92388916
1582853931880837263,1850,1582853931851607221,,209.402450562,145.528335571,0.1117490381,402.189697266,257.059356689
1582853931919075646,1851,1582853931890131403,,206.441650391,154.053771973,0.416547685862,407.752960205,259.658874512
1582853931937082418,1852,1582853931919223363,,203.172424316,141.495986938,0.223167434335,407.201599121,255.439849854
1582853931983819690,1853,1582853931950904832,,189.146209717,138.082122803,0.0782945379615,411.559173584,258.049835205
1582853932011704488,1854,1582853931986691918,,207.78112793,132.102600098,-0.00615975866094,403.396453857,257.299072266
1582853932036977818,1855,1582853932017926989,,208.6144104,133.448257446,-0.0203658584505,400.556274414,256.829803467
1582853932084323864,1856,1582853932054463554,,213.47555542,136.103378296,0.0406792536378,400.103240967,257.415161133
1582853932125377190,1857,1582853932100932948,,209.947296143,137.61831665,0.1720739007,405.370300293,256.832214355
1582853932147333794,1858,1582853932121811883,,205.052490234,136.616455078,0.153393954039,406.51260376,256.008178711
1582853932165486362,1859,1582853932147012526,,188.14390564,137.711654663,0.15612795949,410.697387695,255.481994629
1582853932198832996,1860,1582853932182421873,,205.777297974,138.838287354,0.0793263837695,404.135162354,253.620803833
1582853932240877277,1861,1582853932213082484,,202.594329834,145.606231689,0.0956134721637,402.295471191,252.771682739
1582853932268618680,1862,1582853932249021122,,203.178863525,146.779907227,0.0773826763034,401.774810791,252.632537842
1582853932299646925,1863,1582853932282856960,,198.062728882,142.983001709,0.219620645046,404.44631958,251.274459839
1582853932331938536,1864,1582853932315963090,,194.312774658,140.721008301,0.220985382795,408.075836182,252.04006958
1582853932368210302,1865,1582853932348546414,,191.48374939,141.593917847,0.190997123718,409.352935791,252.265869141
1582853932410424664,1866,1582853932382112376,,181.91569519,138.619857788,0.0122521389276,408.279022217,253.521942139
1582853932431896650,1867,1582853932415781165,,202.837814331,133.245773315,0.0734707564116,404.639068604,253.3097229
1582853932468926624,1868,1582853932446047959,,204.125854492,136.946594238,0.139642983675,404.707794189,252.857116699
1582853932514638071,1869,1582853932488409811,,205.424530029,134.533493042,0.180631563067,406.082946777,252.615463257
1582853932546804071,1870,1582853932519086705,,209.53112793,135.450012207,0.191792070866,405.466064453,253.497146606
1582853932578029793,1871,1582853932551562459,,207.714981079,134.316696167,0.126793771982,404.410888672,253.672790527
1582853932610997688,1872,1582853932587154404,,196.125320435,135.740570068,0.0741964653134,402.167449951,251.172286987
1582853932643664638,1873,1582853932619146157,,208.319259644,137.899261475,0.0277755726129,398.826477051,252.630615234
1582853932671826973,1874,1582853932651002386,,204.997955322,144.47164917,0.10215446353,401.519805908,253.998321533
1582853932710908974,1875,1582853932687096039,,202.468688965,138.54838562,0.242484539747,405.213989258,252.505172729
1582853932757907696,1876,1582853932719216636,,209.618499756,133.489074707,0.137258127332,401.871032715,252.675704956
1582853932772113938,1877,1582853932751014919,,211.77243042,130.406784058,0.061408367008,402.024871826,254.060241699
1582853932808527304,1878,1582853932787084139,,203.475418091,136.974868774,0.00896486639977,399.73059082,253.120529175
1582853932834994581,1879,1582853932818631064,,194.665206909,141.521087646,-0.0957668721676,395.794555664,254.414337158
1582853932876133000,1880,1582853932855551940,,196.299942017,143.167709351,0.026270352304,398.523345947,253.67817688
1582853932902722764,1881,1582853932885112601,,207.675796509,141.918914795,0.151037722826,401.723937988,254.617416382
1582853932940239972,1882,1582853932923000441,,224.212097168,135.602523804,0.139478132129,398.99105835,253.05116272
1582853932980214433,1883,1582853932957635128,,222.285202026,134.385162354,0.131780266762,398.932739258,252.885025024
1582853933011335559,1884,1582853932987729783,,202.178390503,136.389312744,0.0542291514575,397.239196777,251.496566772
1582853933045620652,1885,1582853933017321126,,191.596496582,144.773696899,0.0695352703333,394.813781738,252.194458008
1582853933066620485,1886,1582853933049750140,,195.153961182,143.681930542,0.134536236525,397.996154785,252.586395264
1582853933125099490,1887,1582853933091061855,,196.063400269,134.057723999,0.213838651776,401.205322266,250.040328979
1582853933164812030,1888,1582853933120775123,,208.283706665,129.430511475,0.0820195004344,399.455627441,252.032653809
1582853933185538514,1889,1582853933156987084,,212.919586182,129.410446167,0.0560392998159,397.936401367,252.887390137
1582853933226442016,1890,1582853933193789323,,201.544281006,131.508453369,-0.0128922294825,397.360290527,253.124191284
1582853933246102314,1891,1582853933221541015,,199.56237793,138.342041016,-0.0275376178324,395.428131104,253.515213013
1582853933274496159,1892,1582853933257221219,,203.776107788,139.011886597,0.0281464178115,396.389312744,252.84262085
1582853933325172508,1893,1582853933299440008,,215.432220459,134.788314819,0.130960151553,398.824401855,253.438049316
