%time,field.header.stamp,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1.63093909506782E+018,1.63093909505302E+018,100.542068481,56.508430481,-1.38364708424,400.690551758,248.997039795,60.7104225159
1.63093909509379E+018,1.63093909507898E+018,96.259475708,58.7888259888,-1.53464257717,405.379882812,250.882797241,60.4829292297
1.63093909513913E+018,1.63093909512223E+018,104.507034302,48.6845779419,1.46092307568,400.937530518,244.841262817,60.4829292297
1.63093909516933E+018,1.63093909515338E+018,100.894287109,60.0034141541,1.23392105103,408.989013672,253.02230835,59.7654838562
1.63093909520357E+018,1.63093909518516E+018,101.78453064,57.8056106567,1.28544580936,404.010467529,249.303710938,59.7338562012
1.63093909523963E+018,1.63093909522214E+018,84.7737197876,68.2362747192,1.22135841846,409.4425354,244.400024414,60.1286239624
1.63093909526957E+018,1.63093909525427E+018,86.3490600586,59.5985183716,1.32558763027,407.23059082,243.714065552,60.1276550293
1.6309390953008E+018,1.63093909528573E+018,90.1708679199,54.8227767944,0.96286457777,408.437469482,244.030151367,59.6132698059
1.63093909533263E+018,1.63093909531797E+018,99.2427597046,61.705997467,0.81840723753,409.423339844,241.103759766,59.4038314819
1.63093909536279E+018,1.63093909534763E+018,98.2290420532,69.0303039551,0.954112052917,411.910430908,237.924865723,60.3186912537
1.63093909539488E+018,1.63093909537857E+018,71.7724075317,61.3652534485,0.797917962074,409.390960693,238.832458496,60.8682022095
1.63093909542992E+018,1.63093909541453E+018,90.8006134033,72.2022781372,1.25619125366,409.858123779,234.901016235,61.2383995056
1.63093909546517E+018,1.63093909544672E+018,82.2288742065,71.6371383667,0.583141088486,410.411346436,232.664001465,61.4114074707
1.63093909549305E+018,1.63093909547837E+018,84.0318374634,69.3678512573,1.52391695976,408.354248047,230.203521729,62.15209198
1.63093909553519E+018,1.63093909552082E+018,86.6364059448,68.7322006226,0.359579086304,414.598724365,232.118286133,62.467414856
1.63093909556146E+018,1.63093909554651E+018,103.597763062,73.4054489136,0.839798033237,409.614379883,230.499099731,63.0949516296
1.6309390955956E+018,1.63093909557856E+018,93.9386062622,64.7399520874,0.569348156452,411.687255859,235.660598755,62.9342575073
1.63093909563815E+018,1.63093909562042E+018,92.577293396,36.3060951233,0.176187813282,412.36340332,243.981628418,62.9342575073
1.630939095663E+018,1.63093909564726E+018,107.45110321,54.3118362427,0.273626893759,414.165130615,236.650283813,62.1269340515
1.6309390957048E+018,1.63093909568267E+018,111.528503418,59.4728889465,0.142780452967,415.588897705,237.969863892,62.4953651428
1.63093909573562E+018,1.6309390957209E+018,105.655174255,45.4793510437,-0.14161798358,419.356231689,233.972900391,62.4953651428
1.63093909576728E+018,1.63093909575286E+018,98.1518859863,46.0843353271,-0.191993147135,414.948760986,234.094467163,62.4953651428
1.63093909580378E+018,1.63093909578891E+018,100.718421936,62.4842758179,-0.162586122751,406.739196777,233.255203247,62.9312133789
1.6309390958302E+018,1.63093909581532E+018,104.477752686,46.4413414001,-0.344211041927,409.407409668,236.345977783,62.9312133789
1.63093909586228E+018,1.6309390958472E+018,78.1391220093,41.0562705994,-0.315241962671,405.515472412,233.63835144,62.9312133789
1.63093909589701E+018,1.63093909588257E+018,84.1854553223,43.1195449829,-0.408871918917,405.059112549,232.973754883,62.9312133789
1.63093909592949E+018,1.63093909591441E+018,102.474693298,48.6524505615,-0.500777721405,405.891387939,234.889755249,62.9312133789
1.63093909596411E+018,1.63093909594702E+018,85.2978515625,39.4842338562,-0.456478118896,405.379638672,232.706771851,62.9312133789
1.6309390960043E+018,1.63093909598908E+018,96.0519561768,44.1590766907,-0.555036306381,406.533325195,232.714126587,62.9312133789
1.63093909603006E+018,1.63093909601479E+018,90.6451644897,41.2247047424,-0.648444592953,403.523864746,230.745437622,62.9312133789
1.63093909606207E+018,1.63093909604696E+018,84.9850387573,66.1830673218,-0.734039306641,404.584075928,227.90486145,63.5201187134
1.63093909609843E+018,1.63093909608251E+018,55.3511276245,43.1428794861,-0.683064818382,397.886077881,234.124465942,63.5201187134
1.6309390961319E+018,1.6309390961172E+018,55.9015846252,51.1762733459,-1.25764977932,397.009643555,228.79776001,63.2535095215
1.63093909616421E+018,1.63093909614933E+018,83.5091323853,61.3569297791,-0.447494953871,394.276275635,224.708175659,63.3819160461
1.63093909620141E+018,1.63093909618527E+018,105.86252594,77.1422119141,-0.599447667599,392.275054932,225.531585693,64.2388534546
1.63093909623162E+018,1.63093909621694E+018,109.215385437,40.8950309753,-1.03733706474,405.067321777,226.221542358,64.2388534546
1.63093909626881E+018,1.63093909625359E+018,122.916938782,52.3733596802,-1.06121182442,400.75201416,229.488601685,63.9672431946
1.6309390963042E+018,1.63093909628982E+018,104.467147827,41.5902442932,-1.14826309681,404.407226562,223.844039917,63.9672431946
1.63093909633729E+018,1.63093909632182E+018,99.1561126709,46.1639671326,-1.34517467022,402.746398926,222.150375366,63.9672431946
1.63093909637318E+018,1.63093909635345E+018,101.309310913,45.2000465393,-1.5107831955,398.198760986,221.139251709,63.9672431946
1.63093909640509E+018,1.63093909638969E+018,100.461929321,50.5132522583,1.51947557926,397.767944336,224.109558105,63.0810890198
1.63093909643877E+018,1.63093909642161E+018,100.001495361,70.8873748779,1.01174151897,380.262634277,216.900268555,63.6455345154
1.63093909646694E+018,1.6309390964536E+018,0,0,0,0,0,63.6455345154
1.63093909650448E+018,1.63093909648932E+018,0,0,0,0,0,63.6455345154
1.63093909652912E+018,1.63093909651444E+018,0,0,0,0,0,63.6455345154
1.63093909656142E+018,1.63093909654657E+018,0,0,0,0,0,63.6455345154
1.63093909659693E+018,1.63093909658239E+018,0,0,0,0,0,63.6455345154
1.63093909662982E+018,1.63093909661538E+018,0,0,0,0,0,63.6455345154
1.63093909666178E+018,1.6309390966476E+018,0,0,0,0,0,63.6455345154
1.63093909669698E+018,1.63093909668255E+018,0,0,0,0,0,63.6455345154
1.63093909672947E+018,1.6309390967145E+018,0,0,0,0,0,63.6455345154
1.63093909676672E+018,1.63093909675257E+018,0,0,0,0,0,63.6455345154
1.63093909680404E+018,1.63093909678868E+018,0,0,0,0,0,63.6455345154
1.63093909683721E+018,1.63093909682093E+018,0,0,0,0,0,63.6455345154
1.63093909686762E+018,1.63093909685308E+018,102.413330078,74.638633728,-1.47451364994,404.47769165,215.996154785,64.6363296509
1.63093909690435E+018,1.63093909688909E+018,97.4704818726,48.0084075928,-0.686799943447,413.583404541,226.418762207,64.6363296509
1.63093909694099E+018,1.63093909692105E+018,46.2146377563,38.5338745117,0.0646913796663,385.841094971,230.849304199,64.6363296509
1.63093909696152E+018,1.630939096947E+018,0,0,0,0,0,64.6363296509
1.63093909699709E+018,1.63093909698265E+018,0,0,0,0,0,64.6363296509
1.63093909703696E+018,1.63093909702099E+018,92.3868179321,53.6648368835,-0.421923011541,412.556030273,227.442199707,64.2342681885
1.63093909706837E+018,1.63093909705293E+018,94.433921814,56.5346832275,-0.329719990492,413.135742188,227.029006958,63.6094856262
1.63093909710434E+018,1.63093909708879E+018,95.5185012817,74.0912704468,-1.37535297871,404.500091553,222.287506104,64.2457885742
1.63093909713648E+018,1.63093909712096E+018,104.056564331,81.3733062744,1.16208744049,413.7784729,228.451461792,64.7043380737
1.63093909717334E+018,1.63093909715705E+018,103.979393005,77.0807113647,0.576836287975,417.900939941,232.430282593,64.9765167236
1.63093909720404E+018,1.63093909718893E+018,104.291938782,81.2403411865,0.720452725887,417.505249023,231.182250977,65.5701446533
1.63093909723244E+018,1.63093909721447E+018,97.762802124,77.515007019,0.248280912638,409.586456299,235.280303955,66.0092849731
1.63093909726796E+018,1.6309390972512E+018,103.918228149,67.546081543,0.88829177618,409.81338501,228.34588623,65.7163162231
1.63093909729732E+018,1.6309390972828E+018,97.4557418823,68.1430358887,1.0129224062,409.282745361,231.540222168,65.88646698
1.63093909733308E+018,1.63093909731488E+018,0,0,0,0,0,65.88646698
1.63093909737432E+018,1.63093909735787E+018,199.974700928,157.019012451,-0.0205099359155,385.030090332,200.978027344,71.0218276978
1.63093909740388E+018,1.63093909738904E+018,100.270530701,63.9798240662,0.721613883972,380.536499023,219.046966553,71.247177124
1.63093909743745E+018,1.63093909742057E+018,91.7179031372,59.5459785461,0.34012773633,385.139892578,227.077514648,71.1002578735
1.63093909747309E+018,1.63093909745709E+018,84.1947479248,80.1125488281,0.581513881683,393.089538574,220.863342285,71.7967300415
1.63093909750297E+018,1.63093909748887E+018,97.8054504395,81.9403381348,0.255574643612,391.802154541,219.681808472,73.3349380493
1.63093909753565E+018,1.63093909752082E+018,105.945487976,63.3032951355,0.609559237957,380.736572266,223.266265869,73.432258606
1.63093909757244E+018,1.63093909755677E+018,86.6317214966,61.6004714966,0.679124474525,384.956665039,228.442855835,72.655166626
1.63093909760369E+018,1.63093909758906E+018,102.80216217,58.9862480164,0.469564050436,394.355834961,235.139785767,72.9858093262
1.6309390976356E+018,1.63093909762087E+018,86.2960891724,58.6718788147,0.404096484184,393.933166504,231.804458618,73.3937454224
1.63093909766429E+018,1.63093909765087E+018,70.8227233887,60.79454422,0.725495934486,395.835021973,231.290893555,72.8890991211
1.63093909770142E+018,1.63093909768261E+018,70.6927947998,54.1273155212,0.494318783283,401.707489014,238.458480835,71.86353302
1.63093909773274E+018,1.63093909771454E+018,84.5709228516,47.4580802917,-0.0717654004693,411.39666748,234.08190918,71.86353302
1.6309390977789E+018,1.63093909775769E+018,0,0,0,0,0,71.86353302
1.63093909779925E+018,1.63093909778255E+018,0,0,0,0,0,71.86353302
1.63093909782986E+018,1.6309390978145E+018,93.4037094116,57.9674797058,-0.169440433383,419.294708252,231.190185547,72.078666687
1.63093909787198E+018,1.63093909785697E+018,93.530921936,68.4134292603,0.373562932014,418.879364014,240.851745605,72.6726074219
1.63093909790389E+018,1.63093909788883E+018,75.5468444824,71.3196487427,-0.715685665607,406.35925293,228.089233398,72.5340270996
1.63093909793628E+018,1.63093909792112E+018,89.3617858887,64.9505157471,0.232988253236,415.124664307,237.753082275,71.7128829956
1.63093909797588E+018,1.63093909795791E+018,101.850265503,66.3000335693,0.196244612336,408.539154053,241.74520874,71.1738510132
1.63093909800448E+018,1.63093909798992E+018,93.1775817871,57.0958213806,0.264024049044,404.347076416,239.715881348,69.9666290283
1.63093909804008E+018,1.63093909802171E+018,101.122894287,50.7417869568,-0.038331143558,398.933929443,245.018493652,68.6279678345
1.63093909806603E+018,1.6309390980507E+018,102.125991821,82.196434021,0.288385719061,400.651824951,233.713500977,69.3604812622
1.6309390981004E+018,1.63093909808463E+018,95.1020126343,53.2735137939,0.0279384236783,394.486022949,245.571868896,68.6170043945
1.63093909813339E+018,1.63093909811731E+018,93.0709686279,57.1492042542,0.34542170167,399.877471924,238.389755249,63.6235160828
1.63093909817324E+018,1.63093909815769E+018,102.473686218,56.2364463806,0.41756221652,395.631713867,235.776687622,63.2363471985
1.63093909820348E+018,1.63093909818888E+018,80.6506195068,66.2493591309,0.493075609207,405.350799561,235.019378662,63.5715141296
1.63093909823573E+018,1.6309390982209E+018,102.927314758,56.5790100098,0.54195022583,397.885620117,234.295043945,62.3948402405
1.63093909826474E+018,1.63093909825072E+018,30.2043132782,14.2584400177,0.549515724182,429.971893311,251.919219971,62.3948402405
1.63093909830249E+018,1.63093909828885E+018,0,0,0,0,0,62.3948402405
1.63093909833799E+018,1.63093909832172E+018,189.794342041,155.963516235,0.672063052654,403.223510742,211.987060547,66.0960006714
1.63093909837209E+018,1.63093909835801E+018,104.918273926,69.1501998901,1.07074046135,389.081542969,215.612747192,66.388343811
1.63093909840101E+018,1.63093909838259E+018,92.5656585693,76.6633300781,-1.52534615993,399.042236328,217.450393677,67.1414871216
1.63093909843026E+018,1.63093909841439E+018,88.3276901245,73.0436859131,-1.33989918232,392.747924805,217.807601929,67.8443603516
1.63093909846574E+018,1.63093909845078E+018,105.813659668,68.0144882202,0.657357633114,384.925842285,225.376480103,68.3114852905
1.63093909849666E+018,1.63093909848289E+018,81.2233200073,60.2010650635,0.677856504917,382.478179932,233.839691162,68.2818145752
1.63093909853777E+018,1.63093909852131E+018,68.3927001953,51.49426651,0.503194987774,389.454864502,236.551239014,68.1501617432
1.63093909857305E+018,1.63093909855735E+018,67.8044891357,57.8638916016,0.600374102592,392.390228271,236.187042236,68.1449813843
1.63093909860575E+018,1.63093909858975E+018,74.682472229,56.4662742615,0.575252532959,392.272979736,242.500320435,67.5476226807
1.63093909864017E+018,1.63093909862531E+018,61.4084472656,55.3528289795,1.08578062057,389.051727295,242.059112549,66.7492828369
1.63093909866676E+018,1.63093909865137E+018,66.7989044189,63.6076698303,0.77913415432,388.383453369,244.166885376,66.682144165
1.63093909870457E+018,1.63093909868933E+018,62.8585319519,43.4982299805,0.570564031601,391.478729248,237.173049927,66.682144165
1.63093909874624E+018,1.63093909872585E+018,71.599822998,54.6471290588,0.654444515705,385.879608154,239.002166748,66.0994949341
1.63093909877221E+018,1.63093909875733E+018,79.0006790161,69.002746582,0.887504279613,396.693847656,231.097854614,66.6948394775
1.63093909880447E+018,1.63093909878927E+018,82.4308624268,70.1852416992,0.539049088955,400.542572021,231.004364014,67.6670150757
1.63093909884058E+018,1.6309390988251E+018,22.8040752411,15.5980520248,0.585759341717,375.220367432,230.721237183,67.6670150757
1.63093909887192E+018,1.63093909885725E+018,0,0,0,0,0,67.6670150757
1.63093909889717E+018,1.63093909888252E+018,0,0,0,0,0,67.6670150757
1.63093909893258E+018,1.63093909891865E+018,134.740661621,109.36126709,1.0506734848,410.795135498,209.291305542,69.0252532959
1.63093909896471E+018,1.63093909895129E+018,82.3953475952,70.5217437744,-1.32112133503,398.364501953,225.337142944,69.8876647949
1.6309390989977E+018,1.63093909898287E+018,99.6106491089,62.489616394,1.04954648018,397.362762451,220.496917725,70.1546859741
1.63093909904253E+018,1.6309390990254E+018,96.734085083,68.5077056885,0.220874592662,417.044677734,236.239212036,70.7682495117
1.630939099074E+018,1.63093909905751E+018,95.4547958374,61.2860641479,0.145395278931,401.367645264,242.221740723,70.5200881958
1.63093909910396E+018,1.6309390990883E+018,86.8855819702,62.3994407654,0.160744681954,405.825286865,241.303314209,70.8111114502
1.63093909914168E+018,1.63093909912423E+018,103.689956665,63.9790878296,-0.150256216526,394.582061768,245.448776245,66.2118835449
1.63093909917305E+018,1.63093909915687E+018,96.9609451294,54.5281410217,0.00395093252882,401.84362793,244.664489746,65.4807815552
1.63093909919638E+018,1.63093909918313E+018,95.415687561,61.6667098999,0.300126940012,401.062896729,239.210037231,64.7309570312
1.63093909923277E+018,1.6309390992187E+018,82.9022445679,61.2748908997,-0.0527665428817,402.720184326,243.132293701,64.1425170898
1.6309390992647E+018,1.63093909925091E+018,67.3959579468,49.6027946472,0.0406154692173,393.734313965,242.623382568,64.1425170898
1.63093909929712E+018,1.6309390992828E+018,65.2349319458,54.5331535339,0.267907351255,396.045043945,241.111633301,63.4684448242
1.63093909933361E+018,1.63093909931849E+018,84.8687362671,54.1018066406,-0.00509768957272,391.743255615,242.695587158,63.163482666
1.63093909937583E+018,1.63093909935741E+018,95.0507583618,59.041229248,0.475635498762,393.763397217,235.453857422,63.5408325195
1.63093909940669E+018,1.63093909938956E+018,81.1143875122,53.1096916199,0.501732468605,399.404296875,236.967468262,63.3031234741
1.63093909944159E+018,1.63093909942553E+018,91.1617279053,57.2769737244,0.669139444828,399.200469971,232.113723755,63.3436584473
1.63093909946906E+018,1.63093909945103E+018,25.8216285706,22.6994037628,0.717801809311,434.028656006,248.698547363,63.3436584473
1.63093909950273E+018,1.63093909948878E+018,0,0,0,0,0,63.3436584473
1.63093909953995E+018,1.63093909952408E+018,218.579528809,189.160354614,0.456563293934,390.558837891,222.514541626,70.034034729
1.63093909957018E+018,1.63093909955634E+018,115.353057861,68.7716293335,1.07539379597,389.813934326,212.054733276,70.2922286987
1.63093909960347E+018,1.63093909958885E+018,96.1414489746,71.417388916,1.07940614223,391.381561279,219.311431885,71.1307449341
1.6309390996394E+018,1.63093909962489E+018,71.3772659302,70.8073577881,0.0814483910799,392.489349365,222.818695068,71.2209777832
1.63093909966927E+018,1.6309390996513E+018,89.0733413696,53.3342323303,0.560621917248,386.419128418,227.710266113,70.3784255981
1.63093909970731E+018,1.63093909968959E+018,71.1488342285,47.9871940613,0.651690542698,391.49420166,231.569732666,70.3784255981
1.63093909974078E+018,1.63093909972556E+018,73.6251831055,53.5783233643,0.519503891468,389.742523193,232.875473022,67.5892791748
1.63093909977055E+018,1.63093909975621E+018,62.077922821,46.3654441833,0.566732525826,392.525054932,237.803970337,67.5892791748
1.63093909980635E+018,1.63093909978487E+018,71.1876754761,50.9216766357,0.481613248587,388.003051758,238.682739258,66.6092758179
1.63093909984163E+018,1.63093909981868E+018,58.7506370544,49.7817802429,0.758826732635,393.816467285,241.111541748,66.6092758179
1.63093909986478E+018,1.630939099851E+018,59.3079338074,45.5337104797,0.530185580254,395.40133667,239.106430054,66.6092758179
1.63093909990907E+018,1.63093909988986E+018,54.3459358215,43.4650497437,0.732206046581,395.327758789,241.742630005,66.6092758179
1.63093909994127E+018,1.63093909992577E+018,53.8412628174,41.5693817139,0.646436810493,394.861328125,239.668533325,66.6092758179
1.63093909996547E+018,1.63093909995073E+018,69.5931243896,54.1110649109,0.434628814459,393.790161133,238.986907959,66.1903457642
1.63093909999707E+018,1.63093909998318E+018,74.0840988159,45.2363586426,0.763753592968,399.907775879,245.973587036,66.1903457642
1.63093910003419E+018,1.63093910001855E+018,78.7080612183,43.4418792725,0.50764977932,389.791473389,237.415039062,66.1903457642
1.63093910006862E+018,1.63093910005071E+018,65.7324905396,56.4268035889,-0.00759893050417,398.685943604,239.600341797,65.5863037109
1.63093910010152E+018,1.63093910008688E+018,66.8516464233,54.0635032654,0.543046116829,395.750091553,241.100814819,65.2251739502
1.63093910013302E+018,1.63093910011858E+018,0,0,0,0,0,65.2251739502
1.63093910016502E+018,1.63093910015076E+018,0,0,0,0,0,65.2251739502
1.63093910020921E+018,1.63093910019346E+018,195.804946899,164.369369507,0.487357407808,403.265869141,212.988464355,70.3236694336
1.63093910023802E+018,1.63093910021869E+018,106.528343201,80.8842544556,0.56182217598,421.595672607,234.285842896,71.1689300537
1.63093910027286E+018,1.63093910025712E+018,85.5473098755,67.9919052124,-1.5671736002,404.058898926,220.92805481,71.8421173096
1.63093910031581E+018,1.63093910029293E+018,91.9866638184,75.4939956665,0.6685770154,400.157684326,233.76751709,72.5334777832
1.63093910034401E+018,1.63093910032517E+018,101.188537598,59.779914856,0.0680478960276,411.694274902,241.769439697,72.458732605
1.63093910037239E+018,1.6309391003573E+018,90.2678604126,52.9075775146,0.206725090742,410.860687256,244.646118164,72.3774490356
1.63093910040862E+018,1.63093910039399E+018,83.7882156372,57.7873802185,0.00812823418528,404.677398682,248.00793457,72.5617294312
1.63093910044036E+018,1.63093910042603E+018,81.9925231934,54.7181053162,0.195583611727,402.925140381,242.18359375,72.3455734253
1.63093910047033E+018,1.63093910045142E+018,68.6911697388,50.9537849426,0.111499764025,400.397186279,241.470993042,72.23777771
1.63093910050763E+018,1.63093910049293E+018,76.5277633667,56.2454719543,0.366051495075,401.34854126,242.532318115,72.1862030029
1.63093910053993E+018,1.63093910052511E+018,76.9522247314,54.5285186768,0.0328819155693,400.320281982,240.796585083,65.4546127319
1.63093910057475E+018,1.63093910055812E+018,81.0294113159,60.552230835,0.043754670769,399.447570801,240.600280762,65.0436401367
1.63093910060913E+018,1.63093910059373E+018,89.2199554443,51.9180412292,-0.165401875973,390.709503174,245.842193604,64.0686721802
1.63093910063544E+018,1.63093910062072E+018,79.8372344971,57.658454895,0.118631578982,393.387756348,238.668579102,63.4112319946
1.63093910066654E+018,1.63093910065089E+018,102.838874817,57.6758918762,0.0516638606787,387.787902832,240.960220337,63.6283149719
1.63093910070966E+018,1.63093910069282E+018,84.2925033569,62.0938224792,0.307162195444,398.355773926,237.776519775,64.0540847778
1.63093910073906E+018,1.6309391007248E+018,77.9226837158,57.176574707,0.453645795584,398.521240234,235.628555298,64.3668365479
1.63093910076562E+018,1.63093910075085E+018,85.0414810181,54.6018867493,0.742567062378,402.207977295,234.793258667,64.3913726807
1.63093910080123E+018,1.63093910078657E+018,94.8753585815,60.3296165466,0.888052344322,401.191650391,230.799636841,64.586517334
1.63093910083474E+018,1.63093910081892E+018,32.7473983765,21.5193214417,0.532494783401,427.642669678,246.92326355,64.586517334
1.63093910087168E+018,1.63093910085731E+018,0,0,0,0,0,64.586517334
1.63093910090941E+018,1.63093910089341E+018,225.172836304,200.109436035,0.339039444923,384.92401123,221.011001587,71.8888092041
1.63093910094023E+018,1.63093910092534E+018,118.137168884,72.3779830933,1.40884494781,398.777282715,208.331466675,67.2892456055
1.63093910096788E+018,1.6309391009529E+018,95.9855957031,58.7790107727,-1.549259305,398.097961426,215.445297241,66.1839828491
1.63093910100198E+018,1.6309391009868E+018,84.888420105,66.8239746094,1.39303719997,389.711730957,219.140823364,66.125579834
1.63093910103543E+018,1.63093910102123E+018,102.883453369,58.7622413635,0.665321826935,383.800109863,229.158218384,65.2889938354
1.63093910106669E+018,1.63093910105054E+018,81.7183837891,49.2237701416,0.556432783604,388.119567871,232.963943481,65.2889938354
1.63093910111186E+018,1.63093910109251E+018,85.8533477783,55.7243728638,0.635887920856,388.065551758,235.245315552,65.0862197876
1.6309391011392E+018,1.63093910112455E+018,71.1819610596,65.4848098755,0.904406547546,393.444702148,237.829040527,65.7150802612
1.63093910117139E+018,1.63093910115653E+018,62.686164856,55.4957122803,0.973489224911,391.746734619,242.106781006,65.6004943848
1.63093910120728E+018,1.63093910119257E+018,65.7766723633,58.4455375671,0.489556372166,390.583679199,242.570114136,65.7868652344
1.63093910124192E+018,1.63093910122486E+018,56.2151679993,45.9011535645,0.608096897602,396.235656738,240.934951782,65.7868652344
1.63093910127119E+018,1.63093910125651E+018,65.5768280029,62.2202568054,0.632515013218,394.549743652,237.826644897,66.350189209
1.63093910130784E+018,1.63093910129273E+018,55.5188751221,46.4202346802,0.557696402073,391.017303467,240.632583618,66.350189209
1.63093910133978E+018,1.63093910132489E+018,52.6137123108,47.5065193176,0.0347961969674,393.843780518,242.977767944,66.350189209
1.6309391013765E+018,1.63093910135689E+018,57.3245315552,47.0419464111,0.365410476923,395.718963623,236.471328735,66.350189209
1.63093910141232E+018,1.63093910139357E+018,66.8665008545,40.8667068481,0.455012261868,390.55355835,236.969161987,66.350189209
1.63093910143634E+018,1.63093910142147E+018,59.7585639954,47.6237792969,0.826416730881,394.878936768,243.565338135,66.350189209
1.63093910146829E+018,1.63093910145312E+018,60.5541877747,48.8473739624,0.442102581263,395.500335693,238.267547607,66.350189209
1.63093910150603E+018,1.63093910149211E+018,62.5151443481,48.5866088867,0.418113231659,397.537017822,237.397171021,66.350189209
1.63093910153986E+018,1.63093910152437E+018,62.9488258362,44.9630279541,0.483348429203,394.166992188,240.369110107,66.350189209
1.63093910157553E+018,1.63093910156039E+018,0,0,0,0,0,66.350189209
1.63093910160803E+018,1.63093910159242E+018,0,0,0,0,0,66.350189209
1.63093910163994E+018,1.63093910162457E+018,94.3472213745,65.8200531006,-0.301818162203,422.252410889,226.71963501,66.828918457
1.63093910167842E+018,1.63093910166158E+018,85.0571212769,74.999420166,1.36589539051,408.975891113,222.645996094,67.8524627686
1.63093910170927E+018,1.63093910169387E+018,80.4653091431,67.526473999,-0.947647511959,409.178985596,227.124221802,68.2011795044
1.63093910173715E+018,1.63093910172348E+018,82.9806900024,61.5291862488,0.190719753504,408.355285645,235.56060791,68.6817321777
1.63093910177134E+018,1.63093910175406E+018,90.3462982178,61.7857704163,0.153954014182,409.075042725,243.179977417,68.8880996704
1.63093910180715E+018,1.63093910179248E+018,92.5397720337,62.7157592773,0.193138033152,411.649353027,243.405776978,69.1400985718
1.63093910184061E+018,1.63093910182459E+018,79.8887557983,63.8780174255,0.274430900812,401.127410889,236.701812744,69.2293014526
1.63093910187641E+018,1.63093910186083E+018,74.5331039429,55.4620742798,-0.387419492006,395.2784729,245.441543579,69.1435775757
1.63093910190966E+018,1.63093910189388E+018,91.2344207764,62.3698921204,-0.129061713815,406.641326904,246.863433838,69.5319824219
1.63093910194544E+018,1.63093910192577E+018,66.2199630737,52.2976036072,-0.0486997626722,397.538085938,243.358963013,69.1303787231
1.63093910197741E+018,1.63093910196175E+018,87.2358169556,65.5073471069,0.0716379657388,398.823547363,238.705291748,62.4002761841
1.63093910200973E+018,1.63093910199366E+018,81.6843032837,49.5115432739,-0.0137264644727,393.269073486,244.838928223,62.4002761841
1.63093910204125E+018,1.6309391020258E+018,85.7397613525,55.6883087158,-0.114654809237,403.260345459,242.171081543,61.5657920837
1.63093910207714E+018,1.63093910206149E+018,84.7200241089,67.8232498169,0.485102236271,401.285308838,234.918212891,62.0180015564
1.63093910210954E+018,1.63093910209345E+018,75.0035476685,52.6219215393,0.0275232363492,395.583984375,243.45401001,61.3078994751
1.63093910214092E+018,1.63093910212565E+018,82.0330047607,66.1063842773,0.403488069773,402.776245117,235.92024231,61.6751060486
1.63093910217614E+018,1.63093910216143E+018,64.5798950195,49.9912185669,0.448565930128,395.505340576,238.586578369,61.6751060486
1.63093910221093E+018,1.63093910219362E+018,72.2601699829,54.1570358276,0.341192066669,395.046478271,237.938766479,61.5967407227
1.63093910224041E+018,1.63093910222545E+018,77.9302062988,58.18775177,0.529163956642,397.95010376,237.524505615,61.2318878174
1.63093910227734E+018,1.6309391022618E+018,86.1436233521,54.000415802,0.558763682842,398.253845215,236.109298706,61.1571235657
1.63093910230139E+018,1.63093910228656E+018,101.553840637,60.0695228577,0.762069165707,398.290771484,230.179321289,61.2383232117
1.63093910233936E+018,1.63093910232436E+018,33.9485473633,24.5827388763,0.60157096386,427.601226807,248.297683716,61.2383232117
1.63093910237783E+018,1.63093910236045E+018,224.168212891,205.818405151,0.364541083574,384.111877441,223.27696228,68.4182281494
1.63093910241402E+018,1.63093910239264E+018,77.8903045654,48.9377326965,1.24435353279,390.287139893,219.38117981,68.4182281494
1.63093910243848E+018,1.6309391024249E+018,79.3790283203,63.6862869263,0.185873731971,379.926208496,233.477600098,68.3115386963
1.63093910247476E+018,1.63093910246086E+018,80.5913467407,62.2644577026,1.56331598759,393.738586426,220.696670532,67.6747894287
1.63093910250947E+018,1.63093910249283E+018,101.479469299,57.6912612915,0.669507801533,385.498474121,235.799713135,67.1830291748
1.63093910254064E+018,1.63093910252502E+018,91.1545257568,54.5565910339,0.54594296217,386.986694336,230.343902588,66.8344039917
1.63093910257703E+018,1.63093910256144E+018,63.6999740601,45.8677787781,0.575721621513,394.143005371,235.749404907,66.8344039917
1.63093910260736E+018,1.63093910259296E+018,64.1368789673,53.7516670227,0.912973165512,394.962005615,238.030075073,66.4327011108
1.63093910264134E+018,1.63093910262607E+018,64.1722869873,52.737701416,0.547024726868,392.006561279,237.002655029,65.9337921143
1.63093910267605E+018,1.63093910266093E+018,75.6617660522,65.3249130249,0.192513391376,401.452728271,237.026382446,66.0061416626
1.63093910271147E+018,1.63093910269277E+018,57.9833145142,44.0258560181,0.592028319836,397.330932617,240.015625,66.0061416626
1.6309391027413E+018,1.63093910271897E+018,57.5981216431,44.416053772,0.920952260494,395.332580566,242.194442749,66.0061416626
1.63093910276919E+018,1.63093910275473E+018,59.344543457,48.1431274414,-0.751361906528,390.893127441,245.487503052,66.0061416626
1.63093910280295E+018,1.63093910278918E+018,60.6113204956,45.0775413513,0.559432268143,394.468811035,237.763153076,66.0061416626
1.63093910283618E+018,1.63093910282124E+018,59.3833580017,57.5456428528,1.12735414505,394.744110107,240.214096069,66.1103210449
1.63093910287278E+018,1.63093910285741E+018,60.6337890625,39.2134513855,0.565896034241,392.461395264,237.140945435,66.1103210449
