%time,field.header.stamp,field.speed,field.vx,field.vy,field.vz
1.63093916882791E+018,1.63093916877641E+018,0.0115000000224,-0.000239999993937,-0.0115299997851,0.00034999998752
1.63093916887976E+018,1.63093916882796E+018,0.0116999996826,-0.00106999999844,-0.0116600003093,0.000269999989541
1.63093916893201E+018,1.63093916887945E+018,0.0113000003621,-0.000520000001416,-0.011250000447,5.00E-05
1.63093916898361E+018,1.6309391689318E+018,0.01070000045,-0.000910000002477,-0.01070000045,-7.00E-05
1.63093916903553E+018,1.6309391689837E+018,0.0108000002801,-0.000130000000354,-0.0108500001952,3.00E-05
1.63093916908739E+018,1.63093916903528E+018,0.0116999996826,-0.000809999997728,-0.0116800004616,-0.000399999989895
1.63093916913921E+018,1.63093916908715E+018,0.01070000045,-1.00E-04,-0.0106600001454,-0.000289999996312
1.63093916924066E+018,1.63093916913891E+018,0.0119000002742,3.00E-05,-0.0118500003591,-0.000339999998687
1.63093916929301E+018,1.63093916924071E+018,0.0109000001103,-0.000239999993937,-0.0108700003475,-0.000119999996969
1.63093916934531E+018,1.63093916929271E+018,0.0105999996886,-0.000260000000708,-0.0105799995363,-5.00E-05
1.6309391693981E+018,1.63093916934538E+018,0.0110999997705,-0.000119999996969,-0.0110499998555,-4.00E-05
1.63093916944966E+018,1.63093916939793E+018,0.0109999999404,-0.000429999985499,-0.0110299997032,8.00E-05
1.63093916955109E+018,1.63093916944943E+018,0.00740000000224,-0.000479999987874,-0.00742000015453,-5.00E-05
1.63093916960264E+018,1.63093916955087E+018,0.0010000000475,-0.000699999975041,-0.000669999979436,-0.000180000002729
1.63093916965423E+018,1.63093916960277E+018,0.00899999961257,0.000140000003739,0.00903999991715,-0.000220000001718
1.63093916970669E+018,1.63093916965437E+018,0.0109000001103,0.0010000000475,0.0108899995685,-0.000440000003437
1.6309391697603E+018,1.63093916970688E+018,0.0129000004381,0.00101999996696,0.0128899998963,-0.000399999989895
1.63093916986222E+018,1.63093916975933E+018,0.0114000001922,0.000880000006873,0.0114099998027,0.000169999999343
1.63093916991458E+018,1.6309391698623E+018,0.0109000001103,0.000730000028852,0.0108899995685,6.00E-05
1.63093916996726E+018,1.6309391699147E+018,0.0113000003621,0.000679999997374,0.011250000447,4.00E-05
1.63093917001947E+018,1.63093916996737E+018,0.0115999998525,-0.000130000000354,0.0115999998525,0.000500000023749
1.63093917007232E+018,1.63093917001966E+018,0.0109000001103,7.00E-05,0.0108899995685,0.00034999998752
1.63093917012617E+018,1.63093917007203E+018,0.0114000001922,0.000769999984186,0.0113199995831,7.00E-05
1.63093917017663E+018,1.63093917012459E+018,0.0104999998584,0.000709999992978,0.0104799997061,0.000140000003739
1.63093917022907E+018,1.63093917017642E+018,0.0114000001922,0.000140000003739,0.0113899996504,7.00E-05
1.63093917028128E+018,1.63093917022868E+018,0.0109000001103,0.000820000015665,0.0108399996534,-0.000119999996969
1.63093917033423E+018,1.63093917028146E+018,0.0097000002861,0.00112000002991,0.00961000006646,8.00E-05
1.63093917038526E+018,1.63093917033387E+018,0.00249999994412,-2.00E-05,0.00249999994412,0.000140000003739
1.63093917043865E+018,1.63093917038535E+018,0.00270000007004,0.000560000014957,-0.00260000000708,0.000159999995958
1.63093917053966E+018,1.63093917043763E+018,0.00820000004023,-0.000720000010915,-0.00812999997288,0.00034999998752
1.63093917059217E+018,1.63093917053977E+018,0.0111999996006,-0.000709999992978,-0.0111899999902,0.00034999998752
