%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1582531311538657228,784,1582531311467014014,,170.696212769,132.815307617,-0.111818276346,353.90145874,263.179016113
1582531311566617848,785,1582531311504916981,,173.447219849,118.371009827,-0.0083893565461,353.252105713,256.622039795
1582531311591900061,786,1582531311545520878,,169.301467896,118.447486877,-0.0269964635372,354.263000488,256.188079834
1582531311611699069,787,1582531311568591699,,170.825912476,117.787254333,0.134756490588,356.341461182,250.531509399
1582531311639497828,788,1582531311617478040,,173.088638306,124.051223755,0.260642111301,357.486022949,247.418304443
1582531311679814618,789,1582531311647811732,,170.961090088,124.062950134,0.311136186123,358.996795654,248.887710571
1582531311715725712,790,1582531311671445162,,173.361282349,126.281906128,0.235280290246,359.208465576,248.628128052
1582531311732804900,791,1582531311709782468,,168.256729126,128.726028442,0.243257656693,359.357452393,248.344436646
1582531311753561692,792,1582531311734592441,,170.160247803,128.699462891,0.288805186749,360.090240479,247.870697021
1582531311787567758,793,1582531311766196190,,170.728149414,126.60533905,0.326894640923,359.918670654,246.49269104
1582531311837722421,794,1582531311800875736,,171.722671509,128.70350647,0.258625686169,361.901855469,246.852859497
1582531311860795693,795,1582531311833218351,,168.843688965,131.746505737,0.255437105894,361.608062744,247.824707031
1582531311906730935,796,1582531311878124323,,173.62689209,131.312164307,0.269771963358,360.66192627,246.427642822
1582531311945562852,797,1582531311914402557,,168.066680908,130.006973267,0.328610390425,361.176849365,247.168395996
1582531311966774714,798,1582531311936060341,,170.060394287,131.603530884,0.300206959248,360.048675537,246.699020386
1582531312007678873,799,1582531311978066451,,171.076141357,130.443054199,0.290732383728,359.229980469,248.464096069
1582531312035047400,800,1582531312004373493,,173.744766235,129.47277832,0.313226103783,361.552185059,246.690124512
1582531312064347066,801,1582531312033788579,,175.23840332,134.576126099,0.192070633173,359.288238525,248.004989624
1582531312103750187,802,1582531312070252790,,170.869857788,132.434020996,0.160071566701,361.892913818,249.06098938
1582531312124533721,803,1582531312101861810,,172.318008423,129.384277344,0.181597098708,360.151611328,248.420608521
1582531312166896808,804,1582531312137075929,,170.453292847,130.117706299,0.237037986517,361.575866699,248.067230225
1582531312191307435,805,1582531312170823404,,168.09677124,130.188461304,0.156486019492,362.244934082,249.955276489
1582531312231433160,806,1582531312202910895,,165.27507019,135.148681641,0.143453970551,362.142456055,249.489181519
1582531312255249202,807,1582531312234708016,,173.486099243,133.547546387,0.239482760429,361.151611328,248.404205322
1582531312301303882,808,1582531312280955089,,168.02305603,129.132293701,0.250589489937,360.845153809,248.815948486
1582531312335338376,809,1582531312306478356,,169.059127808,130.538131714,0.262585550547,361.738830566,248.519683838
1582531312360884875,810,1582531312342740159,,169.162002563,128.177841187,0.337133944035,361.636108398,246.694274902
1582531312400830729,811,1582531312382395942,,172.938796997,137.457717896,0.221861824393,359.652740479,250.366821289
1582531312432626887,812,1582531312412856584,,165.906814575,132.175018311,0.209558680654,360.968109131,249.288375854
1582531312479611596,813,1582531312443850116,,168.576309204,128.498153687,0.2742395401,361.066162109,248.418655396
1582531312515976259,814,1582531312482131118,,172.123626709,130.722885132,0.278070241213,362.510742188,247.991027832
1582531312546175398,815,1582531312502640732,,173.443664551,134.168289185,0.0914485603571,360.058288574,249.648345947
1582531312580679522,816,1582531312536522508,,171.373275757,132.515335083,0.16999822855,360.300292969,248.559249878
1582531312616427986,817,1582531312577749556,,164.736557007,133.283508301,0.317000329494,360.212463379,248.828353882
1582531312642333174,818,1582531312601653021,,173.660079956,129.730667114,0.164650201797,361.860076904,249.222839355
1582531312678564670,819,1582531312631914079,,171.186920166,131.623596191,0.195954591036,360.837219238,248.751739502
1582531312707284921,820,1582531312669025922,,175.337982178,130.780548096,0.274843543768,360.309967041,247.852035522
1582531312750638331,821,1582531312703643945,,175.395065308,131.337768555,0.254366368055,362.519775391,246.94960022
1582531312785518402,822,1582531312749690350,,169.937683105,134.697189331,0.0247570127249,359.465545654,251.519500732
1582531312813299511,823,1582531312780732826,,170.148544312,133.989807129,0.0400893613696,359.275482178,251.730377197
1582531312842690201,824,1582531312806235032,,170.27885437,132.283630371,0.18150934577,362.126831055,249.553649902
1582531312866817942,825,1582531312845105017,,174.217758179,132.226989746,0.267093479633,360.386566162,247.603546143
1582531312895332234,826,1582531312868325589,,170.087783813,130.754577637,0.302553087473,361.246368408,247.825546265
1582531312937211439,827,1582531312904727229,,170.589355469,133.472396851,0.225737124681,361.154815674,248.861038208
1582531312966918828,828,1582531312932097481,,170.342285156,132.24887085,0.239294737577,361.65802002,248.703170776
1582531312999579280,829,1582531312968587122,,168.911468506,132.082855225,0.225588515401,362.497161865,248.833862305
1582531313047007146,830,1582531313006851958,,169.889266968,130.00289917,0.218573614955,361.008239746,248.488952637
1582531313081646280,831,1582531313039459401,,170.748077393,134.508209229,0.199533224106,359.674407959,249.284576416
1582531313106050706,832,1582531313075811217,,168.340103149,132.182434082,0.239056259394,361.897155762,248.219985962
1582531313130553569,833,1582531313106521255,,171.72265625,134.694839478,0.297226756811,361.738037109,248.016967773
1582531313168173573,834,1582531313136834833,,165.255584717,134.530334473,0.270789414644,363.416503906,248.682571411
1582531313197444359,835,1582531313173423504,,170.577590942,132.063079834,0.294441223145,362.803497314,247.778396606
1582531313246546300,836,1582531313214915943,,163.880599976,132.580749512,0.111345037818,363.397186279,250.286270142
1582531313270027626,837,1582531313240291564,,166.955322266,138.309890747,0.16920940578,361.925323486,250.733551025
1582531313309462645,838,1582531313275266322,,166.529190063,133.394638062,0.299539834261,362.232543945,248.131744385
1582531313348393041,839,1582531313303972197,,168.906417847,133.121841431,0.220535039902,361.717224121,248.233001709
1582531313377423981,840,1582531313346473696,,166.15864563,134.677505493,0.121278360486,360.466156006,250.283325195
1582531313408299640,841,1582531313378417444,,165.266159058,136.195205688,0.135267138481,362.442993164,250.633102417
1582531313441929326,842,1582531313408837318,,166.269958496,131.148239136,0.239760532975,359.947998047,248.954376221
1582531313477247616,843,1582531313440979991,,169.018157959,131.084838867,0.344600409269,359.522247314,247.101486206
1582531313520062065,844,1582531313475429331,,171.094360352,133.188354492,0.272020727396,358.090606689,248.97744751
1582531313557060100,845,1582531313511720135,,169.725631714,131.12663269,0.154313534498,359.007263184,249.466552734
1582531313591697673,846,1582531313549342509,,171.582946777,127.245643616,0.382018327713,361.374725342,246.296508789
1582531313613621274,847,1582531313580333433,,172.386703491,134.838943481,0.337243825197,359.81072998,246.123718262
1582531313727295340,848,1582531313649218065,,170.601303101,132.288574219,0.23396229744,360.201782227,248.866516113
1582531313750742018,849,1582531313706826043,,168.095123291,135.905807495,0.109840482473,360.620391846,249.817047119
1582531313778012745,850,1582531313732184940,,168.096282959,134.885650635,0.0484808497131,360.326416016,250.922515869
1582531313805282414,851,1582531313766388606,,168.468200684,131.551467896,0.151401504874,359.744903564,250.434356689
1582531313833253128,852,1582531313799289485,,166.800949097,129.721176147,0.280543386936,361.778533936,248.493774414
1582531313844290422,853,1582531313817255481,,172.454208374,130.608108521,0.236916542053,360.433166504,248.806396484
1582531313872075603,854,1582531313839892038,,174.39263916,130.992370605,0.122791036963,359.090087891,249.72203064
1582531313909719052,855,1582531313878019544,,172.505432129,129.327819824,0.26651969552,360.221221924,247.860595703
1582531313940661848,856,1582531313901571111,,174.817077637,129.147399902,0.25569075346,358.468139648,249.303573608
1582531313972813449,857,1582531313940240556,,172.461853027,135.019226074,0.102007061243,359.314880371,250.072769165
1582531314013119602,858,1582531313971544186,,169.581054688,133.036224365,0.117981232703,360.50579834,249.472167969
1582531314057788039,859,1582531314005595556,,167.329299927,132.636550903,0.153684228659,358.915588379,249.583618164
1582531314080776802,860,1582531314046556428,,169.520263672,128.370651245,0.183400720358,359.101898193,249.309768677
1582531314096703082,861,1582531314073847897,,169.377258301,128.955184937,0.183192327619,359.677886963,249.439575195
