%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1620841413493993719,603,1620841413493142923,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165690929,-0.880218690252,2.06162942548,0.378606856986,-1.20659161264,-0.140432786994,0.0,0.0,0.0,0.0,0.0,0.0,-574.422668,4039.65625,-196.110687,-352.28009,-733.564636,300.837219
1620841413619746096,604,1620841413619193641,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165848008,-0.879904635707,2.06163994982,0.378558354286,-1.20687589187,-0.140284032582,0.0,0.0,0.0,0.0,0.0,0.0,-591.41449,4146.623047,-194.373474,-351.628937,-764.983459,287.176178
1620841413749784577,605,1620841413749255164,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165778195,-0.879585449893,2.061651277,0.378508821842,-1.20719415265,-0.140137861257,0.0,0.0,0.0,0.0,0.0,0.0,-574.703491,4070.847412,-205.761795,-348.728302,-720.931641,284.81955
1620841413875960833,606,1620841413875186821,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165778195,-0.879239438369,2.06166218531,0.378457491708,-1.20754021654,-0.139997589145,0.0,0.0,0.0,0.0,0.0,0.0,-563.820313,3968.914307,-199.199036,-343.696564,-722.109802,285.629639
1620841414004669552,607,1620841414004152600,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165848008,-0.87892271347,2.06167204642,0.378411083404,-1.20783224503,-0.13987543355,0.0,0.0,0.0,0.0,0.0,0.0,-544.722046,4019.251709,-205.086212,-335.882599,-755.03418,290.968872
1620841414137035906,608,1620841414136117373,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165848008,-0.878598675641,2.06168216933,0.378358653713,-1.20813409972,-0.139748513207,0.0,0.0,0.0,0.0,0.0,0.0,-530.328125,3872.554443,-179.703781,-327.891022,-698.152954,300.542633
1620841414260266310,609,1620841414259184352,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165848008,-0.878317520552,2.06169042474,0.378323345702,-1.2083820412,-0.139676396202,0.0,0.0,0.0,0.0,0.0,0.0,-509.965973,3929.633301,-202.673447,-321.201782,-704.960388,303.083374
1620841414393036648,610,1620841414392104338,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351165952728,-0.878249347991,2.06169374086,0.37831575352,-1.20841467885,-0.139669432339,0.0,0.0,0.0,0.0,0.0,0.0,-261.688446,3899.520752,-255.36853,-282.427887,-687.156372,291.594849
1620841414513096708,611,1620841414512168010,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351191312362,-0.878243344058,2.06168309435,0.378324532526,-1.2084143996,-0.139670217737,0.0,0.0,0.0,0.0,0.0,0.0,511.229828,4034.262939,-822.661133,-62.985386,-588.448792,214.526016
1620841414639856245,612,1620841414639187537,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.35134168993,-0.878203533098,2.06162064647,0.378424365359,-1.20840947777,-0.139676849988,0.0,0.0,0.0,0.0,0.0,0.0,729.245056,3995.970703,-1541.476318,168.651657,-409.9505,101.481926
1620841414779409459,613,1620841414778615095,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351588060608,-0.878151661913,2.06145485765,0.378668257669,-1.20839722556,-0.139691894726,0.0,0.0,0.0,0.0,0.0,0.0,675.320496,3974.307617,-1663.080322,169.894791,-238.325043,-17.932402
1620841414909047484,614,1620841414908180188,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.351828619338,-0.87812450459,2.06125313249,0.379000585812,-1.20834835634,-0.13977174354,0.0,0.0,0.0,0.0,0.0,0.0,874.658691,4004.150391,-1569.078491,165.987793,-107.805916,-104.574989
1620841415034332260,615,1620841415033514439,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.352033119567,-0.878097801052,2.06112982498,0.379247846607,-1.20829030669,-0.139883130452,0.0,0.0,0.0,0.0,0.0,0.0,865.530884,4071.566406,-1641.8479,207.307159,-49.484684,-156.936127
1620841415166317088,616,1620841415165521765,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.352258406667,-0.878056262216,2.06100318389,0.379506905828,-1.20820375581,-0.140005739832,0.0,0.0,0.0,0.0,0.0,0.0,875.782104,4069.678711,-1736.042725,176.28804,-46.604622,-206.903824
1620841415291831629,617,1620841415291156784,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.352479592243,-0.878013990341,2.0608495251,0.379793471438,-1.20811240528,-0.140179365186,0.0,0.0,0.0,0.0,0.0,0.0,831.266296,4103.92627,-1654.297852,171.137924,-47.193726,-221.485413
1620841415420086194,618,1620841415419174652,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.352685314202,-0.87798196355,2.06071462861,0.380049441426,-1.20803451124,-0.140353165073,0.0,0.0,0.0,0.0,0.0,0.0,842.219727,4136.915039,-1768.567017,195.349411,-56.030277,-222.590073
1620841415545702221,619,1620841415545165017,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.352902241174,-0.877939342609,2.06058734174,0.380274937965,-1.20795806582,-0.140500331236,0.0,0.0,0.0,0.0,0.0,0.0,949.577271,4164.959961,-1740.192749,208.787079,-56.030277,-235.772415
