field.header.stamp,time,field.value,,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1.59162268810338E+018,24.523849728,2,,103.820327759,67.1812438965,-1.46790993214,389.525726318,240.822677612
1.59162268812995E+018,24.550418176,2,,103.293655396,68.3171157837,-1.44297373295,389.751953125,240.501739502
1.59162268814838E+018,24.568846592,2,,101.146438599,69.977432251,-1.45744538307,389.365081787,240.737487793
1.59162268817956E+018,24.600027904,2,,106.621276855,68.9349212646,-1.38480389118,389.56427002,240.678665161
1.59162268820841E+018,24.628877056,2,,106.775741577,68.3091049194,-1.40651512146,389.530700684,238.808685303
1.59162268824808E+018,24.668548864,2,,109.38054657,69.1472549438,-1.39363312721,388.949035645,239.793914795
1.5916226882782E+018,24.698670336,2,,109.776016235,66.0627822876,-1.4421428442,389.980224609,239.136367798
1.59162268831599E+018,24.736455936,2,,104.159240723,67.2018814087,-1.44190990925,389.787902832,240.278259277
1.59162268834425E+018,24.76471808,2,,105.345947266,67.2660446167,-1.44861745834,388.885284424,240.31590271
1.59162268837376E+018,24.794227456,2,,104.283554077,70.1545791626,-1.45824372768,389.737213135,240.240158081
1.59162268840779E+018,24.828259072,2,,101.303878784,68.0774688721,-1.45487117767,389.352416992,240.639480591
1.59162268845111E+018,24.871580928,2,,105.23033905,69.2877883911,-1.3912268877,390.590179443,239.643081665
1.59162268849068E+018,24.911144192,2,,107.834907532,65.7835693359,-1.42023074627,390.667877197,240.238815308
1.59162268851758E+018,24.938043904,2,,106.403076172,66.5612564087,-1.44343113899,390.595184326,239.654708862
1.59162268854014E+018,24.960603392,2,,107.139198303,68.8009338379,-1.4296425581,391.81350708,239.216583252
1.59162268857223E+018,24.992694528,2,,104.227745056,67.6156311035,-1.43944299221,388.607330322,240.737335205
1.59162268860608E+018,25.02654336,2,,105.209709167,67.3296813965,-1.47421038151,389.748657227,240.778564453
1.59162268866071E+018,25.081172736,2,,105.778816223,68.5390014648,-1.40358638763,391.327301025,239.725448608
1.59162268868487E+018,25.105334784,2,,104.318382263,67.7907714844,-1.42754757404,390.70098877,239.528884888
1.59162268871441E+018,25.134877184,2,,108.317184448,66.7579803467,-1.38712191582,390.998687744,238.352584839
1.59162268875308E+018,25.17355136,2,,105.433601379,67.3568878174,-1.38532674313,389.294372559,239.758102417
1.59162268877302E+018,25.193485824,2,,102.47240448,67.4365310669,-1.46572089195,389.526092529,239.781158447
1.59162268880642E+018,25.2268864,2,,101.955207825,67.137802124,-1.4224088192,389.706268311,239.974655151
1.59162268883758E+018,25.258048256,2,,100.901695251,66.995475769,-1.39441692829,390.810424805,240.866027832
1.59162268887038E+018,25.290848512,2,,97.2328491211,69.0092163086,-1.41834831238,389.884460449,241.910919189
1.59162268890412E+018,25.324587776,2,,100.04574585,68.2814483643,-1.4682264328,390.162109375,240.777908325
1.59162268893846E+018,25.358927104,2,,104.901626587,67.2337112427,-1.44038045406,390.456420898,238.097717285
1.59162268897255E+018,25.393021184,2,,100.68510437,67.5747070312,-1.37423479557,390.90927124,241.152496338
1.59162268900774E+018,25.428203008,2,,100.390960693,73.8328018188,-1.39402472973,389.568450928,239.032501221
1.59162268903754E+018,25.4580032,2,,101.40171051,66.180557251,-1.4619781971,390.248840332,240.402755737
1.59162268907229E+018,25.492752384,2,,103.949981689,66.4175186157,-1.44208264351,391.178375244,239.420837402
1.59162268910506E+018,25.525524736,2,,107.901176453,65.6060562134,-1.45591163635,390.254058838,239.169235229
1.59162268913915E+018,25.559620608,2,,104.938545227,67.366317749,-1.46059727669,390.017242432,239.461654663
1.59162268918071E+018,25.60118016,2,,106.729423523,68.5849151611,-1.42588710785,390.440948486,239.78352356
1.59162268921211E+018,25.63257984,2,,102.659561157,70.0328903198,-1.41625833511,390.593719482,242.070602417
1.59162268923864E+018,25.6591104,2,,102.271095276,68.0676040649,-1.45690584183,389.565185547,239.826919556
1.59162268927573E+018,25.696197888,2,,102.885093689,67.6175613403,-1.4854798317,390.285217285,239.50743103
1.59162268930821E+018,25.728673024,2,,104.499473572,69.4868469238,-1.42142736912,390.54486084,239.361038208
1.59162268933819E+018,25.758652928,2,,103.535591125,69.6240768433,-1.48574006557,389.982910156,240.404678345
1.59162268937146E+018,25.7919296,2,,100.471488953,68.7436065674,-1.44102525711,390.953582764,240.234512329
1.59162268941389E+018,25.834361088,2,,104.596939087,68.878364563,-1.44853246212,390.926727295,240.006225586
1.59162268944838E+018,25.868843264,2,,102.581321716,69.9286117554,-1.42465341091,390.395233154,241.113571167
1.59162268947334E+018,25.89380224,2,,112.661201477,71.8611755371,-1.4117910862,390.348876953,238.184082031
1.59162268950782E+018,25.928286208,2,,105.764320374,74.5797195435,-1.35696816444,389.083892822,240.196166992
1.59162268954099E+018,25.961453312,2,,109.413230896,74.6251831055,-1.44710862637,388.961334229,239.733230591
1.59162268957091E+018,25.991372032,2,,104.828781128,77.3690261841,-1.42202556133,388.393066406,241.008514404
1.59162268960856E+018,26.029028608,2,,98.8484115601,78.4353637695,-1.39630830288,388.45880127,242.401855469
1.59162268963986E+018,26.060327424,2,,92.1313705444,77.0992736816,-1.3653460741,388.606018066,238.921508789
1.59162268967095E+018,26.09141376,2,,89.4784622192,80.1943283081,-1.29893279076,386.674102783,239.547332764
1.59162268970607E+018,26.126536704,2,,88.6645584106,80.1406478882,-1.49382388592,390.214050293,238.993392944
1.59162268973991E+018,26.16037376,2,,98.0763778687,86.1048583984,-1.45658290386,390.86932373,242.86088562
1.59162268977547E+018,26.195940864,2,,109.590187073,88.7413330078,-1.45037007332,390.423614502,248.820266724
1.59162268981095E+018,26.231416576,2,,116.92427063,95.1406707764,-1.30671966076,388.813415527,262.001373291
1.59162268984748E+018,26.2679488,2,,122.136024475,88.2512893677,-1.17936432362,385.09362793,266.595062256
1.59162268988494E+018,26.30541056,2,,113.235801697,83.1839141846,-1.22950601578,387.177032471,265.00213623
1.59162268992626E+018,26.346728192,2,,111.472717285,92.4567489624,-1.09490764141,383.835144043,264.954620361
1.59162268995718E+018,26.377645312,2,,115.238525391,86.0388717651,-1.07427871227,382.890991211,267.958129883
1.59162268997495E+018,26.395415808,2,,111.2445755,73.7548522949,-1.32365036011,387.277069092,266.98739624
1.59162269002634E+018,26.44680448,2,,109.591949463,73.1313247681,-1.43997550011,389.23425293,266.733978271
1.59162269005777E+018,26.478234368,2,,107.78931427,71.178314209,-1.4517031908,389.014160156,265.708679199
1.5916226900819E+018,26.502363904,2,,109.290748596,71.1632156372,-1.44760000706,388.176727295,266.252105713
1.59162269011531E+018,26.535773952,2,,111.338432312,69.9427185059,-1.48714256287,387.589233398,266.456298828
1.59162269014943E+018,26.569893888,2,,107.114349365,71.2070617676,-1.48284244537,387.086639404,265.416900635
1.59162269017645E+018,26.596914432,2,,106.723136902,68.6393814087,-1.46493959427,388.343200684,265.898345947
1.59162269021217E+018,26.632635136,2,,108.012741089,69.3663406372,-1.41648447514,387.983764648,266.440643311
1.59162269024436E+018,26.664830464,2,,110.948059082,68.9142456055,-1.40473210812,388.00201416,268.43637085
1.5916226902787E+018,26.69916288,2,,106.112922668,68.8218154907,-1.43039643764,388.314544678,266.214324951
1.59162269031879E+018,26.739261696,2,,108.671203613,67.3680725098,-1.40404260159,388.175140381,267.818389893
1.59162269033904E+018,26.759510784,2,,114.182090759,67.7512969971,-1.42513000965,387.534698486,269.655761719
1.59162269037051E+018,26.790974208,2,,105.688781738,69.6619720459,-1.41379773617,388.977203369,266.459075928
1.59162269040718E+018,26.82764288,2,,106.126953125,68.1325378418,-1.48360991478,389.07611084,267.475708008
1.59162269043897E+018,26.859436288,2,,104.671211243,68.0191879272,-1.51933729649,389.247650146,265.939544678
1.59162269047369E+018,26.89415296,2,,112.236671448,66.9529418945,-1.46208715439,388.100158691,268.704223633
1.59162269050791E+018,26.928378624,2,,107.155380249,68.381187439,-1.46093261242,388.420837402,266.895385742
1.59162269054016E+018,26.960627456,2,,109.454048157,68.0899963379,-1.45822131634,387.320007324,267.953521729
1.59162269057201E+018,26.992472832,2,,101.650917053,68.5433349609,-1.42890894413,388.367340088,265.303741455
1.59162269061022E+018,27.03068416,2,,103.851890564,67.2609558105,-1.42092931271,387.790679932,266.485595703
1.5916226906423E+018,27.062763264,2,,108.183921814,65.8873519897,-1.40085864067,388.140258789,267.010284424
1.59162269067906E+018,27.099529984,2,,106.921516418,66.7362365723,-1.44112408161,388.294189453,267.25479126
1.59162269072792E+018,27.148384512,2,,109.258102417,65.9353027344,-1.41132557392,388.644775391,267.117706299
1.59162269075673E+018,27.177201408,2,,104.698783875,67.862701416,-1.41610813141,388.496734619,266.152038574
1.59162269078981E+018,27.21027456,2,,108.531890869,68.2266616821,-1.44153940678,390.398651123,267.527740479
1.59162269082577E+018,27.24623488,2,,107.610832214,67.2077178955,-1.44568574429,389.536682129,268.016204834
1.59162269085031E+018,27.270777088,2,,106.3022995,69.1131896973,-1.45385849476,389.601074219,266.036254883
1.59162269089334E+018,27.313807616,2,,107.897964478,67.3929443359,-1.39288246632,389.582824707,266.225616455
1.59162269091708E+018,27.337549824,2,,104.416946411,68.8445358276,-1.45187819004,388.483032227,267.222961426
1.59162269094621E+018,27.3666816,2,,106.361381531,67.2188873291,-1.42796850204,389.059204102,267.39932251
1.5916226909816E+018,27.402062592,2,,103.952720642,68.0161132812,-1.48780918121,389.569549561,267.019866943
1.59162269102142E+018,27.441885952,2,,105.771827698,69.0888595581,-1.47023034096,388.324035645,266.042297363
1.59162269104502E+018,27.465483008,2,,104.027832031,70.5316848755,-1.39399135113,388.050720215,266.917877197
1.59162269107793E+018,27.498393088,2,,108.510597229,68.8049468994,-1.44772815704,389.458068848,267.724365234
1.59162269111833E+018,27.538793728,2,,106.664367676,66.3174514771,-1.4281411171,389.21585083,267.031890869
1.59162269114162E+018,27.562083584,2,,106.950416565,65.9695739746,-1.44668018818,389.171478271,267.373565674
1.59162269118319E+018,27.603653888,2,,104.138168335,66.7886886597,-1.44206237793,388.983184814,265.692962646
1.59162269122035E+018,27.640817664,2,,104.541030884,67.3994979858,-1.40651071072,388.161407471,266.30078125
1.5916226912491E+018,27.66956416,2,,106.29940033,67.6461410522,-1.4456256628,387.998382568,266.363647461
1.59162269129183E+018,27.712299264,2,,106.26587677,67.3194580078,-1.42002606392,389.03137207,265.48236084
1.59162269131971E+018,27.740172288,2,,105.581329346,68.1289138794,-1.50753796101,388.435455322,266.648773193
1.5916226913493E+018,27.76976768,2,,102.901748657,69.458442688,-1.46882152557,388.923065186,265.89541626
1.5916226913781E+018,27.798563328,2,,104.687614441,65.8590774536,-1.42953801155,388.229248047,268.106018066
1.59162269141293E+018,27.833395456,2,,107.527488708,65.1409301758,-1.40279865265,387.861785889,267.275756836
1.59162269144771E+018,27.868175104,2,,104.639602661,66.0781097412,-1.42838215828,388.039794922,266.885284424
1.59162269149002E+018,27.910489856,2,,104.07849884,65.943107605,-1.42787730694,388.555389404,266.618743896
1.59162269151857E+018,27.939038464,2,,103.589614868,66.6905517578,-1.40890610218,388.993804932,267.164337158
1.59162269154652E+018,27.966986496,2,,105.575431824,67.5123214722,-1.40157544613,390.13873291,268.172149658
1.59162269159683E+018,28.017297152,2,,108.558914185,67.2717132568,-1.49821257591,390.249572754,267.240509033
1.59162269161521E+018,28.035675904,2,,103.362060547,66.1791992188,-1.50932765007,389.140686035,266.648712158
1.59162269165471E+018,28.075172608,2,,104.718208313,66.5403289795,-1.49241280556,388.64239502,266.2137146
1.59162269168884E+018,28.109302784,2,,107.406295776,69.2020492554,-1.3510171175,388.28125,267.152984619
1.59162269172063E+018,28.141096192,2,,102.521095276,70.9679794312,-1.30324006081,389.551849365,267.112182617
1.59162269174734E+018,28.16781056,2,,100.54876709,77.4154891968,-1.09526288509,392.667694092,266.079650879
1.59162269178256E+018,28.203030784,2,,107.004974365,67.2908782959,-1.5341874361,390.131408691,267.191955566
1.5916226918071E+018,28.227566336,2,,103.594779968,70.0501937866,-1.45739352703,389.446746826,266.876098633
1.59162269184008E+018,28.2605504,2,,101.862197876,68.4865875244,-1.45281291008,389.553527832,266.845581055
1.59162269188464E+018,28.305110528,2,,106.038665771,66.2284698486,-1.43657958508,389.360473633,265.928100586
1.59162269191931E+018,28.339773184,2,,106.132911682,67.3796005249,-1.41440486908,389.4090271,266.970031738
1.59162269195559E+018,28.376059904,2,,102.443603516,68.5174942017,-1.44087636471,390.396392822,266.085113525
1.59162269198572E+018,28.406183424,2,,107.118652344,68.8334274292,-1.46426677704,389.460906982,267.303863525
1.59162269201207E+018,28.432540416,2,,106.225875854,67.4678955078,-1.36133909225,387.943054199,268.506835938
1.59162269203884E+018,28.4593024,2,,107.142524719,66.5372848511,-1.36871242523,387.599731445,267.748626709
1.59162269207526E+018,28.495730688,2,,105.818695068,67.7139816284,-1.39810800552,387.412902832,268.066772461
1.59162269211004E+018,28.5305088,2,,105.989341736,66.4942474365,-1.39990162849,388.592498779,267.547088623
1.5916226921406E+018,28.561066752,2,,106.122390747,65.5593185425,-1.40680587292,388.773834229,267.764373779
1.59162269217803E+018,28.598497536,2,,103.425216675,67.5842895508,-1.43581855297,388.889312744,266.862487793
1.59162269221028E+018,28.6307456,2,,104.272567749,68.5428237915,-1.44567418098,388.953674316,266.045043945
1.59162269225048E+018,28.670948608,2,,105.624633789,70.2334823608,-1.48463070393,389.534179688,267.832305908
1.59162269228221E+018,28.702674176,2,,106.653198242,67.9253082275,-1.40166211128,389.636383057,267.40737915
1.59162269231627E+018,28.736739584,2,,107.620201111,65.0588989258,-1.43507194519,389.29800415,267.712310791
1.5916226923516E+018,28.772067584,2,,107.907470703,64.7362365723,-1.47704589367,388.887176514,268.003540039
1.59162269237636E+018,28.796824832,2,,101.727920532,67.3563613892,-1.46595656872,389.555114746,265.997497559
1.59162269240826E+018,28.828730368,2,,105.264549255,66.7534561157,-1.45368897915,389.437805176,266.935974121
1.59162269245061E+018,28.871073536,2,,106.738693237,67.8741836548,-1.46237099171,389.687835693,266.006530762
1.59162269247783E+018,28.898294016,2,,103.389183044,70.1645965576,-1.42589426041,389.37902832,265.850158691
1.59162269250951E+018,28.929972224,2,,108.727218628,68.8438262939,-1.42300832272,389.253936768,267.640777588
1.59162269254928E+018,28.969746176,2,,108.930114746,68.9037322998,-1.4537358284,389.262756348,267.444396973
1.59162269257953E+018,28.999999488,2,,108.113044739,68.9025115967,-1.33231425285,389.375213623,267.299499512
1.59162269260805E+018,29.028517632,2,,105.498733521,73.0776443481,-1.41015017033,389.988067627,266.26385498
1.59162269264551E+018,29.065976064,2,,106.019599915,75.5468063354,-1.49356615543,389.724456787,266.780548096
1.59162269267875E+018,29.099219712,2,,101.359092712,79.2004699707,-1.38150966167,390.164550781,265.939208984
1.5916226927085E+018,29.128966912,2,,93.6167526245,81.997543335,-1.27046775818,389.400360107,267.502227783
1.59162269274521E+018,29.165672704,2,,92.5687789917,81.3074417114,-1.39362311363,389.715911865,268.091094971
1.59162269277397E+018,29.194432768,2,,86.6335983276,83.7761459351,-1.24038589001,389.420715332,267.191894531
1.59162269282442E+018,29.244886272,2,,93.4430999756,86.3897323608,-1.57004249096,385.217224121,265.810913086
1.59162269285111E+018,29.27157504,2,,97.9659881592,86.6654129028,-1.48304069042,386.152496338,267.252349854
1.59162269289146E+018,29.311924224,2,,98.2319869995,86.1937637329,1.37874507904,387.221374512,266.542114258
1.59162269292166E+018,29.342123776,2,,117.197883606,89.4583892822,1.52868616581,384.755981445,256.853149414
1.59162269295677E+018,29.3772352,2,,127.484931946,91.2961349487,-1.55168199539,385.656829834,247.963470459
1.59162269298949E+018,29.409960704,2,,127.024551392,89.9860076904,1.48694717884,385.97668457,236.662994385
1.591622693023E+018,29.443470848,2,,111.548431396,85.3550415039,-1.23341965675,388.707550049,240.579467773
1.59162269304293E+018,29.463398656,2,,112.861564636,78.4702301025,-1.35593390465,389.510467529,240.081802368
1.5916226930735E+018,29.493965056,2,,109.775550842,77.0359039307,-1.45472323895,389.153717041,240.457611084
1.59162269310786E+018,29.528322816,2,,109.209953308,71.6631240845,-1.44404745102,390.38671875,240.0184021
1.59162269314809E+018,29.568554752,2,,113.071258545,71.3445739746,-1.42560839653,390.905761719,238.373458862
1.59162269318075E+018,29.601220608,2,,110.50730896,73.4381561279,-1.53395617008,388.912231445,240.285919189
1.59162269321538E+018,29.635848704,2,,109.084510803,68.8027114868,-1.41606104374,389.90045166,241.642303467
1.59162269324943E+018,29.669897472,2,,110.901290894,69.2744903564,-1.39891254902,389.536315918,240.128067017
1.59162269328359E+018,29.704060672,2,,112.009529114,66.3934402466,-1.41803562641,389.508483887,240.509872437
1.59162269331312E+018,29.733591808,2,,113.817893982,66.5032196045,-1.40940034389,390.4324646,238.879226685
1.59162269335228E+018,29.77275136,2,,111.007171631,66.4540100098,-1.3826571703,390.4815979,240.425018311
1.59162269338593E+018,29.806393344,2,,106.725135803,68.0564575195,-1.4514247179,389.418395996,241.766448975
1.59162269341596E+018,29.83642496,2,,109.104370117,68.4215393066,-1.48991644382,389.260467529,240.379104614
1.59162269345384E+018,29.874308608,2,,114.836433411,69.3578948975,-1.44853746891,389.765258789,237.426849365
1.59162269349307E+018,29.91353728,2,,108.954277039,68.5028762817,-1.46631574631,389.465057373,239.436462402
1.59162269352282E+018,29.943284992,2,,109.482254028,68.0856704712,-1.39800477028,389.811645508,238.920272827
1.59162269354296E+018,29.96343168,2,,110.779602051,65.3968734741,-1.38519883156,390.137817383,240.189422607
1.59162269357569E+018,29.99616128,2,,113.706382751,68.0060806274,-1.38182663918,390.255432129,238.234024048
1.59162269360932E+018,30.02978816,2,,111.566551208,66.2972946167,-1.38396382332,389.439025879,239.672134399
1.59162269365145E+018,30.071914752,2,,112.187797546,66.7324905396,-1.44198310375,389.803497314,237.936233521
1.59162269368106E+018,30.101529856,2,,107.312057495,67.5313720703,-1.44660198689,389.497955322,240.611450195
1.5916226937164E+018,30.13686784,2,,108.557304382,67.2367401123,-1.44028925896,389.751739502,239.745239258
1.5916226937497E+018,30.170168064,2,,109.513008118,66.3642120361,-1.44616138935,389.660125732,240.054626465
1.59162269378008E+018,30.200548864,2,,113.98109436,66.2518768311,-1.35413551331,389.884155273,239.12713623
1.5916226938217E+018,30.242171136,2,,108.79032135,66.4731369019,-1.45373606682,388.94039917,239.550292969
1.59162269384724E+018,30.26770944,2,,107.917144775,64.5533294678,-1.51032853127,388.728057861,239.895996094
1.59162269388914E+018,30.309604608,2,,100.603111267,81.7323913574,-1.52320361137,394.002746582,243.202041626
1.59162269392486E+018,30.345330432,2,,110.503479004,66.0689163208,-1.33784770966,390.688354492,239.254867554
1.59162269396154E+018,30.382006016,2,,107.654663086,67.2521362305,-1.37705051899,388.568450928,241.275497437
1.59162269399492E+018,30.415385344,2,,107.813819885,68.4046936035,-1.44563853741,388.629516602,239.519393921
1.59162269402206E+018,30.442529024,2,,106.985725403,70.1401290894,-1.50298833847,388.664733887,239.653625488
1.59162269406026E+018,30.480730624,2,,108.803138733,68.1538619995,-1.48599338531,389.639862061,238.350296021
1.59162269408925E+018,30.509718784,2,,112.094070435,65.6387939453,-1.49363136292,389.531585693,237.618347168
1.59162269413435E+018,30.554814464,2,,105.122375488,65.2940216064,-1.46046745777,389.833618164,240.318756104
1.59162269415827E+018,30.578738944,2,,107.692718506,65.2266235352,-1.46888148785,389.696075439,239.853393555
1.5916226941966E+018,30.6170624,2,,108.627342224,65.8052062988,-1.39955246449,389.835388184,239.129776001
1.59162269423104E+018,30.651509504,2,,104.434753418,65.8232116699,-1.45069944859,389.342010498,239.323425293
1.59162269426763E+018,30.688092928,2,,107.328804016,65.4051589966,-1.45461213589,390.522735596,239.567672729
1.59162269430058E+018,30.721043712,2,,105.338356018,65.1978530884,-1.42206382751,389.921386719,239.822479248
1.59162269432815E+018,30.748617728,2,,112.022918701,66.6205749512,-1.44682097435,390.069000244,238.880752563
1.5916226943619E+018,30.782364928,2,,107.532333374,68.0937042236,-1.4853451252,390.097045898,239.655319214
1.59162269439694E+018,30.81741056,2,,112.077217102,66.9415512085,-1.51103484631,389.668365479,238.957550049
1.59162269441434E+018,30.834804992,2,,109.350074768,65.8478851318,-1.42075574398,390.430664062,238.43145752
1.59162269444481E+018,30.865279232,2,,107.815879822,65.9972991943,-1.40983569622,390.617675781,238.929321289
1.5916226944806E+018,30.9010624,2,,110.035301208,63.0718154907,-1.38660216331,389.773864746,238.427246094
1.59162269451226E+018,30.932729344,2,,106.983100891,66.128112793,-1.4667930603,389.665222168,240.502029419
1.59162269454361E+018,30.964078336,2,,107.334495544,65.6088104248,-1.43306207657,390.285858154,239.905273438
1.59162269457857E+018,30.99904,2,,107.769958496,66.0537490845,-1.41084206104,389.462036133,240.318389893
1.5916226946271E+018,31.047567104,2,,105.546852112,67.8449935913,-1.43170750141,388.974334717,239.822677612
1.59162269464831E+018,31.068774656,2,,108.863105774,67.6762390137,-1.42683053017,389.065643311,238.075698853
1.59162269468084E+018,31.101308672,2,,106.967514038,67.1692886353,-1.46137619019,390.139312744,238.87310791
1.59162269472383E+018,31.144292096,2,,104.743751526,70.5245132446,-1.39479780197,390.881744385,240.754974365
1.59162269475016E+018,31.170623744,2,,107.376045227,68.8236465454,-1.41567718983,391.200012207,239.036392212
1.59162269478145E+018,31.20191488,2,,108.980514526,65.8185501099,-1.38431274891,392.141815186,237.480621338
1.59162269481297E+018,31.233439488,2,,106.088615417,66.208946228,-1.43891501427,390.201568604,238.891601562
1.59162269484502E+018,31.265487104,2,,109.368629456,65.439743042,-1.4030175209,390.839172363,239.897537231
1.59162269487519E+018,31.295656448,2,,106.206634521,67.3031311035,-1.38487517834,391.105102539,239.830413818
1.5916226949148E+018,31.335267072,2,,106.31817627,68.7133331299,-1.45771479607,389.857788086,241.489456177
1.59162269494832E+018,31.368782592,2,,104.135925293,68.3968276978,-1.42637979984,390.20010376,240.900192261
1.59162269497635E+018,31.396812032,2,,105.871154785,66.0650100708,-1.48682796955,390.261566162,241.042144775
1.59162269501305E+018,31.4335168,2,,102.51991272,67.8692169189,-1.4694801569,390.039733887,241.889770508
1.59162269504408E+018,31.464546304,2,,103.967666626,68.6502761841,-1.44490277767,389.587036133,240.94909668
1.59162269507693E+018,31.497400064,2,,103.050704956,69.2183837891,-1.49972164631,389.569366455,241.182815552
1.59162269511206E+018,31.532525824,2,,106.04524231,66.4314956665,-1.42176127434,390.369567871,238.995605469
1.59162269514736E+018,31.567830272,2,,106.861473083,67.0680389404,-1.42614042759,390.565307617,239.018218994
1.59162269517935E+018,31.5998144,2,,105.878715515,67.5765762329,-1.47040534019,390.896789551,237.912399292
1.59162269521505E+018,31.63551616,2,,110.24433136,66.6174316406,-1.49379706383,389.901306152,236.709884644
1.59162269524517E+018,31.66563968,2,,103.606468201,66.6331634521,-1.42392361164,390.266174316,239.808532715
1.59162269528327E+018,31.703734528,2,,104.685279846,66.4312438965,-1.46206319332,390.08303833,239.331741333
1.59162269531336E+018,31.733830912,2,,104.038497925,66.7832107544,-1.50493776798,389.968322754,239.443359375
1.59162269534728E+018,31.767750912,2,,101.761428833,66.1541976929,-1.42961609364,390.850097656,240.680114746
1.59162269538098E+018,31.801442048,2,,103.208480835,68.7090759277,-1.48940229416,389.448272705,241.008972168
1.59162269541543E+018,31.835898624,2,,103.042808533,68.8183441162,-1.42701518536,390.010345459,240.994384766
1.59162269544615E+018,31.866621696,2,,102.956062317,67.7252578735,-1.43969976902,390.312286377,240.624206543
1.59162269547843E+018,31.898899712,2,,104.787216187,67.694984436,-1.42611408234,389.874816895,239.747360229
1.59162269551091E+018,31.931374336,2,,107.344451904,68.7943878174,-1.47494018078,388.985229492,240.795669556
1.59162269554596E+018,31.966422528,2,,104.957565308,70.2222366333,-1.41037142277,389.26663208,240.812667847
1.59162269557985E+018,32.000318208,2,,107.219406128,69.7331008911,-1.46222221851,391.368713379,240.458465576
1.59162269561388E+018,32.034345728,2,,107.790855408,66.8017501831,-1.42797899246,390.772399902,239.631820679
1.59162269564393E+018,32.064399616,2,,104.917282104,67.4970016479,-1.39441621304,390.741210938,240.589996338
1.59162269568018E+018,32.100649216,2,,107.982635498,70.0201950073,-1.40705871582,389.975128174,239.984375
1.59162269571248E+018,32.132946944,2,,105.250671387,74.0096893311,-1.4287481308,389.814331055,241.524276733
1.59162269575211E+018,32.172579584,2,,105.133811951,74.4056091309,-1.38141822815,389.03213501,240.200134277
1.59162269578225E+018,32.202719488,2,,107.670845032,76.2729492188,-1.3742992878,389.138916016,239.913635254
1.59162269582078E+018,32.241246464,2,,101.235458374,79.2734298706,-1.38811278343,388.665039062,242.414535522
1.59162269586046E+018,32.280921856,2,,100.17716217,79.639541626,-1.3982656002,389.632781982,240.366760254
1.59162269588883E+018,32.309296896,2,,90.5658340454,77.9239959717,-1.32720208168,388.266815186,235.697158813
1.59162269592069E+018,32.341161728,2,,84.2365264893,76.2673187256,-1.21456885338,388.1300354,237.16708374
1.59162269595429E+018,32.374757632,2,,83.4997558594,78.3433914185,-1.31024062634,390.997344971,239.181900024
1.59162269598466E+018,32.405122304,2,,102.495780945,83.5990982056,-1.50817656517,391.817718506,241.75604248
1.59162269602114E+018,32.441611264,2,,113.062438965,88.0262451172,-1.47153103352,389.903259277,248.396560669
1.59162269605136E+018,32.47182848,2,,119.417366028,88.6095275879,-1.41705989838,388.325622559,255.426315308
1.59162269609306E+018,32.513522944,2,,108.246536255,95.7238998413,-1.27099466324,390.389251709,261.264770508
1.5916226961185E+018,32.538969856,2,,111.824028015,86.8343887329,-1.33784043789,388.541534424,264.952667236
1.59162269614988E+018,32.570347008,2,,109.461868286,84.1867218018,-1.31256568432,388.704406738,264.140808105
1.59162269618493E+018,32.605394944,2,,110.43611145,85.5176315308,-1.07586860657,384.638702393,266.473175049
1.59162269622383E+018,32.644299264,2,,111.583442688,75.7837905884,-1.36261832714,388.246154785,266.907043457
1.59162269626298E+018,32.683449088,2,,113.889549255,73.3123474121,-1.4197974205,388.15838623,266.920898438
1.59162269629268E+018,32.713144576,2,,114.581413269,70.0700836182,-1.46201455593,388.028625488,266.736572266
1.59162269632669E+018,32.747159296,2,,117.058380127,70.1203842163,-1.46903502941,387.504608154,268.333953857
1.59162269634582E+018,32.766288384,2,,113.316452026,69.5056610107,-1.44570958614,387.396148682,267.815551758
1.59162269638438E+018,32.804844288,2,,111.700340271,70.0198974609,-1.44995248318,387.479492188,266.68649292
1.59162269641766E+018,32.8381248,2,,111.688537598,68.6940383911,-1.43908083439,387.188934326,265.820861816
1.59162269644773E+018,32.868200448,2,,112.463394165,67.8304290771,-1.42203307152,387.641998291,267.873046875
1.59162269648261E+018,32.903075072,2,,113.232017517,70.6005630493,-1.42192268372,390.157196045,266.49407959
1.59162269652453E+018,32.944995584,2,,112.61882019,68.414932251,-1.480432868,389.223693848,267.3331604
1.59162269655134E+018,32.971808512,2,,114.071876526,68.4502182007,-1.47312307358,389.36328125,267.901885986
1.59162269658505E+018,33.00551808,2,,114.041526794,72.345916748,-1.41903364658,387.134094238,268.359619141
1.59162269661759E+018,33.038052864,2,,108.337265015,68.0439682007,-1.47360503674,388.802429199,266.932922363
1.59162269665338E+018,33.073848576,2,,109.804244995,67.7647628784,-1.45373249054,388.890655518,268.265106201
1.59162269669085E+018,33.111319296,2,,107.096084595,69.7922210693,-1.4705709219,388.64630127,266.897369385
1.5916226967229E+018,33.14336896,2,,107.63634491,68.2691955566,-1.48940694332,387.954223633,266.753540039
1.59162269675363E+018,33.174096128,2,,107.331489563,68.05418396,-1.4204198122,387.705474854,266.305938721
1.59162269678198E+018,33.202445568,2,,113.839736938,67.0588760376,-1.45690453053,387.127044678,270.032836914
1.59162269681511E+018,33.235573504,2,,109.04535675,69.301864624,-1.47984790802,388.375976562,267.065795898
