%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1582646098417184426,410,1582646098337455613,,176.655441284,145.164123535,-1.28903603554,392.268707275,234.922317505
1582646098439390959,411,1582646098372588541,,177.650314331,146.835647583,-1.29197108746,391.834106445,234.49911499
1582646098458173242,412,1582646098405417121,,177.050003052,145.5206604,-1.33899271488,391.595794678,234.543212891
1582646098489052219,413,1582646098437339065,,177.557159424,145.998458862,-1.28680074215,391.874847412,234.819564819
1582646098528668551,414,1582646098469654763,,178.42338562,146.702713013,-1.30721378326,391.765563965,235.163391113
1582646098564829526,415,1582646098503569126,,177.630722046,146.331161499,-1.27905082703,391.929229736,234.795593262
1582646098585463333,416,1582646098539104773,,178.081054688,146.026107788,-1.25472795963,391.551544189,234.745849609
1582646098602209456,417,1582646098580382684,,177.808700562,145.662872314,-1.26011884212,392.111236572,235.204971313
1582646098651413609,418,1582646098614071092,,178.324035645,146.021057129,-1.25287461281,392.175170898,235.001693726
1582646098674378220,419,1582646098657635834,,177.257629395,146.93057251,-1.25107300282,392.927124023,235.080429077
1582646098705747685,420,1582646098675985011,,178.17376709,145.952255249,-1.26760184765,392.755432129,234.662322998
1582646098735133478,421,1582646098711236639,,179.391159058,146.140426636,-1.26806640625,392.312774658,234.764892578
1582646098757800766,422,1582646098738656556,,183.172180176,145.137741089,-1.22537398338,390.967590332,236.088546753
1582646098791026908,423,1582646098773617380,,176.324508667,143.448287964,-1.30277597904,391.224090576,235.544250488
1582646098840776942,424,1582646098809339688,,182.19682312,146.241500854,-1.34728014469,391.5519104,236.66343689
1582646098874577395,425,1582646098842929470,,183.902801514,146.845535278,-1.31681895256,391.020721436,237.027191162
1582646098906157978,426,1582646098887334666,,183.904708862,143.671035767,-1.33693826199,391.160614014,237.021713257
1582646098947738433,427,1582646098921264977,,181.726821899,141.091033936,-1.33006000519,391.764770508,237.720809937
1582646098989865258,428,1582646098939170943,,184.401107788,141.561569214,-1.35818314552,391.359130859,238.362960815
1582646099012416317,429,1582646098973956677,,180.406204224,140.218032837,-1.29984474182,390.721679688,239.209579468
1582646099048502166,430,1582646099012931254,,186.21383667,144.285995483,-1.43171000481,392.866577148,239.24508667
1582646099091373988,431,1582646099049085787,,187.53729248,143.753036499,1.51673543453,394.19128418,243.970993042
1582646099110242766,432,1582646099087411998,,173.907653809,147.123825073,-1.48394525051,396.274932861,240.992141724
1582646099134292485,433,1582646099104540885,,167.030151367,141.565750122,-1.12445414066,395.179901123,243.364837646
1582646099173915660,434,1582646099139832786,,177.243881226,143.968978882,-1.20480799675,394.439422607,238.264205933
1582646099215718774,435,1582646099173841729,,191.895950317,144.099258423,-0.948159992695,389.898834229,239.777328491
1582646099250307034,436,1582646099212277910,,169.96697998,137.817962646,-0.950001776218,391.385772705,242.660552979
1582646099303197374,437,1582646099245973244,,196.201644897,140.262786865,-0.986245572567,388.273529053,241.833724976
1582646099334718065,438,1582646099283240405,,190.471389771,142.446868896,-0.963318228722,386.53112793,240.018737793
1582646099350462339,439,1582646099308656012,,163.732177734,142.076293945,-1.09152042866,385.694091797,243.523788452
1582646099383463304,440,1582646099341989071,,168.400177002,140.994155884,-1.24563109875,391.183105469,238.846664429
