%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603440251807818439,8663,1603440251793766527,,168.240158081,98.9188156128,-0.21967163682,352.086761475,237.048278809,104.127731323
1603440251845292407,8664,1603440251829773364,,167.214523315,99.7436752319,-0.263519138098,352.240966797,237.662063599,103.717895508
1603440251875914001,8665,1603440251862015772,,168.202728271,101.354240417,-0.350593715906,353.502227783,240.719863892,103.466392517
1603440251907332324,8666,1603440251894053768,,166.202850342,102.276382446,-0.468662410975,354.181671143,243.472213745,102.680450439
1603440251944668793,8667,1603440251929971119,,165.565933228,102.131317139,-0.513028681278,354.352172852,244.055541992,102.080070496
1603440251977184616,8668,1603440251961815206,,163.896469116,102.208656311,-0.575920641422,354.490997314,246.138275146,101.589569092
1603440252009016252,8669,1603440251993897539,,164.382339478,102.435134888,-0.715768277645,354.859558105,248.373077393,101.407714844
1603440252077269752,8670,1603440252061829626,,169.621261597,128.660247803,-0.383237928152,372.64074707,253.514038086,104.155906677
1603440252108887716,8671,1603440252093872423,,160.684020996,137.08152771,-0.471647948027,372.626220703,256.799377441,107.562080383
1603440252144741522,8672,1603440252129904695,,168.563995361,126.058486938,-0.427049875259,372.708557129,252.204071045,110.086845398
1603440252175974200,8673,1603440252161095417,,158.600997925,134.77671814,-0.679350554943,376.614074707,256.217102051,113.672637939
1603440252207774552,8674,1603440252193183839,,160.280944824,134.992477417,-0.912014007568,377.737487793,258.637786865,117.197517395
1603440252243142384,8675,1603440252228982424,,161.089691162,137.070541382,-1.00013887882,378.432800293,259.868164062,120.76914978
1603440252276478373,8676,1603440252261672499,,162.815673828,134.081253052,-0.883181035519,379.549499512,257.313476562,123.949638367
1603440252342472824,8677,1603440252328849574,,164.693786621,128.48097229,-0.822409451008,379.971710205,255.305374146,126.584602356
1603440252375853535,8678,1603440252361046039,,154.429840088,139.55531311,-0.952617049217,381.680267334,259.041778564,130.319274902
1603440252408087679,8679,1603440252393403350,,157.927047729,132.499191284,1.29699647427,380.720855713,264.639190674,133.325668335
1603440252444545729,8680,1603440252429876726,,160.122467041,125.212280273,1.35324823856,379.766418457,264.679534912,132.980880737
1603440252611554774,8681,1603440252597162846,,169.720825195,102.875747681,1.26360177994,387.442840576,261.406921387,129.560302734
1603440252636412868,8682,1603440252623586666,,171.237319946,101.041862488,1.21245729923,388.938873291,260.48815918,127.058639526
1603440252705355944,8683,1603440252691622080,,168.167922974,107.40813446,0.987339794636,394.243591309,257.658599854,124.321777344
1603440252740526833,8684,1603440252726052467,,168.008590698,110.077262878,0.911481261253,395.406860352,257.185943604,121.830253601
1603440252770552876,8685,1603440252755780572,,167.375762939,112.773170471,0.814794957638,398.442901611,257.150665283,119.400520325
1603440252806149451,8686,1603440252791981756,,169.465179443,111.14906311,0.687913954258,401.655059814,254.714996338,117.107299805
1603440252837699889,8687,1603440252823787312,,171.597473145,108.770355225,0.666427850723,403.657958984,253.795013428,115.136238098
