%time,field.header.stamp,field.x,field.y,field.z
1.6309369549733E+018,1.63093695492204E+018,0.476411163807,-0.891342639923,1.36589896679
1.63093695502415E+018,1.6309369549731E+018,0.476412594318,-0.892390608788,1.36587285995
1.63093695507529E+018,1.63093695502414E+018,0.47640889883,-0.893345892429,1.36585748196
1.63093695512667E+018,1.63093695507538E+018,0.476422220469,-0.89427959919,1.36584424973
1.63093695517767E+018,1.63093695512656E+018,0.476397484541,-0.895276844501,1.3658452034
1.63093695522912E+018,1.63093695517777E+018,0.476381838322,-0.896236360073,1.36584675312
1.63093695533017E+018,1.63093695522893E+018,0.476381450891,-0.897221803665,1.36584222317
1.63093695538109E+018,1.63093695532997E+018,0.476336508989,-0.899088680744,1.36585235596
1.63093695543258E+018,1.63093695538126E+018,0.476308077574,-0.899870455265,1.36583077908
1.6309369554836E+018,1.63093695543255E+018,0.476347148418,-0.900241494179,1.36584091187
1.6309369555349E+018,1.63093695548378E+018,0.476297408342,-0.900188684464,1.3658260107
1.63093695558633E+018,1.63093695553501E+018,0.476290166378,-0.899631500244,1.3657938242
1.63093695563727E+018,1.63093695558613E+018,0.476306736469,-0.89859265089,1.36577832699
1.63093695568846E+018,1.63093695563743E+018,0.476323276758,-0.897544741631,1.36575770378
1.63093695573968E+018,1.63093695568857E+018,0.476381003857,-0.896560966969,1.3657515049
1.63093695584129E+018,1.63093695573986E+018,0.476370126009,-0.895591676235,1.36578774452
1.63093695589257E+018,1.63093695584143E+018,0.476348102093,-0.893642485142,1.3658323288
1.6309369559438E+018,1.63093695589271E+018,0.476343810558,-0.892668068409,1.36584639549
1.63093695599516E+018,1.63093695594387E+018,0.476366847754,-0.891755521297,1.36584997177
1.63093695604639E+018,1.63093695599533E+018,0.476377934217,-0.890738785267,1.36584496498
1.63093695609761E+018,1.63093695604651E+018,0.476373970509,-0.889817237854,1.36584293842
1.63093695614891E+018,1.63093695609781E+018,0.476403683424,-0.88884216547,1.36584627628
1.63093695625076E+018,1.6309369561491E+018,0.476413786411,-0.887850642204,1.36584353447
1.63093695630288E+018,1.63093695625105E+018,0.476460546255,-0.887092113495,1.36584579945
1.63093695635507E+018,1.63093695630296E+018,0.476576209068,-0.887367963791,1.36586380005
1.63093695640666E+018,1.63093695635482E+018,0.476552814245,-0.888052523136,1.36589705944
1.63093695645844E+018,1.63093695640679E+018,0.476550668478,-0.889146745205,1.36592257023
1.63093695651011E+018,1.63093695645872E+018,0.476470708847,-0.890140712261,1.36594569683
