%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.R,field.P,field.Y
1635842892503304461,24509,0,,-1.91685664654,-0.0329233370721,0.518898010254,0.0,0.0,0.0
1635842892511393659,24510,0,,-1.91685664654,-0.0329233370721,0.518898010254,0.0,0.0,0.0
1635842892519389673,24511,0,,-1.91577386856,-0.0328820571303,0.518886506557,0.0,0.0,0.0
1635842892527184530,24512,0,,-1.91577386856,-0.0328820571303,0.518886506557,0.0,0.0,0.0
1635842892535116280,24513,0,,-1.91577386856,-0.0328820571303,0.518886506557,0.0,0.0,0.0
1635842892543193681,24514,0,,-1.91577386856,-0.0328820571303,0.518886506557,0.0,0.0,0.0
1635842892551154788,24515,0,,-1.91577386856,-0.0328820571303,0.518886506557,0.0,0.0,0.0
1635842892559097478,24516,0,,-1.91577386856,-0.0328820571303,0.518886506557,0.0,0.0,0.0
1635842892567103363,24517,0,,-1.91460847855,-0.0328378789127,0.518857598305,0.0,0.0,0.0
1635842892575096127,24518,0,,-1.91460847855,-0.0328378789127,0.518857598305,0.0,0.0,0.0
1635842892583122262,24519,0,,-1.91460847855,-0.0328378789127,0.518857598305,0.0,0.0,0.0
1635842892591121506,24520,0,,-1.91460847855,-0.0328378789127,0.518857598305,0.0,0.0,0.0
1635842892599039847,24521,0,,-1.91460847855,-0.0328378789127,0.518857598305,0.0,0.0,0.0
1635842892607196568,24522,0,,-1.91460847855,-0.0328378789127,0.518857598305,0.0,0.0,0.0
1635842892615116325,24523,0,,-1.91331112385,-0.0328005775809,0.51885586977,0.0,0.0,0.0
1635842892623018802,24524,0,,-1.91331112385,-0.0328005775809,0.51885586977,0.0,0.0,0.0
1635842892631180420,24525,0,,-1.91331112385,-0.0328005775809,0.51885586977,0.0,0.0,0.0
1635842892639102645,24526,0,,-1.91331112385,-0.0328005775809,0.51885586977,0.0,0.0,0.0
1635842892647149521,24527,0,,-1.91331112385,-0.0328005775809,0.51885586977,0.0,0.0,0.0
1635842892655297508,24528,0,,-1.91331112385,-0.0328005775809,0.51885586977,0.0,0.0,0.0
1635842892663360067,24529,0,,-1.91230285168,-0.0327833481133,0.518872618675,0.0,0.0,0.0
1635842892671426796,24530,0,,-1.91230285168,-0.0327833481133,0.518872618675,0.0,0.0,0.0
1635842892679388377,24531,0,,-1.91230285168,-0.0327833481133,0.518872618675,0.0,0.0,0.0
1635842892687441369,24532,0,,-1.91230285168,-0.0327833481133,0.518872618675,0.0,0.0,0.0
1635842892695299553,24533,0,,-1.91230285168,-0.0327833481133,0.518872618675,0.0,0.0,0.0
1635842892703177014,24534,0,,-1.91134977341,-0.032786834985,0.518872261047,0.0,0.0,0.0
1635842892711145821,24535,0,,-1.91134977341,-0.032786834985,0.518872261047,0.0,0.0,0.0
1635842892719128465,24536,0,,-1.91134977341,-0.032786834985,0.518872261047,0.0,0.0,0.0
1635842892727144984,24537,0,,-1.91134977341,-0.032786834985,0.518872261047,0.0,0.0,0.0
1635842892735310704,24538,0,,-1.91134977341,-0.032786834985,0.518872261047,0.0,0.0,0.0
1635842892743069182,24539,0,,-1.91134977341,-0.032786834985,0.518872261047,0.0,0.0,0.0
1635842892751085352,24540,0,,-1.91076731682,-0.0328072980046,0.518868386745,0.0,0.0,0.0
1635842892759107865,24541,0,,-1.91076731682,-0.0328072980046,0.518868386745,0.0,0.0,0.0
1635842892767177206,24542,0,,-1.91076731682,-0.0328072980046,0.518868386745,0.0,0.0,0.0
1635842892775411432,24543,0,,-1.91076731682,-0.0328072980046,0.518868386745,0.0,0.0,0.0
1635842892783392375,24544,0,,-1.91076731682,-0.0328072980046,0.518868386745,0.0,0.0,0.0
1635842892791376462,24545,0,,-1.91057038307,-0.0328203588724,0.518856525421,0.0,0.0,0.0
1635842892799318208,24546,0,,-1.91057038307,-0.0328203588724,0.518856525421,0.0,0.0,0.0
1635842892807284782,24547,0,,-1.91057038307,-0.0328203588724,0.518856525421,0.0,0.0,0.0
1635842892815174524,24548,0,,-1.91057038307,-0.0328203588724,0.518856525421,0.0,0.0,0.0
1635842892823147426,24549,0,,-1.91057038307,-0.0328203588724,0.518856525421,0.0,0.0,0.0
1635842892831073609,24550,0,,-1.91057038307,-0.0328203588724,0.518856525421,0.0,0.0,0.0
1635842892839092754,24551,0,,-1.91057550907,-0.03283303231,0.518845498562,0.0,0.0,0.0
1635842892847128242,24552,0,,-1.91057550907,-0.03283303231,0.518845498562,0.0,0.0,0.0
1635842892855122591,24553,0,,-1.91057550907,-0.03283303231,0.518845498562,0.0,0.0,0.0
1635842892863405364,24554,0,,-1.91057550907,-0.03283303231,0.518845498562,0.0,0.0,0.0
1635842892871342301,24555,0,,-1.91057550907,-0.03283303231,0.518845498562,0.0,0.0,0.0
1635842892879388633,24556,0,,-1.91056001186,-0.0328396633267,0.518849134445,0.0,0.0,0.0
1635842892887352827,24557,0,,-1.91056001186,-0.0328396633267,0.518849134445,0.0,0.0,0.0
