field.header.stamp,time,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,,field.header.stamp,time,field.value,,field.header.stamp,field.speed,field.vx,field.vy,field.vz
1.59162356588866E+018,17.115706624,108.900299072,75.5485839844,-0.154984384775,403.85345459,252.256317139,,1.59162356585124E+018,17.110680064,2.20000004768,,1.59162358065478E+018,0.0205000005662,-0.0014600000577,-0.0204799994826,-3.00E-05
1.59162356591927E+018,17.146316544,104.294219971,75.2620544434,-0.184382364154,402.803955078,252.676315308,,1.59162356588866E+018,17.148096512,2.20000004768,,1.59162358070733E+018,0.0177999995649,-0.00101000000723,-0.0177599992603,-5.00E-05
1.59162356594995E+018,17.17699584,108.083786011,78.4901275635,-0.108595050871,404.268920898,253.632904053,,1.59162356591927E+018,17.178706432,2.20000004768,,1.59162358076104E+018,0.0146000003442,-0.000410000007832,-0.0145899998024,0
1.59162356598606E+018,17.213108992,107.556892395,80.6941604614,-0.0376495085657,404.921417236,254.323867798,,1.59162356594995E+018,17.209385728,2.20000004768,,1.59162358081902E+018,0.0115000000224,6.00E-05,-0.0115200001746,-5.00E-05
1.59162356601809E+018,17.24514048,103.811157227,77.7552185059,-0.0660968646407,403.427032471,252.912490845,,1.59162356598606E+018,17.24549888,2.20000004768,,1.59162358087153E+018,0.00749999983236,0.000330000009853,-0.00754000013694,0
1.5916235660499E+018,17.276954368,104.900047302,75.2898025513,-0.0948848351836,403.166564941,252.792770386,,1.59162356601809E+018,17.277530368,2.20000004768,,1.59162358092312E+018,0.00300000002608,0.000690000015311,-0.00292000011541,1.00E-05
1.59162356608922E+018,17.316271104,104.090545654,81.1649551392,0.211511850357,404.840179443,256.261199951,,1.5916235660499E+018,17.309344256,2.20000004768,,1.5916235809763E+018,0.00219999998808,0.00107999995816,0.00197000009939,-1.00E-05
1.59162356612548E+018,17.352528896,103.46370697,80.395652771,0.0716076046228,404.247344971,255.384872437,,1.59162356608922E+018,17.348660992,2.20000004768,,1.59162358103134E+018,0.00680000009015,0.00138000003062,0.0066499998793,1.00E-05
1.5916235661558E+018,17.382848256,102.767677307,77.8397979736,-0.0149539159611,402.953338623,254.135192871,,1.59162356612548E+018,17.384918784,2.20000004768,,1.59162358108637E+018,0.0114000001922,0.00173999997787,0.011250000447,0
1.59162356618863E+018,17.41567744,106.638641357,76.9586639404,0.0650779381394,405.49887085,253.928115845,,1.5916235661558E+018,17.415238144,2.20000004768,,1.59162358114477E+018,0.0153000000864,0.00197999994271,0.0152200004086,2.00E-05
1.59162356621845E+018,17.44549632,102.647026062,78.1394500732,0.011429621838,402.281738281,254.454269409,,1.59162356618863E+018,17.448067328,2.20000004768,,1.59162358120724E+018,0.0181000009179,0.00213999999687,0.0179299991578,4.00E-05
1.59162356625149E+018,17.478544384,114.699134827,77.4417037964,0.0777198299766,403.155395508,255.18977356,,1.59162356621845E+018,17.477886208,2.20000004768,,1.59162358126106E+018,0.0197999998927,0.00200000009499,0.0197199992836,8.00E-05
1.59162356628934E+018,17.516394752,131.113967896,80.380859375,0.162278518081,408.952972412,256.881225586,,1.59162356625149E+018,17.510934272,2.20000004768,,1.59162358131821E+018,0.021099999547,0.00173999997787,0.0210699997842,3.00E-05
1.59162356632059E+018,17.54764416,115.12436676,77.493637085,0.0324486196041,408.021972656,254.271072388,,1.59162356628934E+018,17.54878464,2.20000004768,,1.59162358136998E+018,0.0229000002146,0.00165999995079,0.022879999131,5.00E-05
1.59162356635266E+018,17.57970944,117.607147217,79.7144927979,-0.0387206301093,406.989501953,253.774871826,,1.59162356632059E+018,17.580034048,2.20000004768,,1.59162358142803E+018,0.0233999993652,0.001719999942,0.0233299992979,2.00E-05
1.5916235663922E+018,17.61925376,105.143707275,85.0499954224,-0.0240801703185,399.845397949,251.457687378,,1.59162356635266E+018,17.612099328,2.20000004768,,1.59162358148088E+018,0.0232999995351,0.00173000001814,0.0232500005513,0
1.59162356641992E+018,17.646972672,104.237556458,81.3115463257,0.0776533856988,395.122039795,250.63671875,,1.5916235663922E+018,17.651643648,2.20000004768,,1.59162358155491E+018,0.0232999995351,0.001719999942,0.0232100002468,1.00E-05
1.59162356646762E+018,17.694666496,106.649856567,76.8691558838,0.207186609507,393.486236572,251.263916016,,1.59162356641992E+018,17.67936256,2.20000004768,,1.59162358162144E+018,0.023199999705,0.00173000001814,0.0231699999422,0
1.59162356648913E+018,17.716184832,109.554046631,69.1676559448,0.00941840279847,388.553466797,251.751556396,,1.59162356646762E+018,17.727056384,2.20000004768,,1.59162358167772E+018,0.0232999995351,0.001719999942,0.0232100002468,1.00E-05
1.59162356651807E+018,17.74512512,73.5120697021,60.5296096802,-0.187980428338,381.919281006,253.710647583,,1.59162356648913E+018,17.74857472,2.20000004768,,1.59162358178168E+018,0.023199999705,0.00173999997787,0.0231400001794,0
1.59162356655995E+018,17.787001856,76.1189041138,55.7957572937,-0.18658053875,380.766967773,253.188354492,,1.59162356651807E+018,17.777515008,2.20000004768,,1.59162358183445E+018,0.0226000007242,0.00165999995079,0.0225799996406,1.00E-05
1.59162356659231E+018,17.819364096,107.820205688,58.9892692566,0.159812837839,382.902160645,249.128814697,,1.59162356655995E+018,17.819391744,2.20000004768,,1.59162358188605E+018,0.021099999547,0.00165999995079,0.0210100002587,-2.00E-05
1.59162356662625E+018,17.853305088,113.848022461,74.3138885498,0.308183789253,384.244476318,248.62361145,,1.59162356659231E+018,17.851753984,2.20000004768,,1.59162358194153E+018,0.0197000000626,0.00200000009499,0.0196499992162,-2.00E-05
1.59162356666201E+018,17.889062656,117.148696899,79.1955490112,0.316834956408,379.072387695,249.299713135,,1.59162356662625E+018,17.885694976,2.20000004768,,1.59162358199455E+018,0.0184000004083,0.00222999998368,0.0183099992573,3.00E-05
1.5916235666937E+018,17.920749824,103.420768738,81.5073394775,0.646891832352,381.546417236,249.634185791,,1.59162356666201E+018,17.921452544,2.20000004768,,1.59162358205057E+018,0.0164000000805,0.00222999998368,0.016249999404,-2.00E-05
1.59162356672528E+018,17.952326144,108.324920654,79.9765701294,0.457039326429,378.105102539,249.263153076,,1.5916235666937E+018,17.953139712,2.20000004768,,1.59162358215591E+018,0.0104999998584,0.00179999996908,0.0103599997237,2.00E-05
1.59162356676245E+018,17.9894976,103.764549255,78.1573562622,0.400122910738,379.416137695,249.861831665,,1.59162356672528E+018,17.984716032,2.20000004768,,1.59162358222474E+018,0.0054999999702,0.00144000002183,0.00531999999657,-1.00E-05
1.59162356679344E+018,18.02049024,103.042419434,79.4536972046,0.394960910082,379.18963623,250.165817261,,1.59162356676245E+018,18.021887488,2.20000004768,,1.59162358229E+018,0.001200000057,0.00104000000283,0.000639999983832,-2.00E-05
1.59162356682153E+018,18.048576,106.264060974,79.0096893311,0.489602327347,377.599517822,248.824417114,,1.59162356679344E+018,18.052880128,2.20000004768,,1.59162358234558E+018,0.00350000010803,0.000739999988582,-0.00343999988399,-4.00E-05
1.591623566862E+018,18.089047808,100.446495056,79.359375,0.496617764235,379.720397949,249.136993408,,1.59162356682153E+018,18.080965888,2.20000004768,,1.59162358240992E+018,0.00980000011623,0.000260000000708,-0.00977000035346,-2.00E-05
1.59162356689692E+018,18.12397056,101.544517517,80.2424163818,0.40867805481,379.098815918,249.476959229,,1.591623566862E+018,18.121437696,2.20000004768,,1.59162358247294E+018,0.0132999997586,-3.00E-05,-0.0132999997586,-2.00E-05
1.5916235669245E+018,18.15154688,105.472618103,79.6787490845,0.519045829773,378.778106689,247.749771118,,1.59162356689692E+018,18.156360448,2.20000004768,,1.59162358253445E+018,0.0156999994069,-0.000310000003083,-0.0156500004232,1.00E-05
1.59162356696458E+018,18.191626496,97.9031295776,80.4260177612,0.42079102993,380.78427124,249.926620483,,1.5916235669245E+018,18.183936768,2.20000004768,,1.5916235825962E+018,0.0184000004083,-0.000950000016019,-0.0183300003409,1.00E-05
1.59162356699154E+018,18.21859456,102.935897827,80.5252990723,0.38514995575,378.354400635,249.685211182,,1.59162356696458E+018,18.224016384,2.20000004768,,1.59162358266036E+018,0.0208999998868,-0.00147000001743,-0.020870000124,-3.00E-05
1.59162356701735E+018,18.244402176,98.5662536621,77.5771865845,0.382086783648,379.999816895,250.306243896,,1.59162356699154E+018,18.250984448,2.20000004768,,1.59162358272036E+018,0.0230000000447,-0.00176999997348,-0.0228899996728,2.00E-05
1.59162356705337E+018,18.280422656,107.198608398,79.6523666382,0.196765393019,378.770111084,250.157623291,,1.59162356701735E+018,18.276792064,2.20000004768,,1.59162358278053E+018,0.0238000005484,-0.0019199999515,-0.0237099993974,-3.00E-05
1.59162356708741E+018,18.314464,107.043556213,82.7305755615,0.395848661661,376.491668701,249.981872559,,1.59162356705337E+018,18.312812544,2.20000004768,,1.59162358289136E+018,0.0234999991953,-0.00190000003204,-0.0234399996698,2.00E-05
1.59162356711666E+018,18.34370688,103.008926392,76.5381011963,0.211766317487,378.712890625,251.097366333,,1.59162356708741E+018,18.346853888,2.20000004768,,1.5916235829441E+018,0.0233999993652,-0.00182000000495,-0.0233399998397,1.00E-05
1.59162356715347E+018,18.38052096,105.886268616,80.7593231201,0.392038881779,376.661560059,249.309463501,,1.59162356711666E+018,18.376096768,2.20000004768,,1.59162358299609E+018,0.0232999995351,-0.00179999996908,-0.023199999705,2.00E-05
1.59162356718939E+018,18.416441856,99.6532974243,76.0124588013,0.197854757309,379.945556641,252.175689697,,1.59162356715347E+018,18.412910848,2.20000004768,,1.59162358304827E+018,0.0230000000447,-0.00170999998227,-0.0229599997401,1.00E-05
1.59162356722139E+018,18.448444672,81.3606872559,79.5204391479,1.15153169632,385.602783203,252.967956543,,1.59162356718939E+018,18.448831744,2.20000004768,,1.59162358310099E+018,0.0216000005603,-0.00156999996398,-0.0215700007975,-2.00E-05
1.59162356725459E+018,18.481644288,94.4793777466,78.4351196289,0.362247824669,381.013977051,251.214187622,,1.59162356722139E+018,18.48083456,2.20000004768,,1.591623583154E+018,0.0194000005722,-0.00124000001233,-0.0193600002676,-4.00E-05
1.59162356729234E+018,18.519389696,94.5517883301,78.4337234497,0.364955723286,380.583221436,251.663619995,,1.59162356725459E+018,18.514034176,2.20000004768,,1.59162358320978E+018,0.0163000002503,-0.000690000015311,-0.0163300000131,1.00E-05
1.59162356732304E+018,18.550093056,92.1091079712,76.0350799561,0.100884139538,382.080871582,251.773422241,,1.59162356729234E+018,18.551779584,2.20000004768,,1.59162358326881E+018,0.0135000003502,-0.000169999999343,-0.013530000113,-3.00E-05
1.59162356735464E+018,18.581690624,91.1026153564,76.454460144,0.227057918906,381.667510986,252.108016968,,1.59162356732304E+018,18.582482944,2.20000004768,,1.59162358332825E+018,0.00960000045598,0.000130000000354,-0.00961999967694,-2.00E-05
1.59162356738757E+018,18.61461632,93.071723938,78.9806900024,0.319748848677,380.25567627,251.500656128,,1.59162356735464E+018,18.614080512,2.20000004768,,1.59162358340607E+018,0.00430000014603,0.000490000005811,-0.00423000007868,1.00E-05
1.59162356742129E+018,18.648339712,95.6180648804,78.9956130981,0.240871995687,379.405944824,251.191070557,,1.59162356738757E+018,18.647006208,2.20000004768,,1.59162358346915E+018,0.00270000007004,0.00106000003871,0.00245000002906,0
1.59162356745505E+018,18.682095104,98.4217224121,76.9262466431,0.138000354171,379.348602295,251.489120483,,1.59162356742129E+018,18.6807296,2.20000004768,,1.59162358355057E+018,0.00760000012815,0.00138000003062,0.00747000006959,1.00E-05
1.5916235674888E+018,18.71584768,94.2161712646,77.9043273926,0.59157460928,380.747070312,250.247497559,,1.59162356745505E+018,18.714484992,2.20000004768,,1.59162358360545E+018,0.0116999996826,0.00165999995079,0.011590000242,3.00E-05
1.59162356752302E+018,18.750073856,95.0170898438,80.3702774048,0.0745653137565,378.029327393,252.187057495,,1.5916235674888E+018,18.748237568,2.20000004768,,1.59162358366126E+018,0.0154999997467,0.00193999998737,0.0153799997643,0
1.59162356755614E+018,18.783185664,91.4907150269,77.8833999634,0.319174408913,379.523986816,250.526382446,,1.59162356752302E+018,18.782463744,2.20000004768,,1.59162358371821E+018,0.0181000009179,0.00213999999687,0.0179600007832,1.00E-05
1.59162356758849E+018,18.815535872,89.3116378784,81.1556015015,0.57080835104,382.494598389,251.281646729,,1.59162356755614E+018,18.815575552,2.20000004768,,1.59162358377713E+018,0.0198999997228,0.00209000008181,0.0198100004345,5.00E-05
1.59162356762692E+018,18.853970688,93.4538116455,79.9114532471,0.469150841236,384.242858887,250.832321167,,1.59162356758849E+018,18.84792576,2.20000004768,,1.59162358384455E+018,0.021099999547,0.00190999999177,0.0209999997169,-3.00E-05
1.59162356766558E+018,18.892631808,89.8299484253,63.6708068848,0.296042323112,388.460144043,249.736099243,,1.59162356762692E+018,18.886360576,2.20000004768,,1.59162358389957E+018,0.0227000005543,0.001719999942,0.0226700007915,4.00E-05
1.59162356769419E+018,18.92124032,86.4386291504,61.1679496765,0.141755133867,389.359619141,247.275314331,,1.59162356766558E+018,18.925021696,2.20000004768,,1.59162358395305E+018,0.0233999993652,0.00176999997348,0.0232999995351,1.00E-05
1.59162356772332E+018,18.950372608,90.5929718018,66.1081619263,0.18862503767,388.236358643,247.43421936,,1.59162356769419E+018,18.953630208,2.20000004768,,1.59162358400775E+018,0.0233999993652,0.00176999997348,0.0233100000769,-1.00E-05
1.59162356775533E+018,18.98237824,82.2686004639,66.7063980103,0.0215552262962,382.60748291,247.838195801,,1.59162356772332E+018,18.982762496,2.20000004768,,1.59162358405964E+018,0.0233999993652,0.00176000001375,0.0233299992979,-1.00E-05
1.59162356778918E+018,19.016232192,75.3057403564,55.5858879089,0.225707963109,383.99029541,245.409011841,,1.59162356775533E+018,19.014768128,2.20000004768,,1.59162358412096E+018,0.0233999993652,0.00175000005402,0.0232999995351,0
1.59162356781873E+018,19.045784832,86.0606918335,53.9758758545,0.144285678864,386.042999268,248.820022583,,1.59162356778918E+018,19.04862208,2.20000004768,,1.59162358417321E+018,0.023199999705,0.00176999997348,0.0231400001794,-2.00E-05
1.59162356785324E+018,19.080290048,82.5575561523,55.170249939,0.0760522931814,387.287506104,248.467773438,,1.59162356781873E+018,19.07817472,2.20000004768,,1.59162358422666E+018,0.023199999705,0.00175000005402,0.0231199990958,1.00E-05
1.59162356788747E+018,19.114522624,104.155944824,89.7402801514,0.0756371021271,397.944152832,253.430496216,,1.59162356785324E+018,19.112679936,2.20000004768,,1.59162358428068E+018,0.0229000002146,0.00170999998227,0.0228100009263,0
1.59162356793007E+018,19.157118208,96.1875457764,76.6270828247,-0.449103116989,396.122467041,250.059204102,,1.59162356788747E+018,19.146912512,2.20000004768,,1.59162358433503E+018,0.0211999993771,0.00167999998666,0.0211399998516,-3.00E-05
1.59162356796237E+018,19.189418496,102.173919678,77.2180557251,-0.478086620569,397.464111328,250.209701538,,1.59162356793007E+018,19.189508096,2.20000004768,,1.59162358439215E+018,0.0195000004023,0.0019199999515,0.0194199997932,-3.00E-05
1.5916235679974E+018,19.224453376,127.335044861,84.0414886475,-0.0270554535091,411.272613525,253.937362671,,1.59162356796237E+018,19.221808384,2.20000004768,,1.59162358444476E+018,0.0183000005782,0.00221000006422,0.0182099994272,3.00E-05
1.59162356803437E+018,19.261424896,111.9557724,79.146156311,-0.167369693518,404.740722656,252.107528687,,1.5916235679974E+018,19.256843264,2.20000004768,,1.59162358449771E+018,0.0163000002503,0.00224000005983,0.0161300003529,0
1.59162356806618E+018,19.29323264,117.11038208,80.7933273315,0.0829348340631,408.065002441,255.920700073,,1.59162356803437E+018,19.293814784,2.20000004768,,1.59162358455213E+018,0.0127999996766,0.00208000000566,0.0126499999315,0
1.59162356808779E+018,19.31484032,113.141014099,80.4206771851,0.0349606461823,405.656463623,255.288803101,,1.59162356806618E+018,19.325622528,2.20000004768,,1.59162358460686E+018,0.00820000004023,0.00176000001375,0.00798999983817,5.00E-05
1.59162356812182E+018,19.348867328,116.529853821,77.9422454834,-0.0678356364369,406.132568359,253.90272522,,1.59162356808779E+018,19.347230208,2.20000004768,,1.59162358471239E+018,0.00130000000354,0.00107999995816,0.000660000019707,0
1.59162356815329E+018,19.380342016,112.97895813,74.9045562744,-0.104193650186,405.804931641,254.006561279,,1.59162356812182E+018,19.381257216,2.20000004768,,1.59162358476755E+018,0.00359999993816,0.000709999992978,-0.00353999994695,1.00E-05
1.59162356818468E+018,19.41172864,115.28868103,78.1544952393,0.0381732173264,407.307128906,254.958084106,,1.59162356815329E+018,19.412731904,2.20000004768,,1.59162358482002E+018,0.0077999997884,0.000360000005458,-0.0077999997884,0
1.59162356822202E+018,19.44907136,111.39868927,79.8089904785,-0.00443602725863,406.632446289,253.946929932,,1.59162356818468E+018,19.444118528,2.20000004768,,1.59162358487336E+018,0.0118000004441,6.00E-05,-0.0117600001395,-1.00E-05
1.59162356825334E+018,19.480390656,108.313941956,78.1496276855,-0.120073541999,404.055236816,253.421234131,,1.59162356822202E+018,19.481461248,2.20000004768,,1.59162358492778E+018,0.0143999997526,-0.000220000001718,-0.0144499996677,2.00E-05
1.5916235682855E+018,19.512551424,136.517333984,91.3140792847,-0.105789013207,404.96081543,261.334106445,,1.59162356825334E+018,19.512780544,2.20000004768,,1.59162358503748E+018,0.0177999995649,-0.000910000002477,-0.0177999995649,3.00E-05
1.59162356832432E+018,19.55136512,111.517959595,95.9167480469,0.150189638138,406.162597656,261.80758667,,1.5916235682855E+018,19.544941312,2.20000004768,,1.59162358509452E+018,0.0206000003964,-0.00142999994569,-0.02054999955,-3.00E-05
1.59162356836362E+018,19.590670336,115.198173523,87.6863937378,0.206499114633,409.809265137,258.400787354,,1.59162356832432E+018,19.583755008,2.20000004768,,1.59162358515759E+018,0.0227000005543,-0.00173000001814,-0.0226000007242,0
1.59162356839085E+018,19.617899776,107.31401825,80.6005249023,-0.0779649764299,405.399475098,254.433898926,,1.59162356836362E+018,19.623060224,2.20000004768,,1.59162358521954E+018,0.0237000007182,-0.00188999995589,-0.0236300006509,0
1.59162356842321E+018,19.65026304,106.252861023,79.4268264771,-0.0361862331629,403.361663818,253.868270874,,1.59162356839085E+018,19.650289664,2.20000004768,,1.59162358527149E+018,0.0237000007182,-0.00190999999177,-0.0236300006509,-4.00E-05
1.5916235684628E+018,19.689846528,107.197723389,79.1770858765,-0.0774172917008,404.568328857,253.59954834,,1.59162356842321E+018,19.682652928,2.20000004768,,1.59162358533028E+018,0.0234999991953,-0.00187999999616,-0.0234200004488,0
1.59162356849664E+018,19.723690496,105.432144165,78.8176116943,0.00218898523599,403.455291748,254.42729187,,1.5916235684628E+018,19.722236416,2.20000004768,,1.59162358538868E+018,0.0233999993652,-0.00185000000056,-0.0233100000769,0
1.5916235685303E+018,19.75734912,103.439125061,75.8790588379,-0.132155239582,402.949523926,252.486663818,,1.59162356849664E+018,19.756080384,2.20000004768,,1.59162358544289E+018,0.0232999995351,-0.00182000000495,-0.0232299994677,1.00E-05
1.59162356855952E+018,19.786566656,111.980789185,76.710647583,-0.0956845805049,406.019561768,252.617996216,,1.5916235685303E+018,19.789739008,2.20000004768,,1.59162358549515E+018,0.0229000002146,-0.00176000001375,-0.02285999991,2.00E-05
1.59162356859283E+018,19.819881984,107.467971802,77.2227706909,0.0168354399502,404.819946289,253.996170044,,1.59162356855952E+018,19.818956544,2.20000004768,,1.59162358554857E+018,0.0219000000507,-0.00164999999106,-0.0218000002205,-1.00E-05
1.59162356862717E+018,19.854218496,101.57649231,80.7666778564,0.0573588982224,404.099639893,255.385742188,,1.59162356859283E+018,19.852271872,2.20000004768,,1.59162358560236E+018,0.0194000005722,-0.00133999995887,-0.0193700008094,-3.00E-05
1.59162356866667E+018,19.893718272,105.584083557,78.429473877,0.118731446564,404.858306885,255.000854492,,1.59162356862717E+018,19.886608384,2.20000004768,,1.59162358565479E+018,0.0163000002503,-0.000769999984186,-0.0163199994713,3.00E-05
1.59162356869864E+018,19.925686528,103.55871582,80.3815841675,0.196205198765,404.971435547,255.765441895,,1.59162356866667E+018,19.92610816,2.20000004768,,1.59162358572165E+018,0.0127999996766,-9.00E-05,-0.0128100002185,-4.00E-05
1.59162356874115E+018,19.968203008,105.531280518,82.4017944336,0.476375877857,405.260223389,257.869506836,,1.59162356869864E+018,19.958076416,2.20000004768,,1.59162358579261E+018,0.00789999961853,0.000289999996312,-0.00789999961853,-2.00E-05
1.59162356876935E+018,19.996398848,108.545310974,80.9596633911,0.274104803801,406.022033691,257.034118652,,1.59162356874115E+018,20.000592896,2.20000004768,,1.5916235858488E+018,0.00359999993816,0.000609999988228,-0.00350999995135,-2.00E-05
1.59162356880049E+018,20.027535104,106.431808472,80.95677948,0.266098916531,406.013580322,257.208068848,,1.59162356876935E+018,20.028788736,2.20000004768,,1.59162358591105E+018,0.00179999996908,0.000969999993686,0.0014600000577,1.00E-05
1.59162356883164E+018,20.058692096,105.267578125,84.9404678345,0.234484404325,402.229614258,256.654052734,,1.59162356880049E+018,20.059924992,2.20000004768,,1.59162358596951E+018,0.0063000000082,0.00135999999475,0.00614999979734,-1.00E-05
1.59162356888148E+018,20.10853376,99.0826339722,87.0365142822,0.207298994064,399.774230957,255.970352173,,1.59162356883164E+018,20.091081984,2.20000004768,,1.59162358602742E+018,0.01070000045,0.00167999998666,0.010540000163,-2.00E-05
1.5916235689001E+018,20.127150848,97.6793060303,72.6097412109,0.141401469707,398.43560791,250.61668396,,1.59162356888148E+018,20.140923648,2.20000004768,,1.59162358608688E+018,0.0147000001743,0.0019499999471,0.0145800001919,-1.00E-05
1.59162356892816E+018,20.155211008,95.7858276367,66.4019241333,-0.0515793040395,392.059692383,248.661804199,,1.5916235689001E+018,20.159540736,2.20000004768,,1.59162358614141E+018,0.0177999995649,0.00212999992073,0.017669999972,2.00E-05
1.59162356896753E+018,20.194578688,85.9893341064,58.4173851013,-0.211854994297,390.646392822,253.359848022,,1.59162356892816E+018,20.187600896,2.20000004768,,1.59162358621088E+018,0.0198999997228,0.00218999991193,0.0197400003672,3.00E-05
1.5916235690005E+018,20.227554048,79.1738815308,57.1221923828,-0.504256486893,385.751342773,251.845443726,,1.59162356896753E+018,20.226968576,2.20000004768,,1.59162358626299E+018,0.0209999997169,0.00196000002325,0.0209299996495,-1.00E-05
1.59162356903228E+018,20.259331328,79.8465499878,58.0408210754,0.0243929568678,381.98135376,250.38104248,,1.5916235690005E+018,20.259943936,2.20000004768,,1.59162358636819E+018,0.0229000002146,0.00170000002254,0.0228199996054,5.00E-05
1.5916235690682E+018,20.29525504,105.748939514,64.802696228,0.127620145679,390.295410156,249.067321777,,1.59162356903228E+018,20.291721216,2.20000004768,,1.5916235864252E+018,0.0234999991953,0.00175000005402,0.023409999907,1.00E-05
1.59162356910761E+018,20.334656256,110.111572266,73.6733856201,0.172368571162,385.18057251,250.314666748,,1.5916235690682E+018,20.327644928,2.20000004768,,1.591623586482E+018,0.0234999991953,0.00175000005402,0.0234799999744,1.00E-05
1.59162356913461E+018,20.3616576,110.31149292,77.6084747314,0.187451392412,381.494842529,252.132522583,,1.59162356910761E+018,20.367046144,2.20000004768,,1.59162358653498E+018,0.0232999995351,0.00175000005402,0.0232599992305,-1.00E-05
1.59162356916324E+018,20.390288896,106.094467163,81.5080490112,0.38193577528,380.75668335,251.3203125,,1.59162356913461E+018,20.394047488,2.20000004768,,1.59162358658866E+018,0.023199999705,0.00173000001814,0.0231500007212,1.00E-05
1.59162356919342E+018,20.420471296,102.5209198,81.1381149292,0.388380497694,379.755218506,251.042709351,,1.59162356916324E+018,20.422678784,2.20000004768,,1.59162358664062E+018,0.0233999993652,0.00173000001814,0.0233200006187,2.00E-05
1.59162356922655E+018,20.453602816,97.125579834,79.7202835083,0.54213142395,381.963653564,250.97605896,,1.59162356919342E+018,20.452861184,2.20000004768,,1.59162358670026E+018,0.0232999995351,0.00173999997787,0.0232599992305,1.00E-05
1.59162356925939E+018,20.486439424,99.9160919189,77.1238098145,0.630156934261,381.521392822,249.512420654,,1.59162356922655E+018,20.485992704,2.20000004768,,1.59162358676131E+018,0.0222999993712,0.00167000002693,0.0222600009292,0
1.59162356930793E+018,20.534976256,95.2713928223,79.1458587646,0.496811240911,381.4609375,251.236190796,,1.59162356925939E+018,20.518829312,2.20000004768,,1.59162358682703E+018,0.020300000906,0.00178000004962,0.0202300008386,-2.00E-05
1.59162356934991E+018,20.576959232,94.3343276978,77.4476470947,0.287486374378,381.308441162,251.653076172,,1.59162356930793E+018,20.567366144,2.20000004768,,1.59162358689423E+018,0.0188999995589,0.00215999991633,0.0187800005078,2.00E-05
1.5916235693796E+018,20.606650112,99.2570114136,78.3523178101,0.281369358301,380.014404297,250.519287109,,1.59162356934991E+018,20.60934912,2.20000004768,,1.59162358695532E+018,0.0163000002503,0.00225999997929,0.0161499995738,-1.00E-05
1.59162356941332E+018,20.640373504,98.9127578735,82.3261795044,0.413636595011,378.981231689,250.993515015,,1.5916235693796E+018,20.63904,2.20000004768,,1.59162358702397E+018,0.0125000001863,0.00203999993391,0.0122999995947,3.00E-05
1.5916235694389E+018,20.665949184,101.64515686,78.8000335693,0.378096848726,379.230377197,249.783432007,,1.59162356941332E+018,20.672763392,2.20000004768,,1.59162358707887E+018,0.00789999961853,0.00175000005402,0.00774999987334,2.00E-05
1.59162356947212E+018,20.699171584,98.7304382324,79.3301849365,0.376984030008,380.05166626,250.476348877,,1.5916235694389E+018,20.698339072,2.20000004768,,1.59162358713207E+018,0.0038999998942,0.00139999995008,0.00367000000551,2.00E-05
1.59162356949893E+018,20.72598144,100.302940369,79.2892379761,0.413058012724,379.260223389,249.089080811,,1.59162356947212E+018,20.731561472,2.20000004768,,1.5916235871845E+018,0.001200000057,0.00106999999844,-0.000579999992624,-1.00E-05
1.59162356952694E+018,20.753994496,103.011505127,79.6126708984,0.414186269045,378.820129395,250.295440674,,1.59162356949893E+018,20.758371328,2.20000004768,,1.59162358723713E+018,0.00480000022799,0.000720000010915,-0.00479000015184,-2.00E-05
1.59162356956278E+018,20.78983424,102.114311218,80.7850112915,0.425491243601,378.424438477,249.964706421,,1.59162356952694E+018,20.786384384,2.20000004768,,1.59162358728995E+018,0.00930000003427,0.000369999994291,-0.00932999979705,-3.00E-05
1.59162356959657E+018,20.823616256,102.457672119,81.1320724487,0.405119657516,377.921630859,250.690475464,,1.59162356956278E+018,20.822224128,2.20000004768,,1.59162358734377E+018,0.0130000002682,7.00E-05,-0.0130200004205,-1.00E-05
1.59162356963087E+018,20.85791744,104.409919739,78.887298584,0.590135753155,379.305389404,248.733184814,,1.59162356959657E+018,20.856006144,2.20000004768,,1.59162358740238E+018,0.01600000076,-0.000469999999041,-0.0160300005227,1.00E-05
1.59162356965875E+018,20.885800192,103.326011658,81.3842926025,0.360487610102,377.682189941,250.059417725,,1.59162356963087E+018,20.890307328,2.20000004768,,1.59162358746545E+018,0.0198999997228,-0.00130999996327,-0.0198100004345,-4.00E-05
1.59162356969377E+018,20.920821504,102.17389679,79.1962661743,0.358911812305,378.492004395,250.276199341,,1.59162356965875E+018,20.91819008,2.20000004768,,1.59162358752672E+018,0.0223999992013,-0.00176999997348,-0.0223699994385,1.00E-05
1.59162356972938E+018,20.956428032,105.555534363,78.6839065552,0.231802865863,377.371704102,250.870223999,,1.59162356969377E+018,20.953211392,2.20000004768,,1.59162358758756E+018,0.0237000007182,-0.00200000009499,-0.0236300006509,-1.00E-05
1.59162356976057E+018,20.98762496,92.4572372437,76.9379119873,0.305157780647,382.282958984,252.430252075,,1.59162356972938E+018,20.98881792,2.20000004768,,1.59162358765054E+018,0.0234999991953,-0.00202000001445,-0.0234200004488,-2.00E-05
1.59162356979559E+018,21.022637824,98.1326828003,80.0620651245,0.271808624268,378.754547119,251.328872681,,1.59162356976057E+018,21.020014848,2.20000004768,,1.59162358770579E+018,0.0236000008881,-0.00200000009499,-0.0234999991953,-1.00E-05
