%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1620046134328280126,18930,1620046134314083517,,17.1298599243,10.6609601974,-0.705381155014,299.399108887,243.988449097,101.313240051
1620046134365719720,18931,1620046134349729312,,16.9491634369,9.76490116119,-0.990004360676,300.553894043,243.429916382,101.313240051
1620046134396283177,18932,1620046134382725984,,19.7153949738,10.2108325958,-0.869991898537,299.453948975,243.610076904,101.313240051
1620046134428374626,18933,1620046134413930681,,18.0561771393,11.3713054657,-0.86705416441,299.654052734,243.659332275,101.313240051
1620046134458513323,18934,1620046134444484083,,18.2663536072,12.5165996552,-0.894923150539,299.30947876,243.582275391,101.313240051
1620046134498266673,18935,1620046134482127892,,19.0462245941,12.8301391602,-1.01034116745,299.414886475,243.391647339,101.313240051
1620046134530990712,18936,1620046134514220096,,19.8190746307,12.4075670242,-0.722704827785,299.601226807,243.611297607,101.313240051
1620046134564222461,18937,1620046134549877448,,20.8203201294,15.9046220779,-0.841978549957,298.80682373,242.230239868,101.313240051
1620046134597614844,18938,1620046134581675927,,32.9207420349,15.8021059036,-0.709453105927,285.750793457,205.002639771,101.313240051
1620046134632422957,18939,1620046134618013820,,31.6743106842,23.2010650635,-0.953081786633,284.173553467,204.061233521,101.313240051
1620046134665859288,18940,1620046134649753354,,37.8699111938,22.5336322784,-0.947428703308,284.965393066,202.437469482,101.313240051
1620046134696571598,18941,1620046134681738026,,35.6480331421,21.1691741943,-0.997038781643,284.383453369,202.867736816,101.313240051
1620046134734877424,18942,1620046134718960427,,35.0009498596,19.4997615814,-0.69757348299,285.090667725,204.427230835,101.313240051
1620046134766047617,18943,1620046134750876006,,31.1880970001,23.1461524963,-0.936699867249,284.578491211,204.018676758,101.313240051
1620046134797884897,18944,1620046134782554204,,31.8419208527,22.9360160828,-0.910844445229,284.774841309,203.716522217,101.313240051
1620046134834056128,18945,1620046134817655694,,33.7676086426,22.9809951782,-0.949088871479,283.986785889,203.761795044,101.313240051
1620046134859826615,18946,1620046134844542533,,39.8374443054,22.3622055054,-1.0424464941,286.179168701,200.953933716,101.313240051
1620046134899626395,18947,1620046134882631895,,71.7138366699,29.5590076447,-0.0438488125801,304.118377686,203.150360107,101.313240051
1620046134928646681,18948,1620046134912534097,,39.7653045654,21.7253952026,-0.884837687016,286.936981201,201.894348145,101.313240051
1620046134963982411,18949,1620046134949718684,,41.1833992004,22.4473361969,-0.855876326561,285.977233887,202.553314209,101.313240051
1620046134997137080,18950,1620046134981794239,,40.005405426,22.9196205139,-0.873119831085,285.419189453,203.352828979,101.313240051
1620046135040450509,18951,1620046135017712440,,39.9600563049,23.3730068207,-0.885368466377,286.504974365,202.221801758,101.313240051
1620046135062996091,18952,1620046135044607121,,41.064037323,22.678483963,-0.876182794571,287.092254639,201.921218872,101.313240051
1620046135093732396,18953,1620046135076767138,,41.8421096802,24.3938674927,-0.827751934528,286.554595947,202.643920898,101.313240051
1620046135129865010,18954,1620046135115186906,,72.217300415,30.3057823181,-0.070581227541,303.917999268,203.324264526,101.313240051
1620046135162747406,18955,1620046135147219901,,38.0849838257,23.9988136292,-0.90233528614,284.780334473,204.425857544,101.313240051
1620046135198568997,18956,1620046135182851187,,42.3554344177,24.7741641998,-0.955256044865,286.31137085,202.701217651,101.313240051
1620046135231877554,18957,1620046135217521908,,95.7001724243,33.0699920654,-0.124883748591,309.610595703,202.970031738,101.313240051
1620046135266083679,18958,1620046135249419963,,103.209320068,32.7335739136,-0.151411622763,306.922546387,201.454788208,101.313240051
1620046135295889378,18959,1620046135281592055,,98.9015197754,34.698841095,-0.172577366233,310.41015625,200.316345215,101.313240051
1620046135327982909,18960,1620046135313031999,,122.03666687,35.0629272461,-0.10603402555,313.440307617,200.633071899,101.313240051
1620046135365793629,18961,1620046135350705825,,117.395973206,45.5373649597,0.00991321727633,322.977386475,204.052688599,101.313240051
1620046135400122359,18962,1620046135382912584,,141.706695557,63.7249336243,-0.271154403687,313.162780762,213.080352783,99.102180481
1620046135434274262,18963,1620046135418894760,,143.966445923,64.6105270386,-0.253545194864,313.172241211,212.576080322,97.0028839111
1620046135466713439,18964,1620046135450900851,,154.324432373,62.8909454346,-0.228835985065,305.4012146,214.650039673,94.943939209
1620046135498322783,18965,1620046135482776040,,151.860626221,67.3000869751,-0.300486981869,306.895996094,213.997299194,93.0049057007
1620046135533853122,18966,1620046135518604634,,147.876083374,68.9928970337,-0.297131001949,313.861114502,211.651382446,91.3522796631
1620046135566396298,18967,1620046135550680322,,151.837280273,69.5555648804,-0.278000205755,312.96572876,212.274017334,89.597328186
1620046135601035308,18968,1620046135583064703,,158.454315186,71.5406417847,-0.303937792778,311.939208984,212.303222656,87.6467971802
1620046135637473787,18969,1620046135618454618,,142.339920044,79.6321334839,-0.276219218969,319.211090088,206.767303467,85.9679336548
1620046135668473378,18970,1620046135652264874,,149.383666992,80.089630127,-0.332200050354,317.00378418,207.962722778,83.9226455688
1620046135697598172,18971,1620046135681979987,,149.614349365,82.4407653809,-0.373958140612,324.873718262,204.38092041,85.0186386108
1620046135732474989,18972,1620046135717785062,,161.256713867,80.7317428589,-0.3712657094,323.160583496,204.40196228,83.5340805054
1620046135766382541,18973,1620046135750232304,,155.998779297,84.5142211914,-0.370123326778,324.262481689,204.590713501,82.0995483398
1620046135797689010,18974,1620046135782166485,,158.935165405,86.2113037109,-0.37823331356,325.322662354,203.315185547,80.7990264893
1620046135828286340,18975,1620046135812729825,,157.149093628,87.7579193115,-0.447329849005,323.112823486,203.62713623,79.5807571411
1620046135860122859,18976,1620046135845223065,,158.1512146,89.7314834595,-0.439674049616,325.223052979,201.350402832,79.3141403198
1620046135893935269,18977,1620046135876887704,,158.291015625,91.5855865479,-0.475158333778,326.343200684,201.477661133,78.8346862793
1620046135928122580,18978,1620046135913014529,,155.040863037,93.9469985962,-0.411264508963,327.45123291,202.659118652,79.6705474854
1620046135959695810,18979,1620046135944980855,,167.888397217,95.039604187,-0.407242059708,328.535217285,202.239959717,80.6097869873
1620046135993879538,18980,1620046135977090685,,161.599411011,93.9827041626,-0.396203011274,329.900360107,201.197357178,80.3541183472
1620046136029383858,18981,1620046136012544207,,163.039916992,95.4381256104,-0.39978069067,330.226867676,201.197128296,80.4858932495
1620046136068575846,18982,1620046136050104659,,165.875747681,95.5950012207,-0.408643811941,330.407440186,201.815368652,82.0793914795
1620046136101797357,18983,1620046136086227365,,172.088241577,115.262420654,-0.0107419937849,344.706817627,208.571884155,84.6119918823
1620046136132462591,18984,1620046136117648871,,176.228103638,118.818412781,0.111177518964,348.357849121,210.155059814,87.4083633423
1620046136164413836,18985,1620046136149740536,,181.295288086,117.970306396,0.0963779389858,348.153747559,209.732055664,89.9418716431
1620046136201341897,18986,1620046136185724422,,180.095657349,121.289741516,0.128764241934,349.25088501,211.607955933,92.5567169189
1620046136232438005,18987,1620046136217738114,,179.994186401,119.912864685,0.11311750114,349.973876953,210.727142334,95.0745773315
1620046136265306825,18988,1620046136249713154,,177.103088379,122.570396423,0.134316936135,348.69732666,208.278640747,97.6260681152
1620046136301571654,18989,1620046136286157948,,181.621154785,115.763252258,0.0720145404339,347.583374023,207.541091919,99.4326248169
1620046136333440274,18990,1620046136318058919,,181.196365356,118.80632782,0.106800749898,348.564056396,208.519393921,101.368461609
1620046136369821964,18991,1620046136349904806,,182.563201904,116.665115356,0.0441032797098,347.779602051,208.014053345,103.079673767
1620046136397576419,18992,1620046136380883112,,182.053329468,116.138191223,0.05149102211,348.027069092,209.094100952,104.849998474
1620046136430110445,18993,1620046136414453035,,182.706466675,122.387924194,0.0858559161425,347.96862793,205.880279541,106.743682861
1620046136461145744,18994,1620046136445060928,,182.023590088,127.185958862,0.0925725474954,349.684448242,206.467086792,108.792419434
1620046136494292113,18995,1620046136480590780,,180.67074585,125.536094666,0.0726552978158,349.162597656,204.334487915,110.68132782
1620046136527210312,18996,1620046136512447556,,187.18157959,123.780273438,0.0436975471675,347.523681641,205.349243164,112.383766174
1620046136559786292,18997,1620046136544511886,,180.329421997,123.26374054,0.0597954243422,347.660980225,204.631149292,113.967674255
1620046136596157542,18998,1620046136580904852,,182.098861694,125.81149292,0.117708660662,349.305603027,206.185073853,115.560897827
1620046136632363434,18999,1620046136617849154,,182.92741394,126.615661621,0.137124300003,349.564422607,206.527999878,117.139701843
1620046136664669798,19000,1620046136650046200,,183.181488037,126.189750671,0.0765943750739,348.184692383,205.428344727,118.750053406
1620046136700486955,19001,1620046136685941973,,181.730194092,127.617637634,0.110833704472,350.206726074,204.868530273,120.359031677
1620046136734277504,19002,1620046136718711930,,181.56489563,123.740242004,0.110356599092,349.43157959,204.345458984,121.766288757
1620046136765070856,19003,1620046136750513458,,181.144088745,123.179924011,0.0634094625711,348.058776855,204.184738159,122.162162781
1620046136802358692,19004,1620046136786920407,,181.886169434,125.61769104,0.0559166632593,349.760925293,205.349822998,122.502128601
1620046136832550738,19005,1620046136818422949,,183.016784668,126.526817322,0.0485611446202,348.093139648,205.233062744,122.929954529
1620046136862927990,19006,1620046136848810209,,182.419677734,129.229141235,0.0493045672774,349.287384033,205.355255127,123.326927185
1620046136895095475,19007,1620046136881008052,,180.305999756,130.986419678,0.125868588686,350.343414307,206.757095337,123.880599976
1620046136926626730,19008,1620046136912608134,,180.648529053,128.27835083,0.111826531589,349.561218262,205.562179565,124.166000366
1620046136958824830,19009,1620046136944240823,,180.537124634,130.577865601,0.0935121104121,349.065917969,206.379959106,124.906730652
1620046136998280394,19010,1620046136982775258,,182.214401245,130.280715942,0.113856129348,351.197235107,206.643966675,125.480453491
1620046137031623356,19011,1620046137014534890,,186.037948608,126.267532349,0.0602492243052,349.730133057,204.337936401,125.960571289
1620046137062783349,19012,1620046137044310079,,181.989807129,129.222183228,0.0704404786229,349.35369873,205.142105103,126.614768982
1620046137094821004,19013,1620046137080653244,,182.236206055,128.485107422,0.0927885249257,349.388671875,205.873519897,126.919631958
1620046137130706955,19014,1620046137113596469,,183.163742065,129.884674072,0.0649868547916,349.288391113,206.642822266,127.05456543
1620046137166365451,19015,1620046137149722613,,180.8074646,129.880630493,0.0992478877306,349.919525146,207.626617432,127.271789551
1620046137199960765,19016,1620046137185492137,,182.409484863,130.107681274,0.0945221111178,351.314971924,205.749313354,127.588165283
1620046137231938880,19017,1620046137217541975,,184.140686035,125.579299927,0.0558816418052,349.719360352,204.9581604,127.703941345
1620046137264526311,19018,1620046137249149474,,180.987747192,131.578994751,0.116464026272,350.46383667,206.593597412,127.9923172
1620046137300807061,19019,1620046137285639044,,182.23614502,127.602516174,0.10731434077,349.748413086,205.966812134,128.041656494
1620046137332513112,19020,1620046137317961129,,181.365127563,129.339111328,0.0832984894514,350.315032959,205.826461792,128.199127197
1620046137365875815,19021,1620046137350531273,,182.479217529,127.676361084,0.092109285295,349.56942749,204.370147705,128.202056885
1620046137395145197,19022,1620046137380555422,,185.155776978,125.935646057,0.0615987814963,350.894592285,204.203445435,128.311828613
