# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 516
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 516
DATA ascii
-0.016926669 0.073095836 0.013261867
-0.01488904 0.072897077 0.013530399
-0.012927407 0.073182292 0.013337185
-0.010804639 0.073215805 0.013317491
-0.022788811 0.075091995 0.012428905
-0.020918962 0.07506761 0.012524655
-0.019024594 0.074944936 0.012544719
-0.017056601 0.074947499 0.0128282
-0.014947536 0.074998245 0.012877145
-0.013008568 0.075041093 0.012949632
-0.010721649 0.074880168 0.013198348
-0.009889666 0.07579267 0.012853333
-0.019084778 0.076467671 0.012161556
-0.016774625 0.07659363 0.012194063
-0.015105125 0.076651827 0.012287375
-0.013039222 0.076722667 0.012278667
-0.010920352 0.076553412 0.012399353
-0.0095000835 0.076535128 0.012427208
-0.036178999 0.0618435 0.015799001
-0.025278002 0.061682001 0.015842669
-0.036673456 0.062987871 0.014716041
-0.035150502 0.063114442 0.015480625
-0.033065002 0.063306227 0.015572444
-0.031636 0.062872499 0.015803
-0.028835706 0.063396417 0.015455353
-0.027336283 0.063399144 0.015598571
-0.025058234 0.062964998 0.015574411
-0.0230358 0.063449398 0.015620699
-0.016162001 0.063955002 0.01599
-0.0360955 0.064276002 0.0143285
-0.035199214 0.064804465 0.015109858
-0.032929637 0.064926781 0.01485
-0.03098394 0.065323293 0.014520355
-0.029141538 0.064919919 0.014857769
-0.027066864 0.064951003 0.015093568
-0.024670931 0.064937137 0.0149548
-0.02314304 0.065084115 0.014978614
-0.021206433 0.065177605 0.015005086
-0.018835999 0.065060109 0.01551789
-0.017349668 0.065204225 0.015634665
-0.014813284 0.065145068 0.015477643
-0.034932651 0.066918217 0.014443956
-0.033106834 0.066942334 0.014364
-0.030976212 0.067000844 0.014310054
-0.029252816 0.066862635 0.014347362
-0.026976606 0.06685961 0.014468305
-0.025149107 0.067028947 0.014574316
-0.023099335 0.067005068 0.014650067
-0.021100242 0.066939786 0.014749175
-0.019138144 0.067035101 0.015131856
-0.017015217 0.067038484 0.015054174
-0.014897154 0.067044765 0.015074114
-0.013296565 0.067042284 0.015333568
-0.02921753 0.069097772 0.014345176
-0.026990669 0.069179215 0.014377667
-0.025033051 0.068967104 0.014407156
-0.022933504 0.068930618 0.014414542
-0.020900846 0.069048285 0.014629219
-0.018962065 0.06892316 0.014871293
-0.016808037 0.068940073 0.014814692
-0.014925909 0.068840981 0.014924548
-0.012928528 0.068964019 0.015172767
-0.026602 0.07067167 0.014040333
-0.023024669 0.070732169 0.014274333
-0.021218846 0.070755467 0.014284154
-0.019039262 0.070747949 0.014300263
-0.016925957 0.070772827 0.014370564
-0.01496528 0.070877366 0.01434304
-0.01261251 0.070706658 0.014568487
-0.011756683 0.071300738 0.014320684
-0.016111 0.072063997 0.01403
-0.01262475 0.072168499 0.014138
-0.011516667 0.072308667 0.014091667
-0.038490109 0.054939665 0.017415999
-0.037887748 0.0551145 0.017723002
-0.038962282 0.05728643 0.01723443
-0.037388001 0.057631001 0.017697001
-0.034277502 0.056727752 0.017878251
-0.038553949 0.05910315 0.01715935
-0.034999501 0.059408501 0.017672248
-0.028690999 0.0587775 0.017631501
-0.027946001 0.058860999 0.017712001
-0.029040249 0.061222248 0.0177355
-0.024742873 0.0615335 0.0164
-0.022904111 0.061226327 0.017824667
-0.021046143 0.061561432 0.017802855
-0.019235572 0.061724573 0.017765429
-0.016435668 0.061489001 0.017926665
-0.015482133 0.061505403 0.017220134
-0.036442 0.062578 0.0160625
-0.0328224 0.063085593 0.0166074
-0.031197499 0.062794253 0.016253499
-0.0274796 0.063241407 0.016106799
-0.024702832 0.062792167 0.0165495
-0.022572666 0.062774777 0.01692789
-0.021126959 0.063036785 0.017018922
-0.019250561 0.062904879 0.017172839
-0.016856913 0.063098833 0.017060783
-0.01507674 0.062914215 0.016819589
-0.026520001 0.064291 0.016221
-0.020893224 0.064420551 0.016556
-0.018868571 0.064909711 0.016469
-0.016959272 0.064794816 0.016537637
-0.014677691 0.064735107 0.016610552
-0.013895 0.065955997 0.016108001
-0.019207001 0.066170998 0.016122
-0.017220002 0.066213503 0.016174
-0.01384 0.066388004 0.016148668
-0.037770376 0.049272999 0.019797001
-0.037644118 0.05100929 0.019347001
-0.038604911 0.052999638 0.018473273
-0.037176747 0.053078603 0.018994952
-0.034465797 0.053639002 0.019711798
-0.032376666 0.053054333 0.019883167
-0.031148667 0.053473163 0.019774999
-0.028915999 0.053525001 0.01991
-0.027331602 0.053636998 0.019841801
-0.025853001 0.053702999 0.01976
-0.038587898 0.055161297 0.018757101
-0.037295256 0.054821365 0.018998297
-0.034765664 0.054595277 0.019463612
-0.033051383 0.05533823 0.019613924
-0.031280182 0.054841366 0.019666273
-0.029081443 0.054467224 0.019722
-0.026897784 0.054826789 0.019464144
-0.024805199 0.055204101 0.019735701
-0.023172002 0.05502113 0.019802436
-0.020946333 0.055135 0.0197655
-0.01856254 0.055130001 0.019562207
-0.017911499 0.055693753 0.0192295
-0.038750038 0.056854922 0.018639794
-0.033303 0.056559689 0.018992249
-0.031006251 0.056772877 0.019221624
-0.029166 0.056952499 0.019024
-0.026797334 0.056906242 0.018674085
-0.025014818 0.056925926 0.019402221
-0.022928631 0.05697196 0.019462295
-0.021074072 0.057004545 0.019465828
-0.018787064 0.056861684 0.019564725
-0.017629748 0.057320952 0.019268751
-0.030966634 0.05921473 0.018373579
-0.02918133 0.059242137 0.018420763
-0.027021652 0.059143741 0.018511174
-0.024999581 0.059061125 0.01862854
-0.023142071 0.058938887 0.018779779
-0.020943388 0.059067681 0.018710647
-0.019014621 0.059012383 0.018831277
-0.017280532 0.058934201 0.019000467
-0.027344666 0.060173001 0.018327
-0.024915665 0.060291335 0.018170668
-0.022663355 0.060544644 0.018196287
-0.02093412 0.060663 0.018189177
-0.019172212 0.060627215 0.018275931
-0.016784687 0.060526401 0.018300373
-0.037551705 0.047358409 0.02121141
-0.034573 0.047991 0.021826999
-0.032665499 0.0479385 0.0217255
-0.030824499 0.047454499 0.0217725
-0.02857 0.047898501 0.021715
-0.026869999 0.047789667 0.021680335
-0.024851499 0.047631301 0.021844501
-0.038283002 0.048253 0.020266
-0.037138656 0.049050421 0.021140765
-0.03515419 0.049152002 0.021831814
-0.032977078 0.048812006 0.021767693
-0.031088665 0.049552169 0.021865835
-0.028978501 0.048996374 0.021748874
-0.026479499 0.049133502 0.021703001
-0.024955317 0.048868209 0.021698894
-0.022692835 0.049209502 0.021826833
-0.020789715 0.049574923 0.021669429
-0.03692776 0.050990965 0.020788431
-0.034848213 0.051103789 0.021143941
-0.032887135 0.050892357 0.021063136
-0.031154761 0.051035199 0.021257201
-0.029123582 0.05114815 0.021357425
-0.027043773 0.050919589 0.021279089
-0.025564749 0.051618002 0.02137425
-0.022399001 0.050209001 0.021483
-0.020722572 0.050746214 0.021622356
-0.036530104 0.052712101 0.020548901
-0.035055455 0.052759457 0.020587541
-0.033014223 0.053105224 0.020242944
-0.031037821 0.05289359 0.020413999
-0.029076958 0.052977171 0.020475918
-0.027015802 0.052842196 0.020468934
-0.025491083 0.052813083 0.021007335
-0.022552999 0.053044498 0.020398999
-0.0208128 0.052728899 0.021179
-0.019411447 0.053174797 0.020723172
-0.033292599 0.054422401 0.020202801
-0.0311395 0.054169498 0.0203085
-0.029034333 0.05433033 0.020223832
-0.026991751 0.054795001 0.020073
-0.025032703 0.0548307 0.0201842
-0.022928061 0.054829877 0.020295814
-0.021043794 0.054858219 0.020323375
-0.018887296 0.054987818 0.020284925
-0.018275999 0.056491002 0.020018999
-0.038648035 0.042851496 0.022630997
-0.037258666 0.043260816 0.023640428
-0.035025001 0.043683 0.023345301
-0.033097751 0.043430872 0.023768125
-0.031067628 0.043356124 0.023718437
-0.028852811 0.043237187 0.023683872
-0.026931245 0.04319125 0.023798052
-0.024838001 0.043228153 0.023814769
-0.038253214 0.044824932 0.022565572
-0.037127417 0.045019936 0.023107292
-0.034959938 0.045026105 0.022898832
-0.033052035 0.045019463 0.023091463
