# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 24178
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 24178
DATA ascii
-0.194472 0.000163 0.074754998
-0.194561 -5.0999999e-05 0.074827999
-0.19456799 -0.00026100001 0.074777
-0.19564199 -0.003032 0.075604998
-0.19564299 -0.003243 0.075544998
-0.195825 -0.003458 0.075759999
-0.19583599 -0.003668 0.075714998
-0.19594 -0.003881 0.075811997
-0.196027 -0.0040930002 0.075882003
-0.19602799 -0.0043040002 0.075822003
-0.19612201 -0.0045159999 0.075902998
-0.19622 -0.0047280001 0.075990997
-0.196219 -0.0049390001 0.075926997
-0.19641601 -0.0051520001 0.076164998
-0.19642299 -0.0053630001 0.076114997
-0.196518 -0.0055740001 0.076197997
-0.196601 -0.0057859998 0.076263003
-0.196596 -0.005996 0.076192997
-0.19659799 -0.006207 0.076135002
-0.1969 -0.0066300002 0.076471001
-0.19700301 -0.0068410002 0.076568
-0.197201 -0.0072630001 0.076745003
-0.18882599 0.010225 0.071974002
-0.18894 0.010003 0.072084002
-0.18903799 0.0097829998 0.072168
-0.189033 0.009575 0.072099999
-0.189118 0.0093560005 0.072164997
-0.18911 0.0091479998 0.072093002
-0.189108 0.0089389998 0.072028004
-0.189302 0.0087090004 0.072256997
-0.189308 0.0085000005 0.072204001
-0.18941 0.0082799997 0.072295003
-0.18940499 0.0080709998 0.072226003
-0.18960799 0.0078410003 0.072470002
-0.189712 0.0076219998 0.072563
-0.189821 0.007402 0.072664998
-0.189817 0.0071930001 0.072598003
-0.190015 0.0069650002 0.072833002
-0.190019 0.0067560002 0.072778001
-0.19012301 0.0065370002 0.072872996
-0.19021299 0.0063189999 0.072948001
-0.19021501 0.00611 0.072888002
-0.190411 0.0058829999 0.073122002
-0.19041599 0.0056730001 0.073068
-0.190612 0.0054469998 0.073301002
-0.190615 0.0052379998 0.073244996
-0.190713 0.00502 0.073329002
-0.19082201 0.0048019998 0.073431998
-0.190823 0.004592 0.073371999
-0.191016 0.0043680002 0.073601998
-0.191021 0.004158 0.073546998
-0.191121 0.003941 0.073637001
-0.191228 0.003724 0.073735997
-0.191324 0.0035069999 0.073818997
-0.191431 0.0032899999 0.073918998
-0.191516 0.0030749999 0.073985003
-0.191514 0.0028649999 0.073921002
-0.191615 0.0026489999 0.074010998
-0.191706 0.0024329999 0.074088
-0.191826 0.0022160001 0.074207
-0.191925 0.0020000001 0.074294999
-0.192028 0.001784 0.074390002
-0.19211601 0.001569 0.07446
-0.192119 0.00136 0.074404001
-0.19211701 0.00115 0.074339002
-0.192305 0.00092999998 0.074561998
-0.192399 0.00071499997 0.074640997
-0.192417 0.000504 0.074607998
-0.19251999 0.00028899999 0.074700996
-0.19272 -0.000141 0.074881002
-0.19400901 -0.0031280001 0.075974002
-0.19411799 -0.0033400001 0.076077998
-0.194309 -0.0035550001 0.076306999
-0.194315 -0.003765 0.076254003
-0.194511 -0.0039789998 0.07649
-0.19452401 -0.0041899998 0.076448001
-0.194622 -0.0044010002 0.076536
-0.19470599 -0.004613 0.076601997
