-10.15301477	-4.812219006	-226.7738968
-10.15286863	-4.742255636	-226.7779833
-10.15375243	-4.669589638	-226.7560663
-10.15380258	-4.600080343	-226.7411277
-10.1535762	-4.53005764	-226.7432167
-10.15387074	-4.459381823	-226.7573091
-10.15380508	-4.387410857	-226.761452
-10.15385403	-4.317910956	-226.7464933
-10.15338283	-4.245642877	-226.7406388
-10.1542383	-4.175708559	-226.7447042
-10.15436896	-4.105952698	-226.7557822
-10.1535441	-4.036168234	-226.7679006
-10.15391887	-3.96555175	-226.7839905
-10.15385435	-3.895648047	-226.7900845
-10.15338859	-3.824073006	-226.8092304
-10.15380484	-3.754515271	-226.8273097
-10.15357846	-3.684492568	-226.8293987
-10.15354946	-3.614598066	-226.8364822
-10.15340371	-3.544624707	-226.840569
-10.15425463	-3.472622714	-226.8426735
-10.15394803	-3.402540678	-226.842765
-10.15367641	-3.330420891	-226.8419043
-10.15353285	-3.260438176	-226.8460113
-10.15414204	-3.190334805	-226.8440542
-10.15403527	-3.118334134	-226.8471983
-10.15372906	-3.04824211	-226.8472901
-10.15417958	-2.978010421	-226.8413481
-10.15430722	-2.906512578	-226.8264355
-10.154357	-2.835974238	-226.8105063
-10.15420932	-2.763963877	-226.8126512
-10.15462297	-2.694396039	-226.8307309
-10.15440391	-2.624741094	-226.8818598
-10.15602084	-1.354215203	-226.8784924
-10.1553886	-1.281828717	-226.868653
-10.15568362	-1.212507303	-226.8596965
-10.15613315	-1.142275575	-226.8537546
-10.15602054	-1.069571284	-226.8318787
-10.15603485	-0.999726578	-226.8399602
-10.15592561	-0.929772744	-226.8450462
-10.15574693	-0.858090821	-226.8952424
-10.15560117	-0.788107177	-226.8993195
-10.15617204	-0.717974772	-226.8963835
-10.15717163	-0.01212426	-226.8942707
-10.15745509	0.059957649	-226.858363
-10.15682797	0.130287002	-226.8504648
-10.15664455	0.199586819	-226.878563
-10.15738764	0.341512864	-226.8857425
-10.1578614	0.554213946	-226.8690227
-10.15770978	0.623872463	-226.8490605
-10.1570859	0.6935083	-226.8661827
-10.15709908	0.765399699	-226.8723325
-10.15814527	0.835899744	-226.8563622
-10.15759798	0.906170062	-226.8504514
-10.15749234	0.976113755	-226.8555369
-10.15782783	1.04778806	-226.8696674
-10.15791877	1.117583574	-226.8797469
-10.15749222	1.187754312	-226.8768521
-10.15818229	1.259875267	-226.8749516
-10.1581109	1.329464166	-226.8569965
-10.15871904	1.40027041	-226.8300391
-10.1583286	1.470432205	-226.8281238
-10.15826275	1.542402617	-226.8322867
-10.15895276	1.612446913	-226.8323171
-10.15900837	1.682281633	-226.8414079
-10.15945075	1.751852925	-226.7873868
-10.15957962	1.824388911	-226.7715137
-10.15971467	1.894154606	-226.7825918
-10.15885549	1.965637685	-226.8408194
-10.15871201	2.035946313	-226.868946
-10.15907963	2.105902362	-226.8369567
-10.15948904	2.176163755	-226.830016
-10.15958464	2.248025749	-226.8381642
-10.15867877	2.31784957	-226.8482846
-10.15913473	2.387377935	-226.8673527
-10.15934271	2.671495184	-226.8747923
-10.15979243	2.741717181	-226.8688401
-10.15948702	2.811818896	-226.8689421
-10.15997553	2.884077936	-226.8620576
-10.15930806	2.95340906	-226.8541113
-10.16119784	4.861440153	-226.8947001
-10.16156793	4.931740905	-226.886771
-10.16110047	5.001941902	-226.8828574
-10.1647274	9.813745499	-226.9795805
-10.16521761	9.882919071	-226.975608
-10.16527129	9.954801077	-226.9827473
-10.1660305	10.01938062	-226.8925203
-10.16620527	10.09355589	-226.9247539
-10.16574519	10.16544522	-226.9679689
-10.1655993	10.23747552	-226.9701142
-10.16620849	10.30757889	-226.9681571
-10.16577874	10.37776976	-226.965263
-10.16571268	10.44974102	-226.9693959
-10.17145773	14.32209769	-226.7547765
-10.17082662	14.3924272	-226.7468784
-10.17152028	14.46453801	-226.7449774
-10.1709702	14.5348076	-226.7390968
-10.17122049	14.60313123	-226.7300824
-10.1714744	14.67248235	-226.7201272
-10.17192002	14.74137041	-226.6911169
-10.17204789	14.80944692	-226.6550965
-10.17285299	14.87567604	-226.6129665
-10.17301912	14.9416763	-226.5798766
-10.17294912	15.01127515	-226.5619218
-10.17351859	15.08140789	-226.5589758
-10.17345627	15.15575102	-226.5852165
-10.17263029	15.22759246	-226.5953936
-10.17405543	15.43005312	-226.5142416
-10.17430578	15.50044313	-226.5033061
-10.17396003	15.56952604	-226.5033795
-10.17389371	15.6438796	-226.5296106
-10.17374284	15.71591009	-226.5317562
-10.17383272	15.78196954	-226.4966687
-10.1742829	15.84982896	-226.4686288
-10.17481226	15.91999136	-226.4646841
-10.17474283	15.98856172	-226.4477
-10.17499195	16.05790331	-226.4377347
-10.17492642	16.12782762	-226.4438093
-10.17470137	16.20364303	-226.4891339
-10.17482476	16.26696543	-226.4089076
-10.17587266	16.33436972	-226.3958589
-10.17520954	16.4105119	-226.4301771
-10.17554441	16.48219623	-226.4443079
-10.17583348	16.55254662	-226.4343709
-10.17556799	16.62259896	-226.4354611
-10.17506332	16.69420277	-226.4536382
-10.17523695	16.7704453	-226.4839208
-10.17557064	16.84209967	-226.4980507
-10.17534506	16.91214235	-226.5001403
-10.17537861	17.12446689	-226.4974345
-10.17590953	17.19361105	-226.4944507
-10.17584367	17.26559175	-226.4986039
-10.17521655	17.33591082	-226.4907153
-10.17610693	17.40581651	-226.4957497
-10.17559992	17.47946791	-226.5119652
-10.1757362	17.55027175	-226.5220828
-10.17542807	17.62240078	-226.5202327
-10.17603941	17.69149504	-226.5192667
-10.17564998	17.7616568	-226.5173514
-10.17641849	17.8336882	-226.5174576
-10.17635336	17.90361221	-226.5235422
-10.17592642	17.97823247	-226.5407945
-10.17634073	18.04984778	-226.5569125
-10.17599558	18.12338018	-226.577133
-10.17609312	18.19761466	-226.607369
-10.17582329	18.26973382	-226.6065283
-10.17543686	18.33988518	-226.6046225
-9.976593244	-19.57010441	-226.8983177
-9.97715387	-19.49309741	-226.8645377
-9.976486464	-19.42169991	-226.8546702
-9.977919016	-19.34085353	-226.7899306
-9.97839038	-19.25414288	-226.6963675
-9.979149923	-19.17656103	-226.6425716
-9.978956349	-19.10174072	-226.6167669
-9.979039599	-19.02437788	-226.5710016
-9.980152029	-18.94327419	-226.4982724
-9.980238433	-18.86971027	-226.4804391
-9.980876665	-18.79101064	-226.4226663
-9.981046216	-18.71953281	-226.4087627
-9.980577226	-18.64728482	-226.4029075
-9.98074508	-18.57273181	-226.3861015
-9.981350913	-18.49883007	-226.3562324
-9.981467495	-18.41871657	-226.2845151
-9.982188973	-18.34181825	-226.2547304
-9.982243794	-18.27199322	-226.2638109
-9.982773747	-18.20183056	-226.2598562
-9.982539628	-18.12800904	-226.2340234
-9.982747195	-18.05348539	-226.2182062
-9.983117454	-17.98421283	-226.2112378
-9.982569692	-17.90982919	-226.2014642
-9.982939383	-17.83952814	-226.1935251
-9.983588148	-17.76740749	-226.190625
-9.983523423	-17.69748377	-226.1967196
-9.983097435	-17.62832095	-226.194776
-9.983626064	-17.55611215	-226.1889097
-9.983441192	-17.48609888	-226.191988
-9.983370541	-17.41412772	-226.1961311
-9.983145697	-17.346152	-226.2001617
-9.983956112	-17.27413033	-226.2012672
-9.983408085	-17.20180333	-226.1934251
-9.983776646	-17.12945559	-226.1835543
-9.984105852	-17.05809583	-226.1736257
-9.984595897	-16.98790435	-226.1687022
-9.984207925	-16.91569572	-226.1648451
-9.98398334	-16.84565308	-226.1669346
-9.983953142	-16.77577826	-226.1740076
-9.984564522	-16.70566553	-226.1720706
-9.984418376	-16.63570216	-226.1761571
-9.983875459	-16.56818234	-226.1972082
-9.984412222	-16.49975208	-226.2192542
-9.984426923	-16.4298871	-226.2273263
-9.984317287	-16.35993297	-226.2324023
-9.984172541	-16.28996993	-226.2364987
-9.983946563	-16.21993724	-226.238588
-9.984201558	-16.15027053	-226.252662
-9.983778416	-16.08181122	-226.2757387
-9.983949579	-16.01206475	-226.287806
-9.984206111	-15.94445532	-226.3038313
-9.984423126	-15.87681596	-226.3188479
-9.98411618	-15.80465697	-226.3169986
-9.984565703	-15.73442524	-226.3110567
-9.983941033	-15.66480938	-226.3281783
-9.984558013	-15.59641789	-226.3522024
-9.983733106	-15.52871008	-226.3662517
-9.98435172	-15.45929102	-226.389335
-9.983567149	-15.39056442	-226.4034129
-9.983500831	-15.32066008	-226.4094869
-9.984190305	-15.24854967	-226.4076061
-9.983802239	-15.179417	-226.4066814
-9.98409638	-15.10875117	-226.4207736
-9.9843529	-15.04112117	-226.4367796
-9.984161116	-14.96908099	-226.4379258
-9.983776476	-14.89891998	-226.4360303
-9.983791583	-14.82906558	-226.4441221
-9.983926632	-14.75929988	-226.4552002
-9.98369666	-14.68926704	-226.4572896
-9.984306102	-14.61709674	-226.4533913
-9.984595175	-14.54675663	-226.4434641
-9.984730619	-14.47698095	-226.4545425
-9.984547939	-14.4097481	-226.4845817
-9.983846455	-14.339024	-226.4987156
-9.984058737	-14.26931752	-226.5117913
-9.983832363	-14.19929482	-226.5138803
-9.984442738	-14.12917177	-226.5119337
-9.984658411	-14.05945542	-226.5250095
-9.984593491	-13.98955142	-226.5310935
-9.984202329	-13.91734323	-226.5272566
-9.984891735	-13.8472889	-226.5272872
-9.98434681	-13.77804771	-226.522367
-9.98447275	-13.7034644	-226.5045424
-9.984602026	-13.63093899	-226.488689
-9.984969952	-13.55961885	-226.4797589
-9.984824608	-13.48965607	-226.4838654
-9.985040447	-13.42096791	-226.497902
-9.985217003	-13.35122193	-226.509979
-9.984784534	-13.27900376	-226.5051328
-9.985274999	-13.20776326	-226.4992192
-9.985491244	-13.13908568	-226.5132754
-9.984866167	-13.06945924	-226.5303773
-9.984880874	-12.99960454	-226.5384591
-9.985411021	-12.92942216	-226.534515
-9.985103887	-12.85729317	-226.5326648
-9.985239331	-12.78751749	-226.5437432
-9.985651924	-12.72002627	-226.5637538
-9.985111699	-12.64942143	-226.5819026
-9.985001668	-12.57947729	-226.5869783
-9.98565373	-12.51042272	-226.5870108
-9.985346721	-12.4403301	-226.5870826
-9.985916254	-12.36813098	-226.5822156
-9.98572268	-12.29331068	-226.5564108
-9.985650147	-12.22165452	-226.5365047
-9.986184896	-12.1514926	-226.5325698
-9.986155094	-12.08160779	-226.539643
-9.985570137	-12.0120213	-226.5577534
-9.986106154	-11.94151379	-226.5778486
-9.98548341	-11.87393493	-226.5969122
-9.985899059	-11.80438633	-226.6149612
-9.985513025	-11.73423527	-226.6130655
-9.985961809	-11.66193658	-226.6051825
-9.985615493	-11.59182517	-226.6042852
-9.985787661	-11.52208903	-226.6163621
-9.985640775	-11.45005869	-226.6185076
-9.985809099	-11.379619	-226.6055644
-9.98621894	-11.30832916	-226.597653
-9.985993356	-11.23828648	-226.5997425
-9.986682236	-11.16619549	-226.5978412
-9.986256483	-11.09600477	-226.594947
-9.986189826	-11.02403377	-226.5990899
-9.986442364	-10.95642418	-226.6151155
-9.986697182	-10.88570871	-226.6282094
-9.986793115	-10.81591339	-226.6382887
-9.986723599	-10.74599921	-226.6443731
-9.987012099	-10.67462033	-226.6334655
-9.987144567	-10.60209448	-226.617592
-9.986672774	-10.52982666	-226.6117476
-9.986928899	-10.46220665	-226.6277533
-9.986584856	-10.39175997	-226.6508958
-9.987155893	-10.32265576	-226.6489205
-9.98744422	-10.2502384	-226.6370425
-9.98717759	-10.17811881	-226.6361816
-9.986791951	-10.10795776	-226.6342861
-9.987399604	-10.0358074	-226.6303873
-9.987255052	-9.965824643	-226.6344944
-9.987626309	-9.896552122	-226.6275258
-9.987072695	-9.824244352	-226.6196634
-9.987847521	-9.75424012	-226.6217116
-9.987818384	-9.682298963	-226.6268634
-9.987431943	-9.612137321	-226.624948
-9.987802243	-9.541856585	-226.6170182
-9.988210517	-9.469538213	-226.6081362
-9.987710573	-9.399991231	-226.6282445
-9.987640261	-9.330086743	-226.6343186
-9.98757514	-9.260173013	-226.6404129
-9.987470106	-9.190239347	-226.6454981
-9.98791889	-9.117940653	-226.6376152
-9.987768745	-9.047966844	-226.6416921
-9.988503326	-8.97588629	-226.6408099
-9.988512162	-8.906356724	-226.6248524
-9.988801494	-8.833949688	-226.612984
-9.988650614	-8.761919197	-226.6151296
-9.988706174	-8.694161136	-226.6261512
-9.988799968	-8.622298511	-226.6342795
-9.98849476	-8.552206525	-226.6343712
-9.988984002	-8.482014452	-226.6294278
-9.988353147	-8.409618016	-226.6195886
-9.988525298	-8.33815029	-226.6056845
-9.989456988	-8.268264866	-226.6117379
-9.988950494	-8.197718613	-226.6308549
-9.988885769	-8.127794895	-226.6369494
-9.988576962	-8.057692768	-226.6370416
-9.989547574	-7.98785669	-226.6440832
-9.988960999	-7.916528551	-226.636213
-9.989571375	-7.846405501	-226.6342664
-9.989302955	-7.774305844	-226.633405
-9.988917316	-7.704144796	-226.6315095
-9.989529092	-7.634022081	-226.6295728
-9.989137127	-7.561813296	-226.6257159
-9.989872046	-7.491799412	-226.6267648
-9.989480482	-7.419590924	-226.6229179
-9.989488183	-7.348004378	-226.605019
-9.990497858	-7.277484808	-226.5880494
-9.990350973	-7.205454471	-226.5901948
-9.990444443	-7.137705985	-226.6022159
-9.989862481	-7.068119609	-226.6203261
-9.989992998	-6.996296523	-226.629453
-9.990523547	-6.926114437	-226.6255189
-9.989974729	-6.853807413	-226.6176762
-9.990625816	-6.783713771	-226.6167183
-9.990159554	-6.713503378	-226.612825
-9.990809684	-6.64240152	-226.6109059
-9.990463758	-6.572269841	-226.6099992
-9.990913282	-6.502038114	-226.6040572
-9.990606736	-6.42987942	-226.6022179
-9.990815777	-6.359479425	-226.5902732
-9.99142659	-6.288338209	-226.5873655
-9.990560255	-6.217494995	-226.5974946
-9.990970639	-6.148272672	-226.5915443
-9.990898141	-6.075598047	-226.5706671
-9.991512911	-6.005475447	-226.5687303
-9.991601525	-5.933642633	-226.5768579
-9.991295714	-5.863540621	-226.57695
-9.991706517	-5.793269277	-226.5700095
-9.991198381	-5.722020409	-226.5641363
-9.992130668	-5.652134727	-226.5701797
-9.991465311	-5.581450426	-226.5853221
-9.992155124	-5.511406684	-226.5853725
-9.991648174	-5.440127852	-226.5795001
-9.99146231	-5.370124827	-226.5825881
-9.992073289	-5.300011803	-226.5806412
-9.992522078	-5.227723393	-226.5727679
-9.991895155	-5.157393485	-226.5648496
-9.992384798	-5.087201709	-226.5599161
-9.992315541	-5.0152206	-226.5640595
-9.992412006	-4.947472229	-226.5760804
-9.992705585	-4.875788197	-226.5892116
-9.992555836	-4.805804399	-226.5932888
-9.992410486	-4.735831337	-226.5973856
-9.992145398	-4.665779303	-226.5984858
-9.99291623	-4.595774917	-226.6005342
-9.992528259	-4.523566285	-226.5966771
-9.993133367	-4.453778389	-226.5706908
-9.992625454	-4.381481055	-226.5638475
-9.992559932	-4.311567029	-226.5699317
-9.993411601	-4.241642287	-226.573987
-9.9925451	-4.169770881	-226.5831554
-9.992559806	-4.099916187	-226.5912372
-9.99273058	-4.030189992	-226.6033139
-9.992586223	-3.960206684	-226.6074009
-9.993477404	-3.890301582	-226.6124553
-9.992851364	-3.819656638	-226.6285862
-9.992946694	-3.749851289	-226.6386658
-9.992839922	-3.677850617	-226.64181
-9.992615338	-3.607807976	-226.6438995
-9.993465607	-3.5378829	-226.6479449
-9.993116291	-3.467761094	-226.647038
-9.993050029	-3.395780101	-226.6511812
-9.993224797	-3.32605406	-226.6632578
-9.993155281	-3.25613988	-226.6693422
-9.993808572	-3.186066329	-226.6683836
-9.993499032	-3.11390752	-226.6665445
-9.993192825	-3.043815496	-226.6666362
-9.993247639	-2.973980183	-226.6757071
-9.993938852	-2.903936777	-226.6757673
-9.993866325	-2.832290899	-226.6558709
-9.993916101	-2.76175256	-226.6399417
-9.994050754	-2.691996853	-226.6510195
-9.9938666	-2.620640354	-226.6771863
-9.993240955	-2.549985422	-226.6933176
-9.994131333	-2.480079727	-226.698352
-9.993746298	-2.409928706	-226.6964562
-9.993841628	-2.340123356	-226.7065358
-9.993850414	-2.268231506	-226.7126758
-9.993743297	-2.198603106	-226.6937221
-9.99470926	-2.128043729	-226.6757542
-9.993801458	-2.056172621	-226.683923
-9.994017933	-1.986456863	-226.6970188
-9.99446845	-1.916214889	-226.6910671
-9.994558117	-1.846754682	-226.6771068
-9.9947297	-1.774258466	-226.6622321
-9.994339667	-1.704096967	-226.6603268
-9.99467489	-1.634489592	-226.6763983
-9.994928745	-1.56275562	-226.6885213
-9.99442017	-1.492505755	-226.6836397
-9.994949126	-1.422343051	-226.679685
-9.994724145	-1.352310398	-226.6817742
-9.99513242	-1.279992026	-226.6728922
-9.995142254	-1.210462498	-226.6569346
-9.995434914	-1.140111963	-226.6469875
-9.995004377	-1.069941071	-226.6440929
-9.995534387	-0.997701748	-226.6382074
-9.995468464	-0.927787425	-226.6442817
-9.995686581	-0.858774283	-226.6823677
-9.995025223	-0.78810042	-226.6975198
-9.995554975	-0.717928025	-226.6935754
-9.995726007	-0.646134902	-226.7037109
-9.994943475	-0.576400195	-226.7168274
-9.994954446	-0.504478419	-226.7229683
-9.995564426	-0.434365357	-226.7210214
-9.995417879	-0.36440169	-226.7250979
-9.995314038	-0.294448344	-226.7301937
-9.996159825	-0.22482816	-226.7101902
-9.995771865	-0.152640098	-226.7063525
-9.996067766	-0.082983079	-226.7214259
-9.995442523	-0.012328445	-226.7375671
-9.995456489	0.059593216	-226.7437079
-9.995905618	0.129814955	-226.7377657
-9.996276479	0.199077487	-226.7307969
-9.996406094	0.269536221	-226.7168746
-9.996254468	0.339194738	-226.6969123
-9.996743969	0.411453739	-226.6900278
-9.996678848	0.481367469	-226.696122
-9.996611789	0.55333877	-226.700255
-9.996941372	0.6236592	-226.6913268
-9.996634966	0.69374179	-226.6913983
-9.997085687	0.763982913	-226.6854766
-9.997376315	0.833315062	-226.6765006
-9.996508461	0.906184696	-226.6847074
-9.996603791	0.975990046	-226.694787
-9.997133543	1.046162441	-226.6908426
-9.997584231	1.115365937	-226.6858613
-9.99727729	1.187514643	-226.6840217
-9.997485728	1.257924664	-226.6720773
-9.997455448	1.327483859	-226.6551209
-9.997664688	1.397893287	-226.6431965
-9.997357944	1.470042548	-226.6413368
-9.99765385	1.539689281	-226.6564199
-9.997744791	1.609484796	-226.6664994
-9.997794567	1.680023136	-226.6505702
-9.998201705	1.74994926	-226.6195897
-9.998410006	1.822416222	-226.6057039
-9.998387839	1.891607065	-226.6378074
-9.99840802	1.961776898	-226.6699282
-9.998377483	2.033718391	-226.6750701
-9.99858732	2.104128077	-226.6631356
-9.997921055	2.173458311	-226.6552192
-9.997934792	2.244341791	-226.6623204
-9.998425739	2.315897622	-226.6804461
-9.997764147	2.385543589	-226.6965488
-9.997855483	2.455349092	-226.7066285
-9.9981912	2.528051292	-226.7198083
-9.99784465	2.597134802	-226.7198617
-9.998650157	2.667812844	-226.6978988
-9.998903104	2.738192749	-226.6869629
-9.998393301	2.807404472	-226.6830418
-9.998681831	2.879812101	-226.6711534
-9.998891071	2.950221529	-226.659229
-9.999427261	3.019690562	-226.6802946
-9.998847033	3.091669444	-226.7204933
-9.999102424	3.16134614	-226.7345676
-9.998235928	3.233207262	-226.7437456
-9.99916782	3.303082956	-226.7497887
-9.999102298	3.372996982	-226.755873
-9.998951419	3.445027474	-226.7580186
-9.998445244	3.515257802	-226.7531163
-9.999494431	3.585757732	-226.7371458
-9.998825165	3.655098366	-226.7292198
-9.998997834	3.727899887	-226.7383841
-9.999093565	3.79770494	-226.7484736
-9.999182624	3.867185459	-226.7345039
-9.999866997	3.937932524	-226.7095442
-9.999480161	4.008084177	-226.7076284
-9.999135951	4.079559044	-226.7298103
-9.999712853	4.148998669	-226.7518646
-9.999766137	4.220880972	-226.7589938
-9.999621189	4.290853738	-226.7631006
-9.999229963	4.360995556	-226.7611847
-10.00000066	4.433056882	-226.7612917
-9.999814794	4.503059907	-226.7643798
-9.999347334	4.573260904	-226.7604662
-10.0003137	4.643819986	-226.7425083
-10.00028282	4.713389207	-226.7255523
-10.00073694	4.783610754	-226.7196099
-10.00002559	4.853999594	-226.7097143
-10.00083601	4.926021265	-226.7108198
-10.00025484	4.995617332	-226.7289403
-10.00094525	5.065671617	-226.7289709
-10.00015391	5.13715797	-226.7161174
-10.00044905	5.207813475	-226.7302192
-10.00010444	5.279298924	-226.7523813
-10.00003932	5.349212654	-226.7584756
-10.00068861	5.419286358	-226.7575172
-10.00086304	5.491089354	-226.7676529
-10.00039711	5.563682302	-226.7858478
-10.00073333	5.633299925	-226.8019096
-10.00054633	5.705359929	-226.8030563
-10.00047607	5.772891849	-226.7870426
-10.00092586	5.84518022	-226.7791693
-10.00030079	5.914796377	-226.7962809
-10.00023601	5.987092663	-226.8244634
-10.00100497	6.056771768	-226.8024723
-10.00109486	6.127280441	-226.7875418
-10.00094911	6.197243515	-226.7916383
-10.0006037	6.268719272	-226.8137901
-10.0008975	6.34145177	-226.8259512
-10.00078926	6.411405566	-226.8310371
-10.00168704	6.551533713	-226.7951135
-10.00114071	6.620775245	-226.7901834
-10.00210628	6.691324635	-226.7722152
-10.00128389	6.763155937	-226.7823918
-10.00161552	6.832773454	-226.7984638
-10.00218485	6.90497342	-226.7935668
-10.0020399	6.974946185	-226.7976735
-10.00181353	7.044968889	-226.7997625
-10.00222293	7.115240567	-226.7928122
-10.00199542	7.187330534	-226.7929501
