%time,field.header.seq,field.header.stamp,field.header.frame_id,field.acceleration,field.acceleration_averaged
1635821714579946135,4392,1635821714579741954,,357.03414917,-77.5808258057
1635821714583947616,4393,1635821714583693981,,290.053741455,-0.594070017338
1635821714588065517,4394,1635821714587793111,,233.781280518,162.313980103
1635821714592046685,4395,1635821714591799020,,-167.852035522,137.678039551
1635821714596008046,4396,1635821714595794916,,114.967971802,165.597015381
1635821714600051457,4397,1635821714599828004,,-190.747116089,56.0407676697
1635821714604053095,4398,1635821714603866100,,-160.843154907,-34.1386108398
1635821714608201853,4399,1635821714607872962,,109.761688232,-58.942527771
1635821714612047325,4400,1635821714611802101,,94.651802063,-6.44176006317
1635821714616085176,4401,1635821714615863084,,-217.508880615,-72.9371337891
1635821714620012864,4402,1635821714619801998,,215.110092163,8.23431015015
1635821714624003755,4403,1635821714623780012,,71.8197631836,54.7668914795
1635821714628051121,4404,1635821714627836942,,19.374250412,36.6894035339
1635821714631978093,4405,1635821714631757974,,104.258270264,38.6106987
1635821714635959954,4406,1635821714635766029,,-10.4040498734,80.0316619873
1635821714639979176,4407,1635821714639799118,,-155.91027832,5.82758998871
1635821714643995560,4408,1635821714643762111,,57.3303985596,2.92971801758
1635821714648138650,4409,1635821714647886991,,-87.9298324585,-18.5310974121
1635821714652075550,4410,1635821714651777982,,-41.7631416321,-47.7353782654
1635821714655971768,4411,1635821714655744075,,128.237030029,-20.0071640015
1635821714659945368,4412,1635821714659732103,,-23.4200992584,6.49087190628
1635821714664011258,4413,1635821714663772106,,-82.202911377,-21.4157905579
1635821714667980791,4414,1635821714667759895,,118.637168884,19.8976097107
1635821714671964319,4415,1635821714671717882,,34.1082496643,35.07188797
1635821714676098802,4416,1635821714675842046,,-167.670318604,-24.109582901
1635821714679903898,4417,1635821714679697036,,188.016052246,18.1776485443
1635821714683890059,4418,1635821714683710098,,-113.853233337,11.8475837708
1635821714688149606,4419,1635821714687846899,,-227.929763794,-57.465801239
1635821714692109913,4420,1635821714691823959,,74.3765411377,-49.4121437073
1635821714695936979,4421,1635821714695734024,,-160.68788147,-48.0156555176
1635821714700020645,4422,1635821714699812889,,-166.051086426,-118.829086304
1635821714703915998,4423,1635821714703735113,,380.013977051,-20.055639267
1635821714707879573,4424,1635821714707669019,,67.9477233887,39.1198577881
1635821714712006871,4425,1635821714711749076,,-50.2198791504,14.2005720139
1635821714715992060,4426,1635821714715743064,,48.0722503662,55.9525985718
1635821714720051377,4427,1635821714719698905,,92.0411071777,107.571037292
1635821714723947682,4428,1635821714723706007,,-83.5766296387,14.8529138565
1635821714728201538,4429,1635821714727957010,,-249.91746521,-48.720123291
1635821714731975346,4430,1635821714731776952,,424.639892578,46.2518310547
1635821714736089366,4431,1635821714735851049,,-367.688873291,-36.900390625
1635821714740078811,4432,1635821714739787101,,221.109863281,-11.086640358
1635821714744068966,4433,1635821714743797063,,-148.255767822,-24.0224685669
1635821714748074941,4434,1635821714747831106,,34.5559082031,32.8722076416
1635821714752045485,4435,1635821714751799106,,142.489898682,-23.5577926636
1635821714755906573,4436,1635821714755703926,,6.19747018814,51.2194747925
1635821714760099397,4437,1635821714759874105,,-381.854064941,-69.3733139038
1635821714763956596,4438,1635821714763796091,,425.498748779,45.3775901794
1635821714767914756,4439,1635821714767719984,,54.6651000977,49.3994293213
1635821714771995117,4440,1635821714771816968,,-326.313140869,-44.3611793518
1635821714776029253,4441,1635821714775824069,,20.6633205414,-41.4680099487
1635821714779931277,4442,1635821714779720067,,147.407669067,64.3843383789
1635821714783912195,4443,1635821714783694982,,-112.681671143,-43.2517433167
1635821714787911755,4444,1635821714787722110,,-177.347213745,-89.6542053223
1635821714792082398,4445,1635821714791769027,,60.9105682373,-12.2094659805
1635821714796140442,4446,1635821714795881032,,82.7090377808,0.199678003788
1635821714799995066,4447,1635821714799760103,,59.7565917969,-17.330537796
1635821714804043719,4448,1635821714803796052,,87.0179290771,22.6093826294
1635821714808090613,4449,1635821714807833909,,-17.236869812,54.6314506531
1635821714811993629,4450,1635821714811769008,,176.234466553,77.6962280273
1635821714815910238,4451,1635821714815706014,,-43.6880187988,52.4168167114
1635821714820041536,4452,1635821714819834947,,-184.817733765,3.50195407867
1635821714824053539,4453,1635821714823714017,,215.464004517,29.1911678314
1635821714827990853,4454,1635821714827735900,,-159.452667236,0.748008012772
1635821714832021847,4455,1635821714831792116,,26.6997699738,-29.1589298248
1635821714835857798,4456,1635821714835709095,,213.046844482,22.1880435944
1635821714839979129,4457,1635821714839790105,,-110.879386902,36.9757118225
1635821714844015255,4458,1635821714843764066,,98.0130386353,13.4855203629
1635821714848085664,4459,1635821714847853899,,-76.5067977905,30.0746936798
1635821714851965524,4460,1635821714851739883,,181.832946777,61.1013298035
1635821714856074815,4461,1635821714855806112,,-227.360534668,-26.9801483154
1635821714860053843,4462,1635821714859762907,,61.1100692749,7.4177441597
1635821714863871717,4463,1635821714863683938,,157.713577271,19.3578529358
1635821714868004992,4464,1635821714867791891,,-391.557617188,-43.6523132324
1635821714871957508,4465,1635821714871747016,,242.267883301,-31.5653266907
1635821714875955493,4466,1635821714875767946,,-146.085632324,-15.3103437424
1635821714880017129,4467,1635821714879807949,,11.089099884,-25.3145370483
1635821714884023044,4468,1635821714883733987,,41.1356086731,-48.6301307678
1635821714888134891,4469,1635821714887891054,,-117.077758789,6.26584196091
1635821714892169649,4470,1635821714891953945,,-70.8362579346,-56.3549880981
1635821714896106979,4471,1635821714895862102,,294.026031494,31.6673431396
1635821714900066274,4472,1635821714899869918,,-9.08224964142,27.6330738068
1635821714904176193,4473,1635821714903913021,,-388.785614014,-58.3511695862
1635821714908130932,4474,1635821714907768964,,302.338439941,25.5320701599
1635821714912050030,4475,1635821714911787986,,-194.599578857,0.779406011105
1635821714915989033,4476,1635821714915769100,,46.4191703796,-48.7419662476
1635821714919936962,4477,1635821714919703960,,214.493011475,-4.02691411972
1635821714924025446,4478,1635821714923724889,,13.2307701111,76.3763656616
1635821714928047088,4479,1635821714927814960,,-127.650596619,-9.62144565582
1635821714932208269,4480,1635821714931890010,,117.201011658,52.7386703491
1635821714936184734,4481,1635821714935795068,,266.423706055,96.7395782471
1635821714940150608,4482,1635821714939857006,,-217.457809448,10.3494157791
1635821714943968329,4483,1635821714943753004,,194.276275635,46.5585174561
1635821714947893443,4484,1635821714947645902,,-177.477005005,36.5932350159
1635821714952090314,4485,1635821714951867103,,-509.594299316,-88.7658309937
1635821714956088819,4486,1635821714955797910,,606.974609375,-20.6556549072
1635821714959985936,4487,1635821714959731101,,-102.105377197,2.41483211517
1635821714963969509,4488,1635821714963726997,,-90.3176803589,-54.5039596558
1635821714968041532,4489,1635821714967752933,,28.6641407013,-13.2757301331
1635821714972223305,4490,1635821714971870899,,-116.610977173,65.3209381104
1635821714976107070,4491,1635821714975857973,,30.5487194061,-49.9642372131
1635821714980067909,4492,1635821714979762077,,133.372467041,-2.86866807938
1635821714984001353,4493,1635821714983767032,,12.6593198776,17.726732254
1635821714988042917,4494,1635821714987790107,,-152.768707275,-18.5598373413
1635821714991919000,4495,1635821714991702079,,176.023742676,39.9671096802
1635821714996128680,4496,1635821714995796918,,-260.498626709,-18.2423648834
1635821715000026815,4497,1635821714999768972,,183.204986572,-8.27585983276
1635821715004033200,4498,1635821715003793001,,-59.4926185608,-22.7062473297
1635821715008104226,4499,1635821715007838964,,-73.3570709229,-6.8239197731
1635821715012123214,4500,1635821715011884927,,57.5882606506,-30.5110187531
1635821715015954405,4501,1635821715015758991,,178.856124878,57.3599357605
1635821715020016924,4502,1635821715019746065,,112.538673401,43.2266731262
1635821715024929580,4503,1635821715024333953,,-354.324188232,-15.7396421432
1635821715028799794,4504,1635821715028325080,,428.024475098,84.5366668701
1635821715032831203,4505,1635821715032254934,,56.7451210022,84.3680343628
1635821715036996124,4506,1635821715036412000,,-125.713653564,23.4540805817
1635821715040845267,4507,1635821715040298938,,192.362213135,39.4187889099
1635821715044972074,4508,1635821715044260025,,-233.925735474,63.4984817505
1635821715048887446,4509,1635821715048268079,,30.5135593414,-16.003698349
1635821715053034217,4510,1635821715052357912,,-181.98789978,-63.7503013611
1635821715056280499,4511,1635821715055965900,,736.199707031,108.632369995
1635821715060309274,4512,1635821715059909105,,-562.131591797,-42.2663879395
1635821715064215138,4513,1635821715063893079,,38.0022506714,12.1192083359
1635821715068215663,4514,1635821715067950010,,-146.440765381,-23.2716560364
1635821715072090032,4515,1635821715071815967,,43.5338516235,21.8326931
1635821715075945288,4516,1635821715075745105,,-130.079421997,-151.423126221
1635821715079909186,4517,1635821715079720020,,-107.146957397,-60.4262084961
1635821715083873676,4518,1635821715083692073,,79.2033615112,-52.1859855652
1635821715087975039,4519,1635821715087764978,,-128.802429199,-48.6583213806
1635821715091970120,4520,1635821715091811895,,-0.914279997349,-57.5479469299
1635821715096012148,4521,1635821715095752954,,164.219818115,1.3119020462
1635821715100825626,4522,1635821715100310087,,-411.486816406,-59.5560684204
1635821715104701765,4523,1635821715104244947,,785.390014648,81.6812667847
1635821715108938472,4524,1635821715108289003,,-347.003112793,38.0411300659
1635821715113046229,4525,1635821715112330913,,74.5192184448,53.1278305054
1635821715116749949,4526,1635821715116275072,,156.002853394,51.4844398499
1635821715120814725,4527,1635821715120316982,,-96.4395523071,114.493888855
1635821715125063540,4528,1635821715124414920,,-24.8417606354,-47.5524673462
1635821715129173960,4529,1635821715128428936,,279.545532227,77.7572631836
1635821715132723411,4530,1635821715132244110,,-268.952331543,9.06294822693
1635821715136919532,4531,1635821715136368036,,-48.6187210083,-31.8613681793
1635821715140727065,4532,1635821715140284061,,183.527923584,24.1321277618
1635821715144466806,4533,1635821715144095897,,75.8427124023,44.2690238953
1635821715148583543,4534,1635821715148112058,,3.18711996078,-11.0026597977
1635821715152336520,4535,1635821715151987075,,279.172973633,98.6223983765
1635821715156391739,4536,1635821715156068086,,-434.671722412,21.4118003845
1635821715160078372,4537,1635821715159825086,,359.994689941,56.7051506042
1635821715164028871,4538,1635821715163783073,,-207.150756836,0.106455996633
1635821715168061381,4539,1635821715167834043,,-272.157043457,-54.9623756409
1635821715171893961,4540,1635821715171747922,,279.160369873,-54.9648933411
1635821715175858154,4541,1635821715175692081,,-109.174110413,10.1346282959
1635821715179949591,4542,1635821715179757118,,-172.765960693,-96.4175033569
1635821715183875884,4543,1635821715183727025,,130.380859375,-28.9111766815
1635821715187821226,4544,1635821715187618017,,284.323425293,82.3849182129
1635821715191816055,4545,1635821715191659927,,-172.665893555,-7.98033189774
1635821715195759089,4546,1635821715195602893,,121.050987244,38.0646896362
1635821715199798539,4547,1635821715199645996,,-132.571472168,46.1035842896
1635821715203883391,4548,1635821715203730106,,37.9519615173,27.617805481
1635821715207867444,4549,1635821715207743883,,44.7957115173,-20.2877407074
1635821715211759043,4550,1635821715211571931,,314.572814941,77.1599960327
1635821715215872577,4551,1635821715215671062,,-469.416595459,-40.9335212708
1635821715219851071,4552,1635821715219706058,,84.1884307861,2.41845798492
1635821715223744003,4553,1635821715223613023,,167.956451416,28.4193553925
1635821715227786134,4554,1635821715227643966,,-436.498382568,-67.8394622803
1635821715231822357,4555,1635821715231625080,,-256.737213135,-182.101470947
1635821715235837943,4556,1635821715235665082,,-160.098907471,-120.237922668
1635821715239820768,4557,1635821715239677906,,-127.715568542,-162.618728638
1635821715243958376,4558,1635821715243788003,,-621.518066406,-320.51361084
1635821715247873525,4559,1635821715247684955,,6.08167982101,-231.99760437
1635821715252111514,4560,1635821715251904010,,-231.165496826,-226.883270264
1635821715255804072,4561,1635821715255673885,,644.875549316,-65.8883743286
1635821715259837389,4562,1635821715259660005,,-122.675682068,-64.8803939819
1635821715263901595,4563,1635821715263722896,,-225.55368042,14.3124780655
1635821715267911563,4564,1635821715267733097,,-316.118865967,-50.1276283264
1635821715271989384,4565,1635821715271754026,,-199.232543945,-43.7410392761
1635821715276019942,4566,1635821715275719881,,29.2496891022,-166.866210938
1635821715279931745,4567,1635821715279742956,,-266.164550781,-195.563995361
1635821715283937843,4568,1635821715283699989,,-41.6473617554,-158.782730103
1635821715288022517,4569,1635821715287786006,,-382.989044189,-172.156768799
1635821715291861371,4570,1635821715291699886,,-119.778862,-156.266021729
1635821715295868681,4571,1635821715295672893,,-265.139221191,-215.143814087
1635821715299877245,4572,1635821715299731969,,-213.472213745,-204.605331421
1635821715303848834,4573,1635821715303642034,,4.29659986496,-195.416549683
1635821715307885887,4574,1635821715307641029,,-317.604797363,-182.339691162
1635821715312017071,4575,1635821715311750888,,-298.039398193,-217.99180603
1635821715316024873,4576,1635821715315808057,,-195.727615356,-204.109481812
1635821715319873535,4577,1635821715319638967,,-105.118629456,-182.438766479
1635821715324093600,4578,1635821715323831081,,-301.924041748,-243.682891846
1635821715328090081,4579,1635821715327801942,,-1.51101005077,-180.464141846
1635821715332165814,4580,1635821715331868886,,-114.090583801,-143.674377441
1635821715336167484,4581,1635821715335949897,,-126.953842163,-129.919616699
1635821715340208768,4582,1635821715339934110,,-160.106903076,-140.917282104
1635821715344092212,4583,1635821715343820095,,-224.730697632,-125.478607178
1635821715348100618,4584,1635821715347831964,,-214.613174438,-168.0990448
1635821715352067081,4585,1635821715351851940,,-232.240203857,-191.728973389
1635821715356070573,4586,1635821715355822086,,-139.717773438,-194.28175354
1635821715360042989,4587,1635821715359834909,,-43.2114715576,-170.902664185
1635821715364067862,4588,1635821715363790035,,142.321640015,-97.4921951294
1635821715368198876,4589,1635821715367935895,,171.399871826,-20.2895908356
1635821715372159767,4590,1635821715371906042,,128.433563232,51.8451652527
1635821715376019248,4591,1635821715375811100,,-178.460861206,44.0965461731
1635821715380042064,4592,1635821715379815101,,-214.635284424,9.81178569794
1635821715384106575,4593,1635821715383874893,,-171.117156982,-52.8759727478
1635821715388120455,4594,1635821715387872934,,-204.475128174,-128.050979614
1635821715392029475,4595,1635821715391784906,,-191.616912842,-192.061065674
1635821715396195971,4596,1635821715395953893,,-6.18854999542,-157.606613159
1635821715400345143,4597,1635821715399983882,,31.6626205444,-108.34702301
1635821715404114354,4598,1635821715403863906,,-55.7470817566,-85.2730102539
1635821715408099298,4599,1635821715407866001,,32.9077682495,-37.7964286804
1635821715412148444,4600,1635821715411850929,,9.96253967285,2.51945996284
1635821715416027530,4601,1635821715415750026,,-4.77032995224,2.8031039238
1635821715420237227,4602,1635821715419940948,,-34.0975112915,-10.3489217758
1635821715423974885,4603,1635821715423736095,,19.8147792816,4.76345014572
1635821715428054596,4604,1635821715427781105,,-5.19157981873,-2.85642004013
1635821715432046683,4605,1635821715431773900,,111.450721741,17.4412155151
1635821715436070293,4606,1635821715435760974,,-24.2282905579,13.5496244431
1635821715439915395,4607,1635821715439676046,,-9.55282974243,18.4585609436
1635821715443979267,4608,1635821715443737983,,114.502006531,37.3960075378
1635821715447930820,4609,1635821715447695970,,124.911987305,63.416721344
1635821715452070375,4610,1635821715451797962,,6.11897993088,42.3503723145
1635821715456096706,4611,1635821715455810070,,94.2397384644,66.0439758301
1635821715460003395,4612,1635821715459777116,,12.0744695663,70.3694381714
1635821715463980998,4613,1635821715463732004,,5.84086990356,48.6372108459
1635821715468129919,4614,1635821715467817068,,110.42666626,45.740146637
1635821715472060050,4615,1635821715471863985,,17.6924800873,48.0548477173
1635821715476018269,4616,1635821715475820064,,198.352935791,68.8774871826
1635821715479977691,4617,1635821715479800939,,42.0008201599,74.8627548218
1635821715484103484,4618,1635821715483756065,,73.4489898682,88.3843765259
1635821715488008859,4619,1635821715487812042,,160.824386597,98.4639205933
1635821715492057584,4620,1635821715491816043,,181.643280029,131.254089355
1635821715496186627,4621,1635821715495939016,,165.511642456,124.685829163
1635821715500108011,4622,1635821715499901056,,163.375442505,148.960754395
1635821715504134959,4623,1635821715503789901,,170.539047241,168.378768921
1635821715508207755,4624,1635821715507894992,,22.3868408203,140.691253662
1635821715512059754,4625,1635821715511817932,,100.511367798,124.464866638
1635821715516041940,4626,1635821715515805006,,44.4687004089,100.256278992
1635821715519995504,4627,1635821715519845008,,42.3266983032,76.0465316772
1635821715523992842,4628,1635821715523747920,,171.026138306,76.143951416
1635821715528186531,4629,1635821715527923107,,-144.760009766,42.7145805359
1635821715532180794,4630,1635821715531924009,,13.1720304489,25.246711731
1635821715536092110,4631,1635821715535881042,,-40.2574310303,8.30148601532
1635821715540180485,4632,1635821715539894104,,-127.010261536,-25.5659065247
1635821715544815152,4633,1635821715544333934,,-68.7864074707,-73.5284194946
1635821715548952742,4634,1635821715548269033,,132.144073486,-18.1475982666
1635821715552860375,4635,1635821715552320957,,-31.7380104065,-27.1296062469
1635821715556740286,4636,1635821715556272983,,-36.6900405884,-26.4161281586
1635821715560774899,4637,1635821715560271024,,-100.549240112,-21.1239242554
1635821715564916909,4638,1635821715564282894,,-102.24659729,-27.8159618378
1635821715568949778,4639,1635821715568324089,,-157.403945923,-85.7255630493
1635821715572894262,4640,1635821715572391033,,-283.923248291,-136.162612915
1635821715576820711,4641,1635821715576144933,,-216.601364136,-172.144882202
1635821715580319519,4642,1635821715579916000,,-74.1965103149,-166.874328613
1635821715584261307,4643,1635821715583884000,,-113.886077881,-169.202224731
1635821715588162446,4644,1635821715587930917,,-24.7348804474,-142.668411255
1635821715592142387,4645,1635821715591864109,,97.1475830078,-66.4542541504
1635821715595893679,4646,1635821715595688104,,146.286773682,6.12337779999
1635821715599870998,4647,1635821715599668979,,-58.5800895691,9.24666213989
1635821715603852310,4648,1635821715603629112,,6.96946001053,33.4177703857
1635821715607928012,4649,1635821715607748031,,-99.7106170654,18.4226226807
1635821715611849851,4650,1635821715611727952,,-360.610137939,-73.1289215088
1635821715615849479,4651,1635821715615673065,,-134.571578979,-129.300598145
1635821715620823292,4652,1635821715620330095,,6.97870016098,-116.188835144
1635821715624907504,4653,1635821715624402046,,-80.2563705444,-133.634002686
1635821715629115658,4654,1635821715628458976,,-38.8717498779,-121.46622467
1635821715632921463,4655,1635821715632359027,,-13.3844404221,-52.0210876465
1635821715636940483,4656,1635821715636400938,,-62.5199394226,-37.6107597351
1635821715640864539,4657,1635821715640265941,,-15.2393102646,-42.0543632507
1635821715644851427,4658,1635821715644428014,,6.41507005692,-24.7200737
1635821715648885837,4659,1635821715648241996,,56.8434791565,-5.5770277977
1635821715652950377,4660,1635821715652307033,,56.5062484741,8.40110969543
1635821715656400960,4661,1635821715656039953,,-22.7168006897,16.361738205
1635821715660286126,4662,1635821715659933090,,61.1075286865,31.631105423
1635821715664113012,4663,1635821715663836956,,71.3907699585,44.626247406
1635821715667965102,4664,1635821715667728900,,100.592376709,53.3760261536
1635821715671992270,4665,1635821715671821117,,47.0405197144,51.4828796387
1635821715675933330,4666,1635821715675750017,,299.29498291,115.885238647
1635821715679871161,4667,1635821715679656028,,310.726165771,165.808959961
1635821715683880427,4668,1635821715683733940,,87.2750701904,168.985824585
1635821715687957773,4669,1635821715687813997,,86.0772323608,166.082794189
1635821715691776061,4670,1635821715691642045,,74.8423080444,171.643157959
1635821715695731362,4671,1635821715695590972,,-226.821105957,66.4199371338
1635821715699772336,4672,1635821715699564933,,144.842895508,33.2432785034
1635821715703768331,4673,1635821715703589916,,343.504608154,84.4891891479
1635821715707708297,4674,1635821715707566022,,255.626953125,118.399131775
1635821715711754340,4675,1635821715711615085,,-62.2613182068,90.9784011841
1635821715715733628,4676,1635821715715554952,,64.063079834,149.15524292
1635821715719926095,4677,1635821715719755887,,95.931022644,139.37286377
1635821715724017081,4678,1635821715723805904,,519.355895996,174.543136597
1635821715727878922,4679,1635821715727741956,,612.898376465,245.997406006
1635821715731706689,4680,1635821715731570005,,422.330047607,342.915679932
1635821715735740963,4681,1635821715735537052,,87.3193588257,347.566955566
1635821715739995036,4682,1635821715739732980,,107.747306824,349.930206299
1635821715743824367,4683,1635821715743704080,,568.23046875,359.705108643
1635821715747816402,4684,1635821715747668981,,300.562347412,297.237915039
1635821715751731433,4685,1635821715751579046,,457.051269531,304.182159424
1635821715755848844,4686,1635821715755673885,,-26.423500061,281.43359375
1635821715759857590,4687,1635821715759645938,,402.159729004,340.316070557
1635821715763825716,4688,1635821715763653039,,182.101715088,263.090301514
1635821715768026241,4689,1635821715767801046,,80.6411514282,219.106079102
1635821715771877151,4690,1635821715771596908,,688.249450684,265.345703125
1635821715775790047,4691,1635821715775605916,,-283.935546875,213.843292236
1635821715779745626,4692,1635821715779592037,,216.80229187,176.77180481
1635821715783999839,4693,1635821715783750057,,-3.29484009743,139.692489624
1635821715787783630,4694,1635821715787609100,,186.108306885,160.785934448
1635821715791922287,4695,1635821715791711091,,-512.458374023,-79.3556365967
1635821715795890259,4696,1635821715795684099,,-39.5670089722,-30.4819259644
1635821715799803718,4697,1635821715799608945,,148.948486328,-44.0526847839
1635821715803862950,4698,1635821715803663015,,103.870941162,-22.6195297241
1635821715807997258,4699,1635821715807744979,,136.649887085,-32.51121521
1635821715811969224,4700,1635821715811733961,,285.285858154,127.037635803
1635821715816108153,4701,1635821715815825939,,-173.070327759,100.336975098
1635821715820041056,4702,1635821715819792985,,150.817474365,100.710769653
1635821715823991293,4703,1635821715823776960,,-127.385353088,54.4595108032
1635821715828053684,4704,1635821715827801942,,-135.031646729,0.12320599705
1635821715832027700,4705,1635821715831777095,,173.502761841,-22.2334156036
1635821715835974628,4706,1635821715835763931,,49.4627914429,22.2732086182
1635821715840164282,4707,1635821715839823007,,-329.409912109,-73.7722702026
1635821715843983311,4708,1635821715843750000,,284.517974854,8.60839557648
1635821715848215915,4709,1635821715847915887,,-149.163879395,5.7819480896
1635821715852086057,4710,1635821715851855039,,156.35345459,2.35208797455
1635821715856082051,4711,1635821715855864048,,-8.30628967285,-9.20172786713
1635821715860088712,4712,1635821715859797954,,152.977706909,87.2757949829
1635821715864120894,4713,1635821715863802909,,-198.853652954,-9.39853191376
1635821715868194650,4714,1635821715867851018,,-94.5873718262,1.51677000523
1635821715872047255,4715,1635821715871768951,,233.745727539,16.995223999
1635821715875970752,4716,1635821715875721931,,14.950750351,21.6466312408
1635821715880175120,4717,1635821715879908084,,-310.284851074,-71.0058822632
1635821715884241588,4718,1635821715883929014,,285.630493164,25.8909492493
1635821715888175241,4719,1635821715887939929,,-53.9776992798,34.0128822327
1635821715892052664,4720,1635821715891801118,,134.544052124,14.1725482941
1635821715895951961,4721,1635821715895740032,,-65.931892395,-2.00397992134
1635821715900138666,4722,1635821715899852991,,-379.167419434,-15.7804937363
1635821715903959863,4723,1635821715903745889,,336.176239014,-5.67134380341
1635821715907946949,4724,1635821715907708883,,-72.1676712036,-9.30933761597
1635821715912031901,4725,1635821715911767959,,-48.5824813843,-45.9346427917
1635821715916210460,4726,1635821715915934085,,-55.2311592102,-43.7944984436
1635821715920086805,4727,1635821715919874906,,90.3365097046,50.1062889099
1635821715924078759,4728,1635821715923847913,,-70.5762634277,-31.2442111969
1635821715928243871,4729,1635821715927828073,,-20.5016899109,-20.9110164642
1635821715932100044,4730,1635821715931866884,,-86.2630233765,-28.4471244812
1635821715936103977,4731,1635821715935906887,,-42.8960113525,-25.9800949097
1635821715939983290,4732,1635821715939770936,,-9.10960960388,-45.8693161011
1635821715944019393,4733,1635821715943773984,,3.14759993553,-31.124546051
1635821715948186935,4734,1635821715947900056,,-344.152984619,-95.8548049927
1635821715952038172,4735,1635821715951811075,,483.608062744,18.1194095612
1635821715956120006,4736,1635821715955879926,,-126.423881531,1.41383600235
1635821715960044662,4737,1635821715959814071,,68.1215362549,16.8600654602
1635821715964066931,4738,1635821715963845014,,48.1773109436,25.8660087585
1635821715968044130,4739,1635821715967776060,,129.125946045,120.52179718
1635821715972174335,4740,1635821715971909999,,-243.133682251,-24.8265514374
1635821715976267304,4741,1635821715975956916,,283.400909424,57.1384086609
1635821715980085569,4742,1635821715979857921,,-16.0215091705,40.3097991943
1635821715984075684,4743,1635821715983761072,,-156.053421021,-0.536347985268
1635821715988067772,4744,1635821715987792968,,-66.9163970947,-39.7448196411
1635821715992011167,4745,1635821715991753101,,166.989364624,42.2797889709
1635821715996019107,4746,1635821715995760917,,-68.5161132812,-28.1036167145
1635821715999995625,4747,1635821715999789953,,-33.8294410706,-31.6652011871
1635821716003997736,4748,1635821716003719091,,151.636306763,29.8727436066
1635821716008217220,4749,1635821716007960081,,-179.745773315,7.30686807632
1635821716012120347,4750,1635821716011910915,,294.01385498,32.7117652893
1635821716016020972,4751,1635821716015731096,,69.8134536743,60.3776779175
1635821716019974955,4752,1635821716019767045,,-233.303207397,20.482925415
1635821716024901359,4753,1635821716024415016,,-441.310913086,-98.1065216064
1635821716029068119,4754,1635821716028472900,,617.218200684,61.286277771
1635821716032868829,4755,1635821716032355070,,-246.176773071,-46.7518463135
1635821716037063583,4756,1635821716036490917,,5.34352016449,-59.6458358765
1635821716041076074,4757,1635821716040340900,,315.923461914,50.1994972229
1635821716044887584,4758,1635821716044398069,,-236.889312744,91.0838165283
1635821716049100320,4759,1635821716048513889,,50.0750808716,-22.3448066711
1635821716052930006,4760,1635821716052234888,,215.856018066,70.0617523193
1635821716056974620,4761,1635821716056376934,,-321.338775635,4.72529220581
1635821716061106196,4762,1635821716060374975,,71.6100692749,-44.137386322
1635821716064503874,4763,1635821716064079999,,462.048187256,95.6501159668
1635821716068640150,4764,1635821716068130016,,-399.010742188,5.83295583725
1635821716072389757,4765,1635821716071962118,,304.871856689,23.6361236572
1635821716076497366,4766,1635821716076122045,,-368.467956543,14.2102861404
1635821716080426141,4767,1635821716080099105,,153.103027344,30.5088787079
1635821716084345790,4768,1635821716084014892,,135.604934692,-34.7797775269
1635821716088576803,4769,1635821716088144063,,-156.690032959,13.6843643188
1635821716092293863,4770,1635821716091975927,,-47.9923210144,-56.8884735107
1635821716096250133,4771,1635821716095959901,,30.0453701019,22.8141956329
1635821716099944025,4772,1635821716099716901,,216.209747314,35.4355392456
1635821716104187517,4773,1635821716103938102,,-495.285583496,-90.7425689697
1635821716107960739,4774,1635821716107718944,,635.916564941,67.778755188
1635821716111935056,4775,1635821716111665010,,-365.528594971,4.27149820328
1635821716116052571,4776,1635821716115820884,,-215.646560669,-44.8668861389
1635821716119949774,4777,1635821716119733095,,244.260894775,-39.2566566467
1635821716123840640,4778,1635821716123625040,,-7.88809013367,58.2228431702
1635821716128075416,4779,1635821716127865076,,-201.719985962,-109.304466248
1635821716132022457,4780,1635821716131808042,,235.812301636,10.9637117386
1635821716136074209,4781,1635821716135843038,,-8.0297498703,52.4870758057
1635821716140133048,4782,1635821716139782905,,165.868545532,36.8086051941
1635821716145054375,4783,1635821716144371032,,-488.107666016,-59.2353096008
1635821716148950788,4784,1635821716148344993,,673.584899902,115.825660706
1635821716152970143,4785,1635821716152410030,,-17.1708202362,65.2290420532
1635821716156907796,4786,1635821716156393051,,-242.052474976,18.424495697
1635821716160852890,4787,1635821716160212993,,131.546478271,11.560084343
1635821716164801945,4788,1635821716164129972,,-45.4687194824,100.087875366
1635821716168813627,4789,1635821716168245077,,-49.4276618958,-44.5146369934
1635821716172921711,4790,1635821716172333002,,7.36315011978,-39.6078453064
1635821716176841369,4791,1635821716176322937,,43.6347999573,17.5296096802
1635821716180729596,4792,1635821716180229902,,268.801971436,44.9807090759
1635821716184661229,4793,1635821716184214115,,-144.294494629,25.2155532837
1635821716188447088,4794,1635821716188055038,,199.379135132,74.9769134521
1635821716192466203,4795,1635821716192074060,,-249.04069519,23.6961460114
1635821716196258554,4796,1635821716196012020,,1.2950899601,15.2282037735
1635821716200273043,4797,1635821716199984073,,71.6505966187,-24.2020721436
1635821716204201312,4798,1635821716203933000,,-73.2604064941,-9.99525356293
1635821716208033553,4799,1635821716207763910,,168.001876831,-16.2707080841
1635821716212115292,4800,1635821716211843967,,-495.04208374,-65.4709854126
1635821716216043440,4801,1635821716215734004,,302.336395264,-5.26272392273
