%time,field.header.seq,field.header.stamp,field.header.frame_id,field.X,field.Y,field.Z,field.A,field.B,field.C
1635821762507101386,395706,0,,1131.62109375,-1902.09594727,1227.29992676,-90.0740966797,-0.563499987125,178.158996582
1635821762511064746,395707,0,,1131.62097168,-1901.99511719,1227.29760742,-90.0740966797,-0.563399970531,178.158996582
1635821762515111737,395708,0,,1131.62145996,-1901.89575195,1227.29663086,-90.0740966797,-0.563399970531,178.158996582
1635821762519163070,395709,0,,1131.62182617,-1901.79882812,1227.29699707,-90.0739974976,-0.563499987125,178.158996582
1635821762523102796,395710,0,,1131.62121582,-1901.70178223,1227.29455566,-90.0739974976,-0.563399970531,178.158996582
1635821762527049237,395711,0,,1131.62109375,-1901.60473633,1227.29162598,-90.0739974976,-0.563300013542,178.158996582
1635821762531162371,395712,0,,1131.62158203,-1901.50964355,1227.29040527,-90.0739974976,-0.563300013542,178.158996582
1635821762535156294,395713,0,,1131.62158203,-1901.41723633,1227.28649902,-90.0738983154,-0.563199996948,178.158996582
1635821762539040933,395714,0,,1131.62207031,-1901.32763672,1227.28015137,-90.0738983154,-0.563000023365,178.158996582
1635821762543085022,395715,0,,1131.62194824,-1901.2401123,1227.27807617,-90.0738983154,-0.563000023365,178.158996582
1635821762546954109,395716,0,,1131.6217041,-1901.15563965,1227.27880859,-90.0738983154,-0.563099980354,178.158905029
1635821762550989041,395717,0,,1131.62194824,-1901.07446289,1227.28039551,-90.0737991333,-0.563300013542,178.158905029
1635821762555045353,395718,0,,1131.62145996,-1900.99511719,1227.28137207,-90.0737991333,-0.563300013542,178.158905029
1635821762559004339,395719,0,,1131.62097168,-1900.91943359,1227.28259277,-90.0737991333,-0.563499987125,178.158798218
1635821762562998027,395720,0,,1131.62036133,-1900.84643555,1227.28161621,-90.0737991333,-0.563499987125,178.158798218
1635821762567157355,395721,0,,1131.62060547,-1900.77856445,1227.28356934,-90.0736999512,-0.563600003719,178.158798218
1635821762571038136,395722,0,,1131.6192627,-1900.71496582,1227.28808594,-90.0736999512,-0.563799977303,178.158798218
1635821762575025648,395723,0,,1131.61901855,-1900.65551758,1227.29296875,-90.0736999512,-0.564100027084,178.158706665
1635821762579039351,395724,0,,1131.61914062,-1900.59863281,1227.29699707,-90.073600769,-0.564300000668,178.158706665
1635821762583029447,395725,0,,1131.61816406,-1900.54455566,1227.30078125,-90.0736999512,-0.564400017262,178.158706665
