%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1620834190755197791,674,1620834190754061347,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358517803136,-0.887213533562,2.09183939932,0.383093330548,-1.22920544233,-0.133655690962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834190842277063,675,1620834190841764959,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358658162515,-0.887196499149,2.091736198,0.38325904956,-1.22917400895,-0.133714107132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834190924435494,676,1620834190923636513,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358800703555,-0.887177457607,2.09165191605,0.383441069948,-1.22913925944,-0.133790587459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191008087676,677,1620834191007232074,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358947311212,-0.887153686222,2.09156229339,0.383625952676,-1.22908771987,-0.133891991089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191096462657,678,1620834191095490960,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359092382979,-0.887128728014,2.09147228676,0.38381071323,-1.22902181624,-0.134024583752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191175026811,679,1620834191174076842,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359233807008,-0.887102286276,2.09137400727,0.383985420688,-1.22896296374,-0.134126860046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191264606325,680,1620834191263554681,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359380135413,-0.887069997684,2.09128518747,0.384141086604,-1.22889770588,-0.134239241797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191342804815,681,1620834191342035441,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359524945381,-0.887041234658,2.09120809627,0.384301971055,-1.228838993,-0.13434628284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191428491528,682,1620834191427530163,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359663332537,-0.887012733432,2.09112234825,0.384485457519,-1.22878584772,-0.13444875112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191511998775,683,1620834191511251500,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359808317038,-0.886990759736,2.09102714054,0.384640948902,-1.22874018991,-0.134532492018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191592635316,684,1620834191592102710,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359956146426,-0.886971788007,2.09092301419,0.384824644806,-1.22870050112,-0.134615918756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191693589461,685,1620834191692645467,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360099158705,-0.886948487862,2.09082646258,0.385007206246,-1.22864936298,-0.134722104588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191786532725,686,1620834191786089314,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360269904266,-0.886920998926,2.09072846234,0.385163971719,-1.22859663658,-0.134832601383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191889559643,687,1620834191888667960,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360429619345,-0.886885114957,2.09062206707,0.385353514476,-1.22854523663,-0.134931247392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834191978874478,688,1620834191977922899,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36059879411,-0.886852756552,2.09052380503,0.385527227096,-1.22850249352,-0.135017169951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192080381286,689,1620834192079589007,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36075416332,-0.886827449278,2.0904107426,0.385736980766,-1.22845189643,-0.135101434447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192165495285,690,1620834192164687284,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360923006472,-0.886805807196,2.09032153883,0.385916069,-1.22840875189,-0.135179153959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192252722378,691,1620834192252156946,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361064325781,-0.886781983451,2.09023750122,0.386068348978,-1.22836546772,-0.135266001543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192339137925,692,1620834192338043253,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361229067409,-0.886752208134,2.09013471878,0.38623555152,-1.2283182042,-0.135353128379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192425764450,693,1620834192424674056,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361375011841,-0.886726656514,2.09003511284,0.386399647376,-1.22827359359,-0.135437183436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192512522676,694,1620834192511627304,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361517168909,-0.886700424215,2.08993271437,0.386569520272,-1.2282272551,-0.135524781511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192588741105,695,1620834192588083571,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361657772633,-0.886675378741,2.08985974216,0.386735605804,-1.22818796774,-0.135599289617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192670372798,696,1620834192669774143,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361781219771,-0.886655202734,2.08977903813,0.386880206332,-1.22814737138,-0.135677061488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192758574507,697,1620834192758024132,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36195015019,-0.88662851665,2.08967211926,0.387057112905,-1.22809569218,-0.135768028049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192849208961,698,1620834192848649895,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362091469499,-0.886604535826,2.08956958117,0.387201416728,-1.22804629936,-0.135859116782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834192926799256,699,1620834192925973091,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362235389349,-0.886579437992,2.08948303029,0.38736177758,-1.22800289302,-0.135930832361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193012041897,700,1620834193011222933,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362382084273,-0.886549016903,2.08939901014,0.38751836852,-1.22796187778,-0.13600249558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193104040124,701,1620834193103119741,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362522496011,-0.886512068282,2.08930593173,0.387714211916,-1.22791487607,-0.136089308257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193178830337,702,1620834193178054330,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362663850227,-0.886488157272,2.08922444231,0.387863838992,-1.22788051053,-0.136156608153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193270572145,703,1620834193269779569,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36280953286,-0.886464857126,2.08912577885,0.388019033669,-1.22784242745,-0.136234100772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193349565204,704,1620834193348632771,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362955163133,-0.886446025024,2.08903123436,0.388167473922,-1.22780275612,-0.136319761532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193432689468,705,1620834193431705161,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363096744242,-0.886425185792,2.08893855738,0.388319945886,-1.22776306733,-0.136393588959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193517434545,706,1620834193516657726,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36324022776,-0.886398482255,2.08885692833,0.388485525272,-1.22772018459,-0.136467957439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193598511693,707,1620834193598023730,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363387795348,-0.88636924799,2.08875932952,0.388658941186,-1.22767904718,-0.136537700795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193684711391,708,1620834193683649844,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363525990518,-0.886342090667,2.08866450578,0.388828814082,-1.22764110372,-0.136605663917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193767502238,709,1620834193766039651,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363668653731,-0.886319593373,2.08856889664,0.388989593813,-1.22760141493,-0.13667692571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193856409543,710,1620834193855511856,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363815069402,-0.886296013974,2.08848981578,0.389125223349,-1.22756186577,-0.136756844336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834193935092885,711,1620834193933645419,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363959181238,-0.886271788804,2.08840099597,0.389271726287,-1.22752219444,-0.136836850229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194021523751,712,1620834194020590486,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.364102018984,-0.88624934387,2.08830858079,0.389432174405,-1.22748210423,-0.13691615799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194108526115,713,1620834194107433016,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.364247108205,-0.886224909261,2.08820471624,0.389619867113,-1.22743976254,-0.136992324159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194186835007,714,1620834194185911212,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.364391272401,-0.886197804297,2.08811151566,0.389777452891,-1.22740007375,-0.137064720416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194284107653,715,1620834194283179877,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.364530532222,-0.886168378046,2.08802747806,0.389953888225,-1.22735094273,-0.137165425914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194364909770,716,1620834194364032036,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.364694017213,-0.886136560694,2.08792268849,0.390111596176,-1.22730500567,-0.137244210077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194440104052,717,1620834194439182594,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.364821146996,-0.886113714334,2.0878503795,0.390237259882,-1.22726505508,-0.137308734899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194524194091,718,1620834194523637390,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.364963897476,-0.88609121704,2.08774611353,0.390394007902,-1.22721937981,-0.137387937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194606511747,719,1620834194605718434,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.365105775291,-0.886067183856,2.0876561069,0.390577337287,-1.2271761131,-0.137472970382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194699811875,720,1620834194699095597,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.365250637618,-0.886040689758,2.08757248817,0.390742881767,-1.22712804673,-0.137561545841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194773108242,721,1620834194772052525,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.365394295669,-0.886007458689,2.08748632127,0.390904516709,-1.22708050397,-0.137630730693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194849592796,722,1620834194848642803,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.365512925698,-0.885982168868,2.087407764,0.391039866992,-1.22704521341,-0.137692079016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834194927742135,723,1620834194927135464,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.365657316787,-0.885956669608,2.08730590658,0.391180243824,-1.22701058608,-0.137770042874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195002588951,724,1620834195002011633,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.365782805961,-0.885939547928,2.08722614504,0.391306972181,-1.2269778437,-0.137835614894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195100075580,725,1620834195099204783,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.365926097492,-0.885917783672,2.0871324034,0.39148417546,-1.22693349488,-0.137930421179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195182585971,726,1620834195181986645,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36608680741,-0.885891952799,2.08703438571,0.391680647174,-1.22689181642,-0.138003567928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195273413053,727,1620834195272660213,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.366235649088,-0.885865319075,2.08693745013,0.391843748192,-1.22684999833,-0.138073730164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195348873944,728,1620834195348051637,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.366377596716,-0.88584048304,2.08684250421,0.392005103882,-1.22681191525,-0.138144433452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195434618665,729,1620834195433765615,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.366516786724,-0.885814844153,2.08674623185,0.392144485876,-1.22677517607,-0.138223584133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195524009393,730,1620834195523467779,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36665988627,-0.885787547203,2.08665994277,0.392304707101,-1.22673388158,-0.138303258413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195603676279,731,1620834195603228223,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.366806197221,-0.885761053105,2.08658112371,0.392469448729,-1.22669647917,-0.138376213176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195692630874,732,1620834195691651885,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.366948144849,-0.885735955271,2.08648977317,0.392637035244,-1.22665412003,-0.138459570101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195770881232,733,1620834195770040089,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.367091890166,-0.885711450848,2.08638737471,0.392798914532,-1.22661724122,-0.138532786663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195858804788,734,1620834195857767534,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.367236525601,-0.885690018205,2.08628817019,0.392959798982,-1.22657636561,-0.138614293539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834195938765175,735,1620834195938028461,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.367378647762,-0.885661324992,2.08620561612,0.393109705312,-1.22653508857,-0.138689918656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196022930524,736,1620834196022010825,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.367516493867,-0.885633958229,2.08610920413,0.393244793796,-1.22648915151,-0.13878100739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196112238303,737,1620834196111422186,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.367664061455,-0.885602123424,2.08601240817,0.393417843191,-1.22644054409,-0.138877419378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196192113072,738,1620834196191225345,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.367808086025,-0.88558095258,2.08591400651,0.393576057288,-1.22640153598,-0.13895344592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196278299010,739,1620834196277611812,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.367950766691,-0.885557512808,2.08583024815,0.393740083331,-1.22635799001,-0.139026749748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196358386603,740,1620834196357928935,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36809250488,-0.885533758877,2.0857408873,0.393914145017,-1.22630725329,-0.139098552594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196444640264,741,1620834196443628455,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.368239217257,-0.885505449636,2.08565620392,0.39406677406,-1.22625798265,-0.139176062666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196526976387,742,1620834196526010463,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.368379087943,-0.885477367289,2.08556139764,0.394205998975,-1.22621604239,-0.139261322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196612002521,743,1620834196611193573,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.368519883654,-0.885445933909,2.08545926097,0.394372014693,-1.22617729608,-0.139335603213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196700457813,744,1620834196699608531,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.368664082756,-0.885419300185,2.08536632219,0.394557141767,-1.22613933517,-0.139415486933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196778897861,745,1620834196777944045,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.368810027188,-0.885395808053,2.08527497165,0.394710905274,-1.22610179313,-0.13947796972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196870707785,746,1620834196869649781,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.368949304463,-0.885373555105,2.08519161473,0.394879538987,-1.22605212106,-0.139563490853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834196947880445,747,1620834196947189724,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.369095981933,-0.88534999316,2.08509335269,0.395038538481,-1.22601136763,-0.13963333893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197032504926,748,1620834197031644921,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.369239098932,-0.885326623201,2.08499201888,0.395168757497,-1.22597356379,-0.139708440448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197116362377,749,1620834197115563748,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.369379440857,-0.885300652702,2.08490213442,0.395325330984,-1.22593588214,-0.139789231739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197200203523,750,1620834197199189247,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.369518630865,-0.885271366077,2.08481464106,0.395500055895,-1.2258948669,-0.139869377258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197291698468,751,1620834197291108431,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.369665500321,-0.885239077486,2.08473182519,0.395668968861,-1.22585331061,-0.139955003111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197367834155,752,1620834197367168129,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.369809577251,-0.885215567901,2.08462583134,0.395837742199,-1.22581257462,-0.140024886094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197453213155,753,1620834197452604190,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.369951716865,-0.885192267755,2.08453620869,0.395995973749,-1.22578073982,-0.140095432303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197536054514,754,1620834197535627794,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.370095270196,-0.885169299222,2.08443648057,0.396138392616,-1.22573865993,-0.140173116908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197620182453,755,1620834197619186855,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.370239451846,-0.885143660336,2.0843504533,0.396291492898,-1.22570031505,-0.14025179635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197708277827,756,1620834197707432485,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.370377926269,-0.885116241213,2.08425685129,0.396473618006,-1.22565731013,-0.140344368614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197789172166,757,1620834197788554785,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.370520502215,-0.885085872484,2.08416124215,0.39662434464,-1.22561376417,-0.140430849678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197877100238,758,1620834197876602273,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.370666551367,-0.885060373224,2.08406083336,0.396793292511,-1.22556903138,-0.140506579514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834197954817338,759,1620834197953975895,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.370810296684,-0.885031680011,2.08397189138,0.396960111081,-1.22552442076,-0.140578085654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834198041555719,760,1620834198040637171,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.370947950802,-0.885006372737,2.08389146661,0.397095356645,-1.22547221797,-0.140659854329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834198123640568,761,1620834198123134864,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.37110304076,-0.884976754499,2.08380210575,0.397241702503,-1.2254302777,-0.140741657911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834198207865544,762,1620834198207197509,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.371237291486,-0.884952250077,2.08370091156,0.397403162912,-1.22538460244,-0.140824473784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834198296365705,763,1620834198295460451,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.371377912664,-0.884926750816,2.08359865272,0.397566141757,-1.22534611793,-0.140903240494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834198374745442,764,1620834198373973004,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.371518795641,-0.884900989757,2.08350569648,0.397736555706,-1.22530457909,-0.140974083408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834198470484498,765,1620834198469732103,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.371665665097,-0.884875752296,2.08341834275,0.397904665819,-1.22526155673,-0.141054054394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620834198554120279,766,1620834198553643003,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.371827352399,-0.884851247873,2.08330690348,0.398064188913,-1.22521362998,-0.141141687376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
