time,stamp,speed,vx,vy,vz
1.6200461083011E+018,1.62004610819924E+018,0,0,0,0
1.62004610840272E+018,1.62004610830119E+018,0,0,0,0
1.62004610845504E+018,1.62004610840278E+018,0,0,0,0
1.620046108559E+018,1.62004610845478E+018,0,0,0,0
1.62004610866122E+018,1.6200461085587E+018,0,0,0,0
1.62004610871295E+018,1.62004610866091E+018,0,0,1E-05,0
1.62004610881569E+018,1.6200461087131E+018,0,0,0,0
1.62004610891741E+018,1.62004610881537E+018,0,1E-05,0,0
1.62004610896962E+018,1.62004610891759E+018,0,0,0,0
1.62004610907182E+018,1.62004610896978E+018,0,0,0,0
1.62004610917437E+018,1.62004610907198E+018,0,0,0,0
1.62004610922628E+018,1.62004610917397E+018,0,0,0,0
1.62004610932904E+018,1.62004610922661E+018,0,0,0,0
1.62004610943167E+018,1.62004610932875E+018,0,0,0,0
1.62004610948239E+018,1.62004610943099E+018,0,0,0,0
1.62004610958479E+018,1.6200461094825E+018,0,0,0,0
1.62004610968625E+018,1.62004610958452E+018,0,0,0,0
1.62004610978887E+018,1.62004610968639E+018,0,0,-1E-05,0
1.62004610983991E+018,1.62004610978855E+018,0,0,0,0
1.6200461099414E+018,1.62004610983998E+018,0,0,0,0
1.62004611004293E+018,1.62004610994152E+018,0,0,0,0
1.62004611009486E+018,1.62004611004294E+018,0,0,0,0
1.6200461101975E+018,1.62004611009497E+018,0,0,0,0
1.62004611030054E+018,1.6200461101972E+018,0,0,0,0
1.62004611035269E+018,1.62004611030069E+018,0,0,0,0
1.62004611045431E+018,1.62004611035281E+018,0,0,0,0
1.6200461105565E+018,1.62004611045443E+018,0,-1E-05,0,0
1.62004611060886E+018,1.62004611055664E+018,0,0,0,0
1.62004611071089E+018,1.62004611060888E+018,0,0,0,0
1.62004611076232E+018,1.62004611071099E+018,0,0,0,0
1.6200461108647E+018,1.6200461107624E+018,0,0,-1E-05,0
1.62004611096683E+018,1.62004611086477E+018,0,0,0,0
1.62004611101898E+018,1.62004611096712E+018,0,0,1E-05,0
1.62004611112103E+018,1.62004611101909E+018,0,0,0,0
1.6200461112231E+018,1.62004611112072E+018,0,0,0,0
1.6200461113252E+018,1.6200461112228E+018,0,0,0,0
1.62004611137729E+018,1.6200461113249E+018,0,0,0,0
1.62004611147897E+018,1.62004611137698E+018,0,0,0,0
1.62004611153112E+018,1.62004611147907E+018,0,0,0,0
1.62004611163421E+018,1.62004611153121E+018,0,1E-05,1E-05,1E-05
1.6200461117369E+018,1.62004611163436E+018,0,0,0,0
1.62004611183906E+018,1.62004611173697E+018,0,0,0,0
1.62004611194151E+018,1.62004611183917E+018,0,0,0,0
1.6200461119934E+018,1.62004611194124E+018,0,0,0,0
1.62004611209611E+018,1.62004611199359E+018,0,0,0,0
1.6200461121484E+018,1.62004611209639E+018,0,0,0,0
1.620046112251E+018,1.62004611214852E+018,0,0,-1E-05,0
1.62004611235283E+018,1.62004611225064E+018,0,0,0,0
1.62004611240518E+018,1.62004611235283E+018,0,0,1E-05,0
1.6200461125074E+018,1.62004611240489E+018,0,1E-05,0,1E-05
1.62004611260956E+018,1.62004611250709E+018,0,0,0,0
1.62004611266137E+018,1.62004611260923E+018,0,0,1E-05,0
1.6200461127636E+018,1.6200461126611E+018,0,-1E-05,-1E-05,0
1.62004611286794E+018,1.62004611276511E+018,0,0,0,0
1.62004611297051E+018,1.62004611286754E+018,0,0,0,0
1.62004611302261E+018,1.62004611297021E+018,0,0,0,0
1.62004611312374E+018,1.62004611302233E+018,0,0,1E-05,0
1.62004611322648E+018,1.62004611312388E+018,0,0,0,0
1.62004611327869E+018,1.62004611322616E+018,0,0,-1E-05,0
1.62004611338074E+018,1.62004611327834E+018,0,1E-05,0,0
1.62004611348288E+018,1.62004611338047E+018,0,0,0,0
1.62004611358458E+018,1.62004611348254E+018,0,0,0,0
1.62004611363763E+018,1.62004611358463E+018,0,0,0,0
1.62004611373956E+018,1.62004611363737E+018,0,0,0,0
1.62004611384109E+018,1.62004611373966E+018,0,0,0,0
1.62004611389324E+018,1.62004611384126E+018,0,0,0,0
1.62004611399577E+018,1.62004611389334E+018,0,0,0,0
1.62004611409769E+018,1.62004611399558E+018,0,0,0,0
1.62004611414961E+018,1.62004611409767E+018,0,0,0,0
1.62004611425176E+018,1.62004611414967E+018,0,0,1E-05,0
1.62004611435413E+018,1.62004611425186E+018,0,0,0,0
1.62004611440639E+018,1.62004611435385E+018,0,0,0,0
1.62004611450825E+018,1.62004611440608E+018,0,0,0,0
1.62004611461088E+018,1.62004611450841E+018,0,0,0,0
1.6200461146627E+018,1.62004611461054E+018,0,0,0,0
1.62004611476421E+018,1.62004611466283E+018,0,0,0,0
1.62004611486605E+018,1.62004611476426E+018,0,-1E-05,0,0
1.62004611491779E+018,1.62004611486622E+018,0,0,0,0
1.62004611501899E+018,1.62004611491755E+018,0,0,1E-05,0
1.6200461151201E+018,1.62004611501878E+018,0,0,0,0
1.62004611517165E+018,1.62004611512009E+018,0,0,0,0
1.62004611527414E+018,1.62004611517173E+018,0,0,0,0
1.62004611537598E+018,1.62004611527388E+018,0,0,0,0
1.62004611547839E+018,1.62004611537609E+018,0,0,0,0
1.62004611553063E+018,1.6200461154785E+018,0,0,0,0
1.62004611563291E+018,1.62004611553079E+018,0,0,0,0
1.62004611568462E+018,1.62004611563262E+018,0,0,-1E-05,0
1.62004611578668E+018,1.62004611568472E+018,0,1E-05,1E-05,0
1.62004611588828E+018,1.62004611578685E+018,0,-1E-05,0,0
1.6200461159401E+018,1.62004611588807E+018,0,0,0,0
1.62004611604172E+018,1.62004611594009E+018,0,0,0,0
1.62004611614311E+018,1.62004611604173E+018,0,0,0,0
1.62004611624511E+018,1.62004611614324E+018,0,0,0,0
1.62004611629694E+018,1.62004611624518E+018,0,0,0,0
1.62004611639843E+018,1.6200461162971E+018,0,0,0,0
1.62004611650027E+018,1.62004611639849E+018,0,0,0,0
1.62004611655189E+018,1.62004611650047E+018,0,0,0,0
1.6200461166533E+018,1.62004611655181E+018,0,-1E-05,0,0
1.62004611675459E+018,1.62004611665327E+018,0,1E-05,0,0
1.62004611685644E+018,1.6200461167547E+018,0,0,0,0
1.62004611695847E+018,1.62004611685653E+018,0,0,0,0
1.6200461170109E+018,1.6200461169586E+018,0,0,0,0
1.62004611711283E+018,1.62004611701061E+018,0,0,0,0
1.62004611721511E+018,1.620046117113E+018,0,0,0,0
1.62004611726817E+018,1.62004611721527E+018,0,0,-1E-05,0
1.62004611737033E+018,1.62004611726795E+018,0,-1E-05,-1E-05,0
1.62004611742238E+018,1.62004611737045E+018,0,0,0,0
1.62004611752453E+018,1.62004611742253E+018,0,1E-05,1E-05,0
1.62004611762701E+018,1.62004611752468E+018,0,0,0,0
1.62004611767958E+018,1.62004611762708E+018,0,0,0,0
1.62004611778065E+018,1.62004611767929E+018,0,0,-1E-05,0
1.62004611788225E+018,1.62004611778082E+018,0,-1E-05,1E-05,-1E-05
1.62004611798441E+018,1.62004611788238E+018,0,1E-05,0,1E-05
1.62004611803628E+018,1.62004611798445E+018,0,0,0,0
1.6200461181403E+018,1.62004611803636E+018,0,0,0,0
1.62004611819181E+018,1.62004611813983E+018,0,0,0,0
1.62004611829354E+018,1.62004611819195E+018,0,0,0,0
1.62004611839574E+018,1.62004611829334E+018,0,0,0,0
1.62004611849794E+018,1.62004611839587E+018,0,0,0,0
1.62004611855045E+018,1.62004611849808E+018,0,0,0,0
1.62004611865187E+018,1.62004611855017E+018,0,0,0,0
1.62004611875354E+018,1.62004611865165E+018,0,0,0,0
1.620046118806E+018,1.62004611875366E+018,0,0,-1E-05,0
1.62004611890865E+018,1.62004611880573E+018,0,0,0,0
1.62004611901049E+018,1.62004611890844E+018,0,0,0,0
1.62004611911209E+018,1.62004611901051E+018,0,0,0,0
1.62004611916436E+018,1.62004611911215E+018,0,0,0,0
1.62004611926689E+018,1.6200461191645E+018,0,0,0,0
1.62004611931841E+018,1.62004611926659E+018,0,0,0,0
1.62004611941997E+018,1.62004611931855E+018,0,0,0,0
1.62004611952155E+018,1.62004611942011E+018,0,-1E-05,-1E-05,0
1.62004611962283E+018,1.62004611952159E+018,0,0,0,0
1.62004611967513E+018,1.62004611962296E+018,0,0,0,0
1.62004611977875E+018,1.62004611967521E+018,0,0,-1E-05,0
1.6200461198812E+018,1.620046119779E+018,0,0,1E-05,0
1.62004611998309E+018,1.62004611988131E+018,0,0,0,0
1.6200461200849E+018,1.62004611998278E+018,0,0,0,0
1.6200461201374E+018,1.620046120085E+018,0,0,0,0
1.62004612023972E+018,1.6200461201376E+018,0,0,0,0
1.62004612029174E+018,1.62004612023978E+018,0,0,0,0
1.62004612039338E+018,1.6200461202919E+018,0,0,0,0
1.62004612049549E+018,1.62004612039346E+018,0,0,-1E-05,0
1.62004612054802E+018,1.62004612049563E+018,0,0,0,0
1.62004612064975E+018,1.62004612054774E+018,0,0,1E-05,0
1.62004612075209E+018,1.62004612064985E+018,0,0,0,0
1.62004612080334E+018,1.62004612075183E+018,0,-1E-05,0,0
1.62004612090583E+018,1.6200461208034E+018,0,-1E-05,0,0
1.62004612100868E+018,1.62004612090607E+018,0,1E-05,0,0
1.62004612106072E+018,1.62004612100893E+018,0,0,0,0
1.62004612116255E+018,1.62004612106058E+018,0,0,0,0
1.62004612121559E+018,1.6200461211627E+018,0,0,0,0
1.62004612131771E+018,1.62004612121559E+018,0,1E-05,0,0
1.62004612142028E+018,1.62004612131783E+018,0,0,0,0
1.6200461214727E+018,1.62004612142001E+018,0,0,0,0
1.62004612157475E+018,1.62004612147245E+018,0,1E-05,0,0
1.62004612167694E+018,1.62004612157489E+018,0,0,0,0
1.62004612172883E+018,1.62004612167713E+018,0,0,0,0
1.62004612183106E+018,1.62004612172863E+018,0,0,0,0
1.62004612193277E+018,1.62004612183079E+018,0,0,0,0
1.62004612198492E+018,1.62004612193288E+018,0,0,0,0
1.62004612208655E+018,1.62004612198504E+018,0,0,0,0
1.62004612218849E+018,1.62004612208658E+018,0,1E-05,0,0
1.62004612229092E+018,1.62004612218861E+018,0,0,-1E-05,0
1.62004612234273E+018,1.62004612229061E+018,0,0,0,0
1.62004612244476E+018,1.62004612234284E+018,0,0,0,0
1.62004612254641E+018,1.62004612244492E+018,0,0,0,0
1.62004612259874E+018,1.62004612254647E+018,0,0,0,0
1.62004612270089E+018,1.62004612259846E+018,0,0,0,0
1.62004612280213E+018,1.62004612270058E+018,0,0,-1E-05,0
1.62004612285351E+018,1.62004612280187E+018,0,1E-05,0,0
1.62004612295568E+018,1.62004612285332E+018,0,1E-05,0,0
1.62004612305765E+018,1.62004612295541E+018,0,0,0,0
1.62004612311035E+018,1.6200461230577E+018,0,0,0,0
1.62004612321264E+018,1.62004612311062E+018,0,0,0,0
1.62004612326529E+018,1.62004612321283E+018,0,0,0,0
1.62004612336723E+018,1.62004612326504E+018,0,0,0,0
1.62004612346998E+018,1.62004612336727E+018,0,0,0,0
1.62004612352176E+018,1.62004612346967E+018,0,0,0,0
1.62004612362443E+018,1.6200461235219E+018,0,0,0,0
1.62004612372619E+018,1.62004612362413E+018,0,0,0,0
1.6200461238284E+018,1.62004612372631E+018,0,0,0,0
1.62004612388103E+018,1.62004612382851E+018,0,0,0,0
1.62004612398241E+018,1.62004612388076E+018,0,0,0,0
1.62004612403454E+018,1.62004612398256E+018,0,0,0,0
1.62004612413716E+018,1.62004612403471E+018,0,0,0,0
1.62004612423891E+018,1.62004612413671E+018,0,0,0,0
1.62004612429109E+018,1.62004612423922E+018,0,0,1E-05,0
1.62004612439325E+018,1.62004612429125E+018,0,0,0,0
1.62004612449558E+018,1.62004612439339E+018,0,0,-1E-05,0
1.62004612459748E+018,1.62004612449555E+018,0,0,1E-05,0
1.62004612464983E+018,1.62004612459773E+018,0,0,0,0
1.62004612475197E+018,1.62004612464998E+018,0,0,0,0
1.62004612480411E+018,1.62004612475209E+018,0,0,0,0
1.62004612490683E+018,1.62004612480425E+018,0,-1E-05,0,0
1.62004612500831E+018,1.62004612490646E+018,0,1E-05,1E-05,0
1.62004612511012E+018,1.62004612500805E+018,0,0,-1E-05,0
1.62004612521173E+018,1.62004612510979E+018,0,0,0,0
1.62004612531375E+018,1.62004612521142E+018,0,0,0,0
1.62004612536574E+018,1.62004612531375E+018,0,0,0,0
1.62004612546813E+018,1.62004612536583E+018,0,0,0,0
1.62004612557048E+018,1.62004612546784E+018,0,0,0,0
1.62004612567247E+018,1.6200461255701E+018,0,0,0,0
1.62004612577398E+018,1.62004612567215E+018,0,0,-1E-05,0
1.62004612587631E+018,1.62004612577377E+018,0,0,0,0
1.62004612592777E+018,1.62004612587649E+018,0,0,0,0
1.62004612602991E+018,1.62004612592787E+018,0,0,0,0
1.62004612613126E+018,1.62004612602966E+018,0,0,0,0
1.62004612618318E+018,1.62004612613106E+018,0,0,0,0
1.62004612628528E+018,1.62004612618321E+018,0,0,0,0
1.62004612638734E+018,1.62004612628535E+018,0,0,0,0
1.62004612643955E+018,1.62004612638747E+018,0,0,0,0
1.62004612654172E+018,1.62004612643968E+018,0,0,0,0
1.62004612664428E+018,1.62004612654182E+018,0,0,0,0
1.62004612674683E+018,1.62004612664404E+018,0,0,0,0
1.62004612679858E+018,1.62004612674653E+018,0,0,0,0
1.62004612690064E+018,1.62004612679879E+018,0,0,0,0
1.62004612695331E+018,1.62004612690084E+018,0,0,0,0
1.6200461270552E+018,1.6200461269535E+018,0,-1E-05,0,0
1.62004612715645E+018,1.62004612705498E+018,0,0,0,0
1.62004612725863E+018,1.62004612715663E+018,0,0,0,0
1.62004612731117E+018,1.62004612725881E+018,0,0,0,0
1.62004612741399E+018,1.62004612731128E+018,0,0,0,0
1.62004612746598E+018,1.62004612741376E+018,0,0,0,0
1.62004612756735E+018,1.62004612746579E+018,0,0,0,0
1.62004612766842E+018,1.6200461275671E+018,0,0,0,0
1.62004612772058E+018,1.62004612766855E+018,0,0,0,0
1.62004612782278E+018,1.62004612772076E+018,0,0,-1E-05,0
1.62004612792465E+018,1.620046127823E+018,0,0,1E-05,0
1.62004612797665E+018,1.62004612792444E+018,0,0,0,0
1.62004612808055E+018,1.6200461279764E+018,0,0,1E-05,0
1.62004612818303E+018,1.62004612808029E+018,0,0,-1E-05,0
1.62004612823479E+018,1.62004612818274E+018,0,0,0,0
1.6200461283372E+018,1.6200461282349E+018,0,0,0,0
1.62004612838956E+018,1.62004612833693E+018,0,0,0,0
1.62004612849101E+018,1.62004612838967E+018,0,0,0,0
1.62004612859261E+018,1.62004612849106E+018,0,1E-05,0,0
1.6200461286451E+018,1.62004612859243E+018,0,0,0,0
1.62004612874765E+018,1.62004612864494E+018,0,0,0,0
1.62004612884948E+018,1.62004612874728E+018,0,0,0,0
1.62004612890203E+018,1.62004612884956E+018,0,0,0,0
1.62004612900331E+018,1.62004612890174E+018,0,-1E-05,0,0
1.62004612910523E+018,1.62004612900337E+018,0,1E-05,-1E-05,0
1.62004612915778E+018,1.62004612910538E+018,0,0,0,0
1.62004612925947E+018,1.62004612915752E+018,0,0,0,0
1.62004612936111E+018,1.62004612925954E+018,0,0,0,0
1.62004612941339E+018,1.62004612936126E+018,0,0,0,0
1.62004612951587E+018,1.62004612941311E+018,0,0,0,0
1.62004612961838E+018,1.62004612951612E+018,0,0,0,0
1.62004612967058E+018,1.62004612961849E+018,0,0,0,0
1.62004612977288E+018,1.62004612967074E+018,0,0,0,0
1.62004612987537E+018,1.62004612977306E+018,0,0,1E-05,0
1.62004612992645E+018,1.6200461298751E+018,0,-1E-05,0,0
1.62004613002791E+018,1.62004612992656E+018,0,0,0,0
1.62004613012966E+018,1.62004613002797E+018,0,0,0,0
1.62004613018296E+018,1.62004613012985E+018,0,0,0,0
1.6200461302851E+018,1.62004613018308E+018,0,0,0,0
1.62004613033769E+018,1.62004613028532E+018,0,0,0,0
1.62004613043986E+018,1.62004613033742E+018,0,0,0,0
1.62004613054163E+018,1.62004613043957E+018,0,0,-1E-05,0
1.62004613064362E+018,1.62004613054164E+018,0,0,1E-05,0
1.62004613069516E+018,1.62004613064381E+018,0,0,0,0
1.62004613079657E+018,1.6200461306952E+018,0,0,0,0
1.62004613089869E+018,1.62004613079676E+018,0,0,0,0
1.62004613100021E+018,1.62004613089879E+018,0,1E-05,0,0
1.62004613110243E+018,1.62004613100028E+018,0,0,0,0
1.62004613115477E+018,1.62004613110248E+018,0,0,0,0
1.62004613125696E+018,1.62004613115489E+018,0,0,0,0
1.62004613130902E+018,1.6200461312571E+018,0,0,0,0
1.62004613141064E+018,1.62004613130914E+018,0,-1E-05,1E-05,-1E-05
1.62004613151278E+018,1.62004613141085E+018,0,0,0,0
1.62004613156478E+018,1.62004613151289E+018,0,0,0,0
1.6200461316661E+018,1.62004613156484E+018,0,0,0,0
1.62004613176873E+018,1.62004613166628E+018,0,0,0,0
1.62004613182091E+018,1.62004613176843E+018,0,0,0,0
1.62004613192267E+018,1.62004613182061E+018,0,0,0,0
1.62004613202482E+018,1.6200461319228E+018,0,0,1E-05,0
1.62004613207688E+018,1.62004613202497E+018,0,0,-1E-05,0
1.62004613217904E+018,1.62004613207699E+018,0,0,0,0
1.62004613228177E+018,1.62004613217916E+018,0,0,1E-05,0
1.62004613233338E+018,1.62004613228145E+018,0,0,0,0
1.62004613243492E+018,1.62004613233358E+018,0,1E-05,0,0
1.62004613253683E+018,1.62004613243497E+018,0,0,0,0
1.62004613258825E+018,1.62004613253677E+018,0,-1E-05,0,0
1.62004613269059E+018,1.62004613258827E+018,0,0,0,0
1.6200461327932E+018,1.62004613269084E+018,0,0,1E-05,0
1.62004613284579E+018,1.62004613279326E+018,0,0,0,0
1.62004613294935E+018,1.62004613284537E+018,0,0,-1E-05,0
1.62004613300138E+018,1.62004613294911E+018,0,0,0,0
1.62004613310308E+018,1.62004613300111E+018,0,0,0,0
1.62004613320527E+018,1.62004613310322E+018,0,0,0,0
1.62004613325731E+018,1.62004613320537E+018,0,0,0,0
1.62004613336101E+018,1.62004613325701E+018,0,0,0,0
1.62004613346273E+018,1.62004613336064E+018,0,0,0,0
1.62004613351513E+018,1.62004613346286E+018,0,0,0,0
1.62004613361732E+018,1.62004613351513E+018,0,0,0,0
1.62004613372116E+018,1.62004613361709E+018,0,0,1E-05,0
1.62004613377167E+018,1.62004613372006E+018,0,0,0,0
1.62004613387424E+018,1.62004613377157E+018,0,0,0,0
1.6200461339262E+018,1.62004613387393E+018,0,0,0,0
1.62004613402796E+018,1.62004613392631E+018,0,0,0,0
1.62004613413015E+018,1.62004613402776E+018,0,0,0,0
1.620046134182E+018,1.62004613412987E+018,0,0,0,0
1.62004613428588E+018,1.62004613418194E+018,0,-1E-05,-1E-05,0
1.62004613438845E+018,1.62004613428615E+018,0,0,0,0
1.62004613444046E+018,1.62004613438848E+018,0,0,0,0
1.62004613454256E+018,1.62004613444057E+018,0,1E-05,0,0
1.6200461345946E+018,1.62004613454271E+018,0,0,0,0
1.62004613469712E+018,1.62004613459475E+018,0,0,0,0
1.62004613479898E+018,1.62004613469687E+018,0,0,0,0
1.6200461349014E+018,1.62004613479908E+018,0,0,0,0
1.62004613495363E+018,1.62004613490116E+018,0,0,0,0
1.62004613505688E+018,1.62004613495329E+018,0,0,0,0
1.62004613515745E+018,1.62004613505545E+018,0,-1E-05,0,0
1.62004613520916E+018,1.62004613515754E+018,0,0,0,0
1.6200461353108E+018,1.62004613520927E+018,0,0,0,0
1.62004613541318E+018,1.62004613531096E+018,0,0,0,0
1.6200461355159E+018,1.62004613541333E+018,0,0,0,0
1.62004613556781E+018,1.62004613551562E+018,0,0,1E-05,0
1.62004613567004E+018,1.62004613556786E+018,0,0,0,0
1.62004613572471E+018,1.62004613567039E+018,0,-1E-05,0,0
1.62004613582607E+018,1.6200461357248E+018,0,0,0,0
1.62004613592797E+018,1.62004613582619E+018,0,0,0,0
1.62004613597982E+018,1.62004613592773E+018,0,0,0,0
1.62004613608147E+018,1.62004613597999E+018,0,0,-1E-05,0
1.6200461361832E+018,1.62004613608156E+018,0,-1E-05,0,0
1.62004613628475E+018,1.6200461361833E+018,0,0,0,0
1.6200461363363E+018,1.62004613628481E+018,0,0,0,0
1.62004613643779E+018,1.6200461363364E+018,0,0,0,0
1.6200461365397E+018,1.62004613643794E+018,0,0,0,0
1.6200461365921E+018,1.62004613653981E+018,0,1E-05,0,0
1.62004613669386E+018,1.62004613659186E+018,0,0,-1E-05,0
1.62004613679637E+018,1.62004613669404E+018,0,0,0,0
1.62004613685111E+018,1.62004613679643E+018,0,1E-05,0,0
1.62004613695145E+018,1.62004613684987E+018,0,0,0,0
1.62004613705376E+018,1.62004613695155E+018,0,0,0,0
1.62004613715554E+018,1.62004613705365E+018,0,0,0,0
1.62004613720765E+018,1.62004613715568E+018,0,0,0,0
1.62004613730972E+018,1.62004613720776E+018,0,0,0,0
1.62004613741173E+018,1.62004613730945E+018,0,0,0,0
1.62004613746282E+018,1.6200461374115E+018,0,0,0,0
1.62004613756537E+018,1.62004613746291E+018,0,0,0,0
1.62004613761768E+018,1.6200461375651E+018,0,0,0,0
1.62004613772192E+018,1.62004613761792E+018,0,0,1E-05,0
1.6200461378247E+018,1.62004613772225E+018,0,0,-1E-05,0
1.62004613792677E+018,1.62004613782495E+018,0,0,0,0
1.62004613797896E+018,1.62004613792688E+018,0,0,0,0
1.62004613808141E+018,1.62004613797912E+018,0,0,0,0
1.62004613818278E+018,1.62004613808145E+018,0,0,0,0
1.62004613823529E+018,1.62004613818288E+018,0,0,0,0
1.62004613833705E+018,1.62004613823507E+018,0,0,0,0
1.62004613843848E+018,1.62004613833715E+018,0,0,0,0
1.62004613853999E+018,1.62004613843848E+018,0,0,0,0
1.62004613859248E+018,1.62004613853982E+018,0,0,0,0
1.6200461386955E+018,1.62004613859226E+018,0,0,-1E-05,0
1.62004613874755E+018,1.62004613869518E+018,0,0,0,0
1.62004613884921E+018,1.62004613874729E+018,0,1E-05,0,1E-05
1.62004613895186E+018,1.62004613884895E+018,0,0,0,0
1.62004613900322E+018,1.62004613895147E+018,0,0,0,0
1.62004613910504E+018,1.62004613900296E+018,0,0,0,0
1.62004613920741E+018,1.62004613910524E+018,0,0,0,0
1.62004613926034E+018,1.62004613920751E+018,0,0,0,0
1.62004613936363E+018,1.62004613926001E+018,0,0,-1E-05,0
1.62004613946529E+018,1.62004613936387E+018,0,0,0,0
1.62004613951684E+018,1.62004613946533E+018,0,0,0,0
1.62004613961953E+018,1.62004613951698E+018,0,0,0,0
1.62004613967124E+018,1.62004613961922E+018,0,0,0,0
1.6200461397736E+018,1.62004613967129E+018,0,0,0,0
1.62004613987568E+018,1.62004613977332E+018,0,0,0,0
1.62004613992864E+018,1.6200461398754E+018,0,0,0,0
1.62004614002954E+018,1.6200461399274E+018,0,1E-05,0,0
1.62004614013306E+018,1.62004614002991E+018,0,0,0,0
1.62004614018443E+018,1.62004614013269E+018,0,0,0,0
1.62004614028655E+018,1.62004614018422E+018,0,0,0,0
1.62004614038826E+018,1.62004614028625E+018,0,-1E-05,0,0
1.6200461404407E+018,1.6200461403884E+018,0,0,0,0
1.62004614054175E+018,1.62004614044049E+018,0,0,0,0
1.62004614059393E+018,1.62004614054185E+018,0,0,0,0
1.62004614069584E+018,1.62004614059361E+018,0,0,0,0
1.62004614079837E+018,1.62004614069601E+018,0,0,0,0
1.62004614085047E+018,1.62004614079849E+018,0,0,0,0
1.62004614095659E+018,1.62004614085063E+018,0,0,0,0
1.62004614106099E+018,1.62004614095682E+018,0,0,1E-05,0
1.62004614111369E+018,1.62004614106112E+018,0,0,-1E-05,0
1.62004614121522E+018,1.62004614111339E+018,0,0,0,0
1.62004614131765E+018,1.62004614121526E+018,0,0,0,0
1.62004614137039E+018,1.62004614131775E+018,0,0,0,0
1.62004614147182E+018,1.62004614137046E+018,0,0,0,0
1.62004614157332E+018,1.62004614147191E+018,0,0,0,0
1.62004614162624E+018,1.62004614157342E+018,0,0,0,0
1.62004614172814E+018,1.62004614162584E+018,0,1E-05,0,0
1.62004614183034E+018,1.62004614172825E+018,0,-1E-05,0,0
1.62004614188262E+018,1.62004614183049E+018,0,0,0,0
1.62004614198507E+018,1.62004614188274E+018,0,0,0,0
1.62004614203716E+018,1.62004614198509E+018,0,0,0,0
1.62004614213976E+018,1.62004614203726E+018,0,0,0,0
1.62004614224156E+018,1.62004614213947E+018,0,0,-1E-05,0
1.62004614229306E+018,1.62004614224128E+018,0,1E-05,0,0
1.62004614239514E+018,1.62004614229313E+018,0,0,0,0
1.6200461424973E+018,1.62004614239535E+018,0,0,0,0
1.6200461425987E+018,1.62004614249705E+018,0,0,0,0
1.6200461426507E+018,1.6200461425985E+018,0,0,0,0
1.62004614275266E+018,1.62004614265045E+018,0,0,0,0
1.62004614280476E+018,1.62004614275277E+018,0,0,0,0
1.62004614290761E+018,1.62004614280497E+018,0,-1E-05,0,0
1.62004614300919E+018,1.62004614290724E+018,0,0,0,0
1.62004614306149E+018,1.62004614300932E+018,0,0,0,0
1.62004614316339E+018,1.62004614306123E+018,0,0,0,0
1.62004614326611E+018,1.62004614316349E+018,0,0,0,0
1.62004614331911E+018,1.62004614326632E+018,0,0,0,0
1.62004614342106E+018,1.62004614331878E+018,0,0,0,0
1.62004614352323E+018,1.62004614342118E+018,0,0,0,0
1.62004614357515E+018,1.62004614352334E+018,0,0,0,0
1.6200461436774E+018,1.62004614357531E+018,0,0,-1E-05,0
1.62004614373023E+018,1.62004614367712E+018,0,0,0,0
1.62004614383224E+018,1.6200461437304E+018,0,0,0,0
1.6200461439335E+018,1.62004614383201E+018,0,0,0,0
1.62004614398571E+018,1.62004614393368E+018,0,0,0,0
1.62004614408809E+018,1.62004614398585E+018,0,1E-05,0,0
1.62004614419019E+018,1.62004614408769E+018,0,0,0,0
1.62004614429393E+018,1.62004614419007E+018,0,0,0,0
1.62004614434582E+018,1.62004614429362E+018,0,0,0,0
1.62004614444722E+018,1.62004614434556E+018,0,0,0,0
1.62004614449872E+018,1.62004614444696E+018,0,0,0,0
1.62004614459991E+018,1.62004614449838E+018,0,0,0,0
1.62004614470262E+018,1.62004614459997E+018,0,0,-1E-05,0
1.62004614475506E+018,1.62004614470287E+018,0,0,0,0
1.62004614485739E+018,1.62004614475511E+018,0,0,0,0
1.62004614495918E+018,1.62004614485714E+018,0,0,0,0
1.62004614501156E+018,1.62004614495933E+018,0,0,0,0
1.62004614511284E+018,1.62004614501132E+018,0,0,0,0
1.62004614516853E+018,1.62004614511279E+018,0,0,-1E-05,0
1.62004614527196E+018,1.62004614516827E+018,0,0,0,0
1.62004614537385E+018,1.6200461452715E+018,0,-1E-05,0,0
1.62004614542561E+018,1.62004614537413E+018,0,0,0,0
1.62004614552811E+018,1.62004614542567E+018,0,0,1E-05,0
1.62004614563074E+018,1.62004614552801E+018,0,0,0,0
1.62004614568203E+018,1.62004614563045E+018,0,0,0,0
1.62004614578364E+018,1.62004614568187E+018,0,0,0,0
1.62004614588534E+018,1.62004614578335E+018,0,0,0,0
1.62004614593765E+018,1.62004614588543E+018,0,0,0,0
1.62004614603914E+018,1.62004614593777E+018,0,0,0,0
1.620046146091E+018,1.62004614603923E+018,0,0,0,0
1.62004614619284E+018,1.6200461460911E+018,0,0,0,0
1.62004614629538E+018,1.62004614619253E+018,0,0,0,0
1.62004614634722E+018,1.62004614629507E+018,0,0,0,0
1.62004614644927E+018,1.62004614634734E+018,0,-1E-05,0,-1E-05
1.62004614655173E+018,1.62004614644938E+018,0,0,0,0
1.62004614665349E+018,1.62004614655147E+018,0,0,0,0
1.62004614670484E+018,1.62004614665321E+018,0,0,0,0
1.62004614680607E+018,1.62004614670463E+018,0,0,0,0
1.62004614690776E+018,1.62004614680627E+018,0,0,0,0
