%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Vx,field.Vy,field.Vz,field.Speed
1638888344090768431,132,0,,-0.0503034777939,0.0,-0.0503034777939,0.071139857173
1638888344094693259,133,0,,-0.0243274979293,-0.0243274979293,0.0,0.0344042778015
1638888344099427026,134,0,,0.0764268189669,0.0,0.0,0.0764268189669
1638888344102808996,135,0,,0.0,0.0,0.0,0.0
1638888344106643928,136,0,,-0.12540525198,0.0501620993018,0.0,0.135065585375
1638888344110620463,137,0,,0.127486437559,0.0254972893745,0.0,0.130011171103
1638888344114681903,138,0,,-0.0252866949886,-0.151720166206,0.0758600831032,0.171502709389
1638888344118653987,139,0,,0.0,0.123166263103,-0.0492665059865,0.132654130459
1638888344122647489,140,0,,-0.100084803998,0.0,-0.0750636011362,0.125106006861
1638888344126853346,141,0,,0.0,-0.0250885505229,0.100354202092,0.103442743421
1638888344130642557,142,0,,0.120325431228,-0.0240650866181,-0.0240650866181,0.125045865774
1638888344134651465,143,0,,-0.0259067565203,0.0259067565203,-0.0259067565203,0.0448718182743
1638888344138734451,144,0,,0.0253447573632,-0.101379029453,0.0506895147264,0.116144269705
1638888344142708492,145,0,,-0.0483409687877,0.0483409687877,0.0241704843938,0.0725114494562
1638888344146679733,146,0,,-0.0254740603268,0.0,-0.0764221772552,0.080556049943
1638888344150826959,147,0,,-0.0500902123749,-0.0500902123749,0.0500902123749,0.0867587924004
1638888344154634849,148,0,,0.0482853166759,0.0724279731512,-0.024142658338,0.090333558619
1638888344158694443,149,0,,-0.104290522635,-0.0260726306587,-0.0260726306587,0.110616803169
1638888344162712310,150,0,,0.15010035038,0.0250167250633,0.0,0.152170792222
1638888344166625704,151,0,,-0.122856006026,0.0245712008327,-0.0491424016654,0.134582012892
1638888344170632778,152,0,,0.0,-0.0509666912258,0.101933382452,0.113964989781
1638888344174684336,153,0,,0.100402250886,0.0753016844392,-0.100402250886,0.160722017288
1638888344178668852,154,0,,-0.0245582535863,-0.0736747607589,0.0736747607589,0.107046939433
1638888344182665839,155,0,,-0.0751218646765,0.0250406209379,-0.0751218646765,0.109149537981
1638888344186671485,156,0,,0.126463964581,0.0252927932888,0.101171173155,0.163916036487
1638888344190750033,157,0,,-0.0493854247034,-0.0987708494067,0.0246927123517,0.113156221807
1638888344194671712,158,0,,-0.0495517030358,0.123879261315,-0.123879261315,0.182064592838
