%time,field.header.seq,field.header.stamp,field.header.frame_id,field.linear_x,field.linear_y,field.linear_z
1573009661007198225,535,1573009660953839063,,-7.13491390343e-05,-0.000100641285826,-0.000123623336549
1573009661112817364,536,1573009661007734060,,-4.48978516943e-06,0.000116879629786,0.000177390364115
1573009661168807874,537,1573009661114105939,,7.84525182098e-05,-9.35734133236e-05,-7.1994967584e-05
1573009661221117296,538,1573009661167851924,,-9.30905443965e-05,4.91082682856e-05,8.09567427495e-05
1573009661276081464,539,1573009661221802949,,2.72736597253e-05,2.30016448768e-05,2.22901817324e-05
1573009661331535778,540,1573009661276639938,,-6.29368651062e-06,1.68496717379e-05,4.59501779915e-06
1573009661385081785,541,1573009661332083940,,9.12399900699e-06,-0.00011463357805,-0.000152630120283
1573009661438673445,542,1573009661386003971,,7.68921927374e-06,0.000102092606539,9.47016815189e-05
1573009661493537155,543,1573009661439172983,,3.67249595001e-05,-6.33337492673e-07,5.11648177053e-05
1573009661595037934,544,1573009661493935108,,-2.03442577913e-05,-1.61617626873e-05,-6.22987208772e-05
1573009661648269037,545,1573009661594836950,,2.72332308668e-05,5.78005419811e-05,0.000116225972306
1573009661702751093,546,1573009661648888111,,-0.00162584858481,-4.08145497204e-05,7.80289628892e-05
1573009661757851395,547,1573009661703382968,,7.95473679318e-05,9.1047018941e-05,0.000149988845806
1573009661810807462,548,1573009661757208108,,-7.64160577091e-05,-4.38705792476e-05,-6.32172086625e-05
1573009661864459925,549,1573009661811207056,,-0.00275999680161,-7.51661646063e-05,0.000148348306539
1573009661919204144,550,1573009661864905118,,9.65117033047e-06,3.01311301882e-05,8.84451437742e-05
1573009661971591637,551,1573009661919066905,,-4.79970040033e-05,-0.000118484000268,-7.55182772991e-05
1573009662074924244,552,1573009661971812963,,-3.95720671804e-05,9.91729302768e-06,-1.99178866751e-05
1573009662128208111,553,1573009662074963092,,-0.000464418932097,1.45526000779e-05,0.000105939179775
1573009662181375848,554,1573009662128249883,,1.89204329217e-05,-7.4118230259e-05,-4.75944762002e-05
1573009662235715985,555,1573009662181910991,,5.46454748473e-06,-5.32965145794e-07,-2.10584312299e-05
1573009662288759548,556,1573009662236267089,,-0.000485578086227,-3.03449651256e-05,-5.49645446881e-05
1573009662342272436,557,1573009662289105892,,2.01706607186e-05,2.30408368225e-05,4.63521719212e-05
1573009662396467609,558,1573009662343751907,,7.92203500168e-05,-3.69741064787e-05,-2.83749050141e-05
1573009662450384113,559,1573009662396657943,,-6.3265877543e-05,-2.77915914921e-05,-5.60018343094e-05
1573009662504364154,560,1573009662450740098,,-9.65721192188e-05,-2.99137809634e-05,-4.62021962448e-05
1573009662558068916,561,1573009662504735946,,7.99692352302e-05,-1.24838716147e-05,-1.51812246258e-05
1573009662611208160,562,1573009662558703899,,1.93341238628e-05,4.97301189171e-05,6.10706410953e-05
1573009662663686094,563,1573009662610836029,,-4.25877578891e-06,-5.82895700063e-06,2.72207762464e-05
1573009662717367497,564,1573009662663959026,,-1.64126868185e-05,-5.43155583728e-05,-7.26767102606e-05
1573009662771164892,565,1573009662717833042,,1.00009619928e-05,-2.26087468036e-05,2.23541264859e-05
1573009662874552241,566,1573009662771941900,,-3.05770572595e-06,-9.55526320467e-06,1.67902198882e-05
1573009662926159547,567,1573009662874680042,,-1.99391015485e-05,2.53989746852e-05,3.29796021106e-05
1573009662979309713,568,1573009662926306009,,2.30109799304e-05,3.81493882742e-05,-2.09651934711e-05
1573009663033448315,569,1573009662980180025,,6.96009228704e-05,-1.15459906738e-05,-5.37597543371e-06
1573009663087796119,570,1573009663034032106,,3.38526842825e-05,-2.42765781877e-05,-4.00768949476e-05
1573009663141351659,571,1573009663088217020,,-4.81681236124e-05,1.44161958815e-05,2.38627344515e-05
1573009663196000765,572,1573009663142168998,,-2.64802165475e-05,1.18545767691e-05,-3.68141591025e-05
1573009663249618760,573,1573009663196075916,,-0.00016770309594,-1.4070814359e-05,-1.57029371621e-05
1573009663354069666,574,1573009663250433921,,1.6393556507e-05,2.4499860956e-05,2.19542162085e-05
1573009663407511122,575,1573009663354238986,,-3.87302716263e-05,2.74830363196e-05,9.74921640591e-05
1573009663461214629,576,1573009663408289909,,-2.30001660384e-05,-7.53514686949e-05,-4.76455970784e-05
1573009663515571102,577,1573009663462304115,,1.96683486138e-05,-5.97313010076e-05,-0.000128501778818
