%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1582532644852353003,444,1582532644836783484,,181.448608398,161.512832642,-0.460190445185,397.11138916,252.314102173
1582532644897296175,445,1582532644869604722,,178.506439209,160.605529785,-0.437759369612,394.701324463,252.935501099
1582532644937079998,446,1582532644902992181,,185.207809448,162.446044922,-0.262100994587,397.091064453,249.9637146
1582532644974743174,447,1582532644937544359,,201.048095703,163.028869629,0.123317144811,390.671051025,248.449310303
1582532645009263253,448,1582532644973860684,,183.381729126,166.57208252,0.107103154063,394.294830322,249.456268311
1582532645047228610,449,1582532645008520566,,177.810668945,172.211288452,-0.394297510386,392.135620117,251.237762451
1582532645078955219,450,1582532645039333839,,214.686279297,162.004104614,-0.60040807724,389.279602051,256.465423584
1582532645110010034,451,1582532645073266714,,216.591079712,160.109420776,-0.684240162373,386.658203125,260.058929443
1582532645138244078,452,1582532645104324581,,214.954238892,159.830276489,-0.669591963291,386.882171631,260.453186035
1582532645171551241,453,1582532645138081741,,203.457824707,160.887710571,-0.766266107559,386.847717285,262.805114746
1582532645206528725,454,1582532645179349569,,192.97517395,157.186798096,-0.937304615974,387.324035645,262.244171143
1582532645250202507,455,1582532645210528901,,184.773284912,156.943313599,-1.09561657906,387.325561523,262.723236084
1582532645285475543,456,1582532645242599780,,171.542160034,151.905471802,-1.54579436779,391.160705566,257.896148682
1582532645320886456,457,1582532645274681281,,167.958175659,159.45741272,-1.43634271622,394.441314697,254.078109741
1582532645355970098,458,1582532645314469217,,170.632003784,165.563827515,-0.736963868141,397.849914551,252.934326172
1582532645397617876,459,1582532645356181992,,175.504837036,161.998016357,-0.536455690861,398.759643555,251.103881836
1582532645420477071,460,1582532645368597021,,187.801208496,158.642868042,-0.555107712746,400.137451172,247.690963745
1582532645460059189,461,1582532645426770529,,183.301223755,161.770187378,-0.591543614864,399.292907715,249.261856079
1582532645488648676,462,1582532645461692690,,185.184356689,161.668518066,-0.468401491642,398.887756348,247.922698975
1582532645529764697,463,1582532645480234433,,180.104888916,158.892379761,-0.0910059437156,395.29788208,250.673706055
1582532645549204505,464,1582532645512400169,,204.573181152,159.544204712,-0.0795143991709,392.212310791,248.373306274
1582532645587214569,465,1582532645544853592,,175.261184692,157.499099731,-0.0144328679889,396.557647705,252.494247437
1582532645615238961,466,1582532645567696400,,175.067047119,158.817459106,-0.07047483325,396.657653809,252.156555176
1582532645645915497,467,1582532645609894496,,178.432052612,157.273422241,-0.147747114301,397.074432373,253.263641357
1582532645675641075,468,1582532645634747387,,171.520828247,158.18258667,-0.248696506023,396.680755615,252.423355103
1582532645712724646,469,1582532645667073385,,177.988571167,160.550796509,-0.347264230251,398.582885742,251.467636108
1582532645759706783,470,1582532645704363798,,175.312194824,161.482711792,-0.356806069613,398.847503662,251.290206909
1582532645809928141,471,1582532645736014443,,173.239059448,158.985244751,-0.280732870102,398.911010742,251.319595337
1582532645836152000,472,1582532645767792053,,178.593292236,159.316619873,-0.46858766675,400.824615479,250.055053711
1582532645854207824,473,1582532645805399406,,176.4168396,159.045303345,-0.363529741764,400.082977295,250.654830933
1582532645888406744,474,1582532645844955554,,181.042221069,158.700408936,-0.465727746487,401.027191162,250.305679321
1582532645902307036,475,1582532645867462406,,182.41116333,157.24105835,-0.512761294842,400.819732666,250.175430298
1582532645925733024,476,1582532645905039847,,180.115081787,158.155776978,-0.520731389523,401.055541992,250.436355591
1582532645955947381,477,1582532645935765349,,179.240493774,155.302383423,-0.351055502892,400.701446533,251.07019043
1582532646005377694,478,1582532645968837193,,175.323684692,157.097244263,-0.357638955116,399.048492432,252.220962524
1582532646025750389,479,1582532646004694451,,158.937774658,148.619644165,0.601451516151,398.354217529,256.569213867
1582532646069078136,480,1582532646036222448,,100.222686768,84.2149581909,-0.342165738344,435.495147705,260.780761719
1582532646096113909,481,1582532646074902652,,105.73274231,75.6273574829,-1.01052629948,447.025787354,259.780578613
1582532646134923133,482,1582532646117803971,,82.1260299683,57.8714523315,-1.12878417969,454.554504395,263.422637939
1582532646168371713,483,1582532646141504314,,49.069644928,17.1148071289,-1.05001688004,466.724700928,279.481903076
1582532646188390284,484,1582532646167198436,,0.0,0.0,0.0,0.0,0.0
1582532646232290323,485,1582532646205390987,,0.0,0.0,0.0,0.0,0.0
1582532646263650801,486,1582532646243021258,,87.3442840576,40.1536140442,-0.278952419758,390.553161621,235.452102661
