%time,field.header.seq,field.header.stamp,field.header.frame_id,field.value
1573356553164920626,258,1573356553059587955,,80.0
1573356553218182945,259,1573356553164383888,,80.0
1573356553272627330,260,1573356553217766046,,80.0
1573356553325000036,261,1573356553271229028,,80.0
1573356553428918944,262,1573356553324733972,,80.0
1573356553484929080,263,1573356553430067062,,80.0
1573356553536858367,264,1573356553483469963,,80.0
1573356553590354814,265,1573356553535976886,,80.0
1573356553643773305,266,1573356553589742898,,80.0
1573356553698610786,267,1573356553643480062,,80.0
1573356553753450611,268,1573356553697659015,,80.0
1573356553807276600,269,1573356553753041982,,80.0
1573356553910683431,270,1573356553806865930,,80.0
1573356553964473610,271,1573356553910209894,,80.0
1573356554017763435,272,1573356553963474988,,80.0
1573356554071526962,273,1573356554016887903,,80.0
1573356554124523380,274,1573356554070871114,,80.0
1573356554229034491,275,1573356554124058961,,80.0
1573356554282745111,276,1573356554227125883,,80.0
1573356554336075932,277,1573356554281534910,,80.0
1573356554389888146,278,1573356554335803031,,80.0
1573356554443186352,279,1573356554389354944,,80.0
1573356554497074973,280,1573356554442898035,,80.0
1573356554550156193,281,1573356554495867013,,80.0
1573356554603707746,282,1573356554549599885,,80.0
1573356554707216697,283,1573356554603116989,,80.0
1573356554762988813,284,1573356554708048105,,80.0
1573356554815793656,285,1573356554761516094,,80.0
1573356554869203788,286,1573356554815092086,,80.0
1573356554923896786,287,1573356554868385076,,80.0
1573356554976375332,288,1573356554922019958,,80.0
1573356555030056957,289,1573356554975553989,,80.0
1573356555083403279,290,1573356555029328107,,80.0
1573356555136876445,291,1573356555082974910,,80.0
1573356555240657087,292,1573356555136317014,,80.0
1573356555295321514,293,1573356555241364002,,80.0
1573356555348950311,294,1573356555294708013,,80.0
1573356555402333082,295,1573356555348169088,,80.0
1573356555456027252,296,1573356555401988983,,80.0
1573356555759443114,297,1573356555455699920,,80.0
1573356555813056186,298,1573356555759062051,,80.0
1573356555866592847,299,1573356555812377929,,47.2148857117
1573356555919058996,300,1573356555866076946,,10.0
1573356555972990291,301,1573356555918620109,,10.0
1573356556026236934,302,1573356555971971988,,10.0
1573356556080274651,303,1573356556025914907,,10.0
1573356556133995996,304,1573356556079467058,,10.0
1573356556185081508,305,1573356556132733106,,10.0
1573356556291759517,306,1573356556184556007,,10.0
1573356556344940538,307,1573356556289674997,,10.0
1573356556399356400,308,1573356556344594001,,10.0
1573356556452870017,309,1573356556398793935,,10.0
1573356556507445916,310,1573356556452491044,,10.0
1573356556559482036,311,1573356556505631923,,10.0
1573356556612201297,312,1573356556558898925,,10.0
1573356556666413818,313,1573356556611630916,,10.0
1573356556718880620,314,1573356556664614915,,10.0
1573356556773087493,315,1573356556718736886,,10.0
1573356556876546563,316,1573356556771836042,,10.0
1573356556931031813,317,1573356556876548051,,10.0
1573356556984867566,318,1573356556929687976,,10.0
1573356557037959218,319,1573356556983525037,,10.0
1573356557091009282,320,1573356557036526918,,10.0
1573356557144265393,321,1573356557089663982,,10.0
1573356557196973315,322,1573356557142944097,,10.0
1573356557250425853,323,1573356557196347951,,10.0
1573356557354034804,324,1573356557250013113,,10.0
1573356557407381207,325,1573356557353476047,,65.0
1573356557460594658,326,1573356557407145023,,80.0
1573356557513795202,327,1573356557459450960,,25.0
1573356557567255247,328,1573356557513087034,,10.0
1573356557621342851,329,1573356557566973924,,65.0
1573356557673666978,330,1573356557620177984,,80.0
1573356557778964058,331,1573356557672832965,,80.0
1573356557832402452,332,1573356557778425931,,80.0
1573356557885315964,333,1573356557832083940,,80.0
1573356557938430770,334,1573356557884404897,,80.0
1573356558042081441,335,1573356557937457084,,80.0
1573356558095620941,336,1573356558041268110,,80.0
1573356558149472917,337,1573356558095273017,,80.0
1573356558204043152,338,1573356558148570060,,80.0
